,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
61593,61593,2768069.343,17:15:22:066,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9353,19.9353,5.0336,623.0623,312.5215,-,-,-,-,0.0283,0.315,-0.9487,9.4014,9.6158,616.032,602.3943,468.1133,0,-,-,-,-,-,-,-,-
61594,61594,2768086.038,17:15:22:082,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.8792,19.8792,5.0334,622.8063,313.024,-,-,-,-,0.0332,0.3151,-0.9485,9.4247,9.6533,616.0804,602.214,467.9689,0,-,-,-,-,-,-,-,-
61595,61595,2768102.733,17:15:22:099,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9265,19.9265,5.0349,623.5149,314.9097,-,-,-,-,0.0356,0.3118,-0.9495,9.4477,9.6792,615.7889,602.062,467.9096,0,-,-,-,-,-,-,-,-
61596,61596,2768119.428,17:15:22:116,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9276,19.9276,5.0354,622.2628,317.4595,-,-,-,-,0.0301,0.3092,-0.9505,9.4876,9.7043,615.3201,601.9803,467.828,0,-,-,-,-,-,-,-,-
61597,61597,2768136.122,17:15:22:133,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.8821,19.8821,5.0332,620.894,319.2938,-,-,-,-,0.031,0.3107,-0.95,9.5004,9.6954,614.9151,601.8901,467.8058,0,-,-,-,-,-,-,-,-
61598,61598,2768152.817,17:15:22:149,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.8483,19.8483,5.0298,620.2541,321.2432,-,-,-,-,0.0316,0.3082,-0.9508,9.5354,9.6775,614.8768,601.7383,467.9199,0,-,-,-,-,-,-,-,-
61599,61599,2768169.512,17:15:22:166,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9134,19.9134,5.029,620.5429,322.3759,-,-,-,-,0.0322,0.3116,-0.9497,9.5717,9.6427,614.1731,601.5421,467.9404,0,-,-,-,-,-,-,-,-
61600,61600,2768186.206,17:15:22:183,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9218,19.9218,5.0288,620.8359,322.6303,-,-,-,-,0.0298,0.3136,-0.9491,9.6104,9.6242,614.2384,601.4419,467.9804,0,-,-,-,-,-,-,-,-
61601,61601,2768202.901,17:15:22:199,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0058,20.0058,5.0326,619.9934,322.6479,-,-,-,-,0.0288,0.3151,-0.9486,9.6317,9.5904,614.3356,601.3843,468.0903,0,-,-,-,-,-,-,-,-
61602,61602,2768219.596,17:15:22:216,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9572,19.9572,5.0326,617.8009,322.8712,-,-,-,-,0.027,0.3164,-0.9482,9.6556,9.5,613.7754,601.2896,468.3776,0,-,-,-,-,-,-,-,-
61603,61603,2768236.291,17:15:22:233,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0002,20.0002,5.0335,617.3118,324.5656,-,-,-,-,0.03,0.3121,-0.9496,9.6728,9.4354,613.0046,601.1176,468.6577,0,-,-,-,-,-,-,-,-
61604,61604,2768252.985,17:15:22:249,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9303,19.9303,5.0312,618.1228,325.5484,-,-,-,-,0.0321,0.3117,-0.9497,9.6945,9.3921,613.1083,600.9975,468.8433,0,-,-,-,-,-,-,-,-
61605,61605,2768269.68,17:15:22:266,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9199,19.9199,5.0294,617.4586,326.1944,-,-,-,-,0.0294,0.3127,-0.9494,9.7401,9.3389,613.4764,600.8961,469.0562,0,-,-,-,-,-,-,-,-
61606,61606,2768286.375,17:15:22:283,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.8292,19.8292,5.0233,617.9261,326.6147,-,-,-,-,0.0353,0.3118,-0.9495,9.7799,9.3116,613.2177,600.6101,469.1619,0,-,-,-,-,-,-,-,-
61607,61607,2768303.069,17:15:22:299,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9124,19.9124,5.0221,618.1295,326.5144,-,-,-,-,0.0312,0.312,-0.9496,9.8323,9.3152,613.1342,600.4783,469.1395,0,-,-,-,-,-,-,-,-
61608,61608,2768319.764,17:15:22:316,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9196,19.9196,5.0218,618.0598,326.767,-,-,-,-,0.03,0.3112,-0.9499,9.8753,9.3204,613.4045,600.3502,469.152,0,-,-,-,-,-,-,-,-
61609,61609,2768336.459,17:15:22:333,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9999,19.9999,5.0257,618.536,325.7011,-,-,-,-,0.0326,0.3148,-0.9486,9.9124,9.3539,613.7625,600.1788,468.9783,0,-,-,-,-,-,-,-,-
61610,61610,2768353.154,17:15:22:350,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0547,20.0547,5.0314,618.4325,326.2253,-,-,-,-,0.031,0.3106,-0.9501,9.9606,9.4056,613.7398,600.021,468.8559,0,-,-,-,-,-,-,-,-
61611,61611,2768369.848,17:15:22:366,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0302,20.0302,5.0346,618.8563,327.2448,-,-,-,-,0.0313,0.3094,-0.9504,9.9892,9.4369,613.4582,599.8843,468.7352,0,-,-,-,-,-,-,-,-
61612,61612,2768386.543,17:15:22:383,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0226,20.0226,5.0369,619.3875,328.4167,-,-,-,-,0.0312,0.3094,-0.9504,10.0077,9.4616,613.5291,599.8184,468.6448,0,-,-,-,-,-,-,-,-
61613,61613,2768403.238,17:15:22:400,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9493,19.9493,5.0363,621.0753,328.5866,-,-,-,-,0.0354,0.3138,-0.9488,10.0342,9.4933,614.0954,599.6733,468.4767,0,-,-,-,-,-,-,-,-
61614,61614,2768419.932,17:15:22:416,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9778,19.9778,5.038,622.3571,327.758,-,-,-,-,0.036,0.3148,-0.9485,10.0621,9.5182,614.6672,599.59,468.4007,0,-,-,-,-,-,-,-,-
61615,61615,2768436.627,17:15:22:433,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.9371,19.9371,5.0375,623.4058,326.5416,-,-,-,-,0.0365,0.316,-0.948,10.0902,9.5563,614.6644,599.4707,468.2281,0,-,-,-,-,-,-,-,-
61616,61616,2768453.322,17:15:22:450,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.939,19.939,5.0371,623.7437,327.1055,-,-,-,-,0.0321,0.3102,-0.9501,10.1125,9.5779,614.6201,599.4635,468.2526,0,-,-,-,-,-,-,-,-
61617,61617,2768470.017,17:15:22:466,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,19.953,19.953,5.0376,623.6134,326.859,-,-,-,-,0.0334,0.3115,-0.9497,10.1201,9.5763,614.7785,599.4205,468.2456,0,-,-,-,-,-,-,-,-
61618,61618,2768486.711,17:15:22:483,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.1128,20.1128,5.0459,624.8814,326.2453,-,-,-,-,0.0368,0.3131,-0.949,10.1113,9.5294,615.1523,599.4144,468.4231,0,-,-,-,-,-,-,-,-
61619,61619,2768503.406,17:15:22:500,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.1186,20.1186,5.0538,626.3824,325.0849,-,-,-,-,0.0378,0.3149,-0.9484,10.1168,9.5095,615.7069,599.4116,468.5049,0,-,-,-,-,-,-,-,-
61620,61620,2768520.101,17:15:22:516,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2195,20.2195,5.0654,626.9431,325.4023,-,-,-,-,0.0358,0.3119,-0.9494,10.1312,9.4913,616.0032,599.4117,468.6543,0,-,-,-,-,-,-,-,-
61621,61621,2768536.795,17:15:22:533,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2134,20.2134,5.0747,627.5196,324.4929,-,-,-,-,0.0346,0.3135,-0.949,10.1501,9.4545,616.0793,599.3664,468.7727,0,-,-,-,-,-,-,-,-
61622,61622,2768553.49,17:15:22:550,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2056,20.2056,5.0818,628.3023,323.6553,-,-,-,-,0.0356,0.313,-0.9491,10.1667,9.4358,615.9769,599.2748,468.8473,0,-,-,-,-,-,-,-,-
61623,61623,2768570.185,17:15:22:567,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.1186,20.1186,5.0833,628.8153,322.1542,-,-,-,-,0.0347,0.316,-0.9481,10.1793,9.4262,615.8201,599.2346,468.8163,0,-,-,-,-,-,-,-,-
61624,61624,2768586.88,17:15:22:583,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0451,20.0451,5.081,628.9532,322.2521,-,-,-,-,0.0358,0.3129,-0.9491,10.1893,9.4113,615.6478,599.1616,468.9217,0,-,-,-,-,-,-,-,-
61625,61625,2768603.574,17:15:22:600,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.11,20.11,5.0819,628.7209,321.8801,-,-,-,-,0.0347,0.3156,-0.9483,10.1921,9.4024,615.5182,599.1641,468.8968,0,-,-,-,-,-,-,-,-
61626,61626,2768620.269,17:15:22:617,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0988,20.0988,5.0819,628.8672,322.4132,-,-,-,-,0.0367,0.313,-0.9491,10.1948,9.3989,615.3962,599.1071,468.9513,0,-,-,-,-,-,-,-,-
61627,61627,2768636.964,17:15:22:633,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0948,20.0948,5.0819,629.4836,322.1504,-,-,-,-,0.036,0.312,-0.9494,10.1935,9.3827,615.4494,599.1297,469.0365,0,-,-,-,-,-,-,-,-
61628,61628,2768653.658,17:15:22:650,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.0001,20.0001,5.0774,630.223,321.9836,-,-,-,-,0.0375,0.3126,-0.9491,10.1856,9.3615,615.4221,599.1293,469.1051,0,-,-,-,-,-,-,-,-
61629,61629,2768670.353,17:15:22:667,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.02,20.02,5.0746,630.4937,322.1948,-,-,-,-,0.0379,0.3124,-0.9492,10.1743,9.3587,615.3765,599.163,469.1176,0,-,-,-,-,-,-,-,-
61630,61630,2768687.043,17:15:22:683,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.1715,20.1715,5.0791,629.6443,322.85,-,-,-,-,0.0333,0.3119,-0.9495,10.1558,9.3738,615.2604,599.3147,469.0597,0,-,-,-,-,-,-,-,-
61631,61631,2768703.733,17:15:22:700,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.1073,20.1073,5.0793,628.9449,323.4879,-,-,-,-,0.0324,0.3101,-0.9502,10.1317,9.3891,614.943,599.4045,469.0133,0,-,-,-,-,-,-,-,-
61632,61632,2768720.422,17:15:22:717,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2371,20.2371,5.0847,628.939,324.8542,-,-,-,-,0.0346,0.3083,-0.9507,10.0823,9.4164,614.4308,599.5207,468.9046,0,-,-,-,-,-,-,-,-
61633,61633,2768737.112,17:15:22:733,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2304,20.2304,5.0892,629.0367,326.1636,-,-,-,-,0.0361,0.3077,-0.9508,10.057,9.454,614.709,599.609,468.7887,0,-,-,-,-,-,-,-,-
61634,61634,2768753.802,17:15:22:750,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2707,20.2707,5.0949,629.4916,327.6567,-,-,-,-,0.0372,0.3083,-0.9506,10.0397,9.4643,614.8145,599.663,468.7455,0,-,-,-,-,-,-,-,-
61635,61635,2768770.492,17:15:22:767,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2796,20.2796,5.0995,628.622,328.5335,-,-,-,-,0.0323,0.309,-0.9505,10.0139,9.4591,614.5008,599.8358,468.731,0,-,-,-,-,-,-,-,-
61636,61636,2768787.181,17:15:22:784,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2397,20.2397,5.1012,626.3195,331.8417,-,-,-,-,0.0262,0.3016,-0.9531,9.931,9.4087,614.3299,600.2651,469.0558,0,-,-,-,-,-,-,-,-
61637,61637,2768803.871,17:15:22:800,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.253,20.253,5.1027,623.9158,335.4789,-,-,-,-,0.026,0.2989,-0.9539,9.9269,9.4075,613.9865,600.2624,469.089,0,-,-,-,-,-,-,-,-
61638,61638,2768820.56,17:15:22:817,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2089,20.2089,5.1018,621.6236,337.4194,-,-,-,-,0.0257,0.3014,-0.9532,9.9165,9.39,613.9585,600.3069,469.1081,0,-,-,-,-,-,-,-,-
61639,61639,2768837.249,17:15:22:834,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2194,20.2194,5.1018,620.1069,341.0027,-,-,-,-,0.0278,0.2983,-0.9541,9.9129,9.3606,614.0828,600.2883,469.2905,0,-,-,-,-,-,-,-,-
61640,61640,2768853.939,17:15:22:850,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.1927,20.1927,5.1006,617.407,343.3717,-,-,-,-,0.0252,0.2992,-0.9539,9.9062,9.3204,614.1113,600.3665,469.4324,0,-,-,-,-,-,-,-,-
61641,61641,2768870.628,17:15:22:867,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2714,20.2714,5.1031,614.8271,345.4837,-,-,-,-,0.0228,0.2997,-0.9537,9.8946,9.287,614.081,600.4555,469.5495,0,-,-,-,-,-,-,-,-
61642,61642,2768887.318,17:15:22:884,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3224,20.3224,5.1075,613.7462,347.199,-,-,-,-,0.0253,0.3004,-0.9535,9.8679,9.2335,614.0539,600.5095,469.7445,0,-,-,-,-,-,-,-,-
61643,61643,2768904.007,17:15:22:900,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3694,20.3694,5.1135,611.9931,347.1888,-,-,-,-,0.0251,0.3048,-0.9521,9.8497,9.2042,614.227,600.5959,469.7858,0,-,-,-,-,-,-,-,-
61644,61644,2768920.696,17:15:22:917,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3903,20.3903,5.1191,610.3868,348.0483,-,-,-,-,0.0256,0.3039,-0.9524,9.8344,9.1705,614.0588,600.6356,469.9238,0,-,-,-,-,-,-,-,-
61645,61645,2768937.386,17:15:22:934,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.2835,20.2835,5.1182,608.9413,349.8824,-,-,-,-,0.0264,0.3003,-0.9535,9.8203,9.1494,613.657,600.6502,470.0474,0,-,-,-,-,-,-,-,-
61646,61646,2768954.075,17:15:22:950,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3505,20.3505,5.1209,608.732,350.8748,-,-,-,-,0.0297,0.302,-0.9528,9.8179,9.1671,613.9001,600.6122,469.9618,0,-,-,-,-,-,-,-,-
61647,61647,2768970.764,17:15:22:967,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4714,20.4714,5.1296,609.1492,351.3676,-,-,-,-,0.0284,0.2995,-0.9537,9.822,9.1948,614.5226,600.6596,469.9441,0,-,-,-,-,-,-,-,-
61648,61648,2768987.454,17:15:22:984,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3704,20.3704,5.1331,609.7802,350.2873,-,-,-,-,0.0291,0.3034,-0.9524,9.8321,9.2146,615.1978,600.6502,469.8379,0,-,-,-,-,-,-,-,-
61649,61649,2769004.143,17:15:23:001,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4576,20.4576,5.1411,610.3763,348.9799,-,-,-,-,0.0289,0.3058,-0.9517,9.8345,9.2564,615.9581,600.6933,469.6818,0,-,-,-,-,-,-,-,-
61650,61650,2769020.833,17:15:23:017,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3518,20.3518,5.1433,611.3801,347.2563,-,-,-,-,0.0319,0.3059,-0.9515,9.8546,9.2853,616.2507,600.5769,469.5869,0,-,-,-,-,-,-,-,-
61651,61651,2769037.522,17:15:23:034,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4942,20.4942,5.1513,612.7216,345.8904,-,-,-,-,0.032,0.3054,-0.9517,9.8717,9.3172,616.0784,600.4975,469.4611,0,-,-,-,-,-,-,-,-
61652,61652,2769054.211,17:15:23:051,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3596,20.3596,5.1514,613.8488,345.0908,-,-,-,-,0.0301,0.3037,-0.9523,9.8872,9.3513,615.8167,600.4572,469.3429,0,-,-,-,-,-,-,-,-
61653,61653,2769070.901,17:15:23:067,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4668,20.4668,5.156,614.8162,344.2102,-,-,-,-,0.0306,0.3041,-0.9522,9.9005,9.3805,615.6516,600.3852,469.2111,0,-,-,-,-,-,-,-,-
61654,61654,2769087.59,17:15:23:084,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3571,20.3571,5.1548,615.4869,344.3958,-,-,-,-,0.0294,0.3029,-0.9526,9.9097,9.3861,615.6043,600.3694,469.2087,0,-,-,-,-,-,-,-,-
61655,61655,2769104.279,17:15:23:101,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.3783,20.3783,5.1547,615.8765,344.1464,-,-,-,-,0.0283,0.3036,-0.9524,9.9219,9.3861,615.5698,600.3395,469.1916,0,-,-,-,-,-,-,-,-
61656,61656,2769120.969,17:15:23:117,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4223,20.4223,5.1566,616.6876,343.3479,-,-,-,-,0.0309,0.3036,-0.9523,9.9299,9.3905,615.5608,600.2594,469.1738,0,-,-,-,-,-,-,-,-
61657,61657,2769137.658,17:15:23:134,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.5082,20.5082,5.1622,617.3542,342.412,-,-,-,-,0.0328,0.3055,-0.9516,9.9371,9.3833,615.6344,600.1999,469.1713,0,-,-,-,-,-,-,-,-
61658,61658,2769154.348,17:15:23:151,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4759,20.4759,5.1652,618.0877,341.4592,-,-,-,-,0.0323,0.3048,-0.9519,9.9449,9.3434,615.5418,600.1722,469.3335,0,-,-,-,-,-,-,-,-
61659,61659,2769171.037,17:15:23:167,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4977,20.4977,5.1673,618.0572,340.2427,-,-,-,-,0.0293,0.3094,-0.9505,9.9599,9.2862,614.7075,600.1182,469.4113,0,-,-,-,-,-,-,-,-
61660,61660,2769187.726,17:15:23:184,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.5283,20.5283,5.1693,617.8391,339.6743,-,-,-,-,0.028,0.3093,-0.9505,9.9621,9.2366,613.9086,600.0816,469.5507,0,-,-,-,-,-,-,-,-
61661,61661,2769204.416,17:15:23:201,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.6119,20.6119,5.1734,616.8101,341.1182,-,-,-,-,0.0265,0.3017,-0.953,9.9505,9.1921,613.0768,600.1016,469.8129,0,-,-,-,-,-,-,-,-
61662,61662,2769221.105,17:15:23:217,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.5542,20.5542,5.1731,615.9926,342.4237,-,-,-,-,0.0273,0.3015,-0.9531,9.9402,9.1723,612.3476,600.0803,469.8456,0,-,-,-,-,-,-,-,-
61663,61663,2769237.794,17:15:23:234,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.6699,20.6699,5.1769,615.6525,343.6477,-,-,-,-,0.0281,0.301,-0.9532,9.9229,9.155,611.6173,600.085,469.8714,0,-,-,-,-,-,-,-,-
61664,61664,2769254.484,17:15:23:251,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.5001,20.5001,5.1712,615.691,344.7034,-,-,-,-,0.0302,0.302,-0.9528,9.8983,9.1321,610.8403,600.0909,469.8892,0,-,-,-,-,-,-,-,-
61665,61665,2769271.173,17:15:23:268,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.4677,20.4677,5.1648,615.296,345.5313,-,-,-,-,0.0277,0.3023,-0.9528,9.8703,9.1173,610.6935,600.239,469.9321,0,-,-,-,-,-,-,-,-
61666,61666,2769287.863,17:15:23:284,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.5874,20.5874,5.1656,615.4929,345.168,-,-,-,-,0.0294,0.3063,-0.9515,9.8493,9.1218,611.0943,600.3157,469.8656,0,-,-,-,-,-,-,-,-
61667,61667,2769304.552,17:15:23:301,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,1,20.6862,20.6862,5.1716,615.8309,344.6525,-,-,-,-,0.032,0.3077,-0.9509,9.8297,9.1309,611.6534,600.3782,469.8396,0,-,-,-,-,-,-,-,-
