,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
32153,32153,997981.638,13:32:58:031,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Information,Separator,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a083ab3b4d7c6e63c12f3b51307da008.avi
32154,32154,997986.591,13:32:58:036,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.2524,21.2524,4.5183,659.6898,380.1372,-,-,-,-,-0.076,0.5053,-0.8596,82.808,-77.514,507.0263,249.6222,866.4077,0,-,-,-,-,-,-,-,-
32155,32155,998003.278,13:32:58:053,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.2292,21.2292,4.5211,659.5173,380.8056,-,-,-,-,-0.0799,0.5047,-0.8596,82.5651,-77.6015,507.3829,251.1367,866.5824,0,-,-,-,-,-,-,-,-
32156,32156,998019.966,13:32:58:069,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.2426,21.2426,4.5233,659.7588,380.897,-,-,-,-,-0.0734,0.5084,-0.858,82.1769,-77.6345,507.0728,252.5865,866.8652,0,-,-,-,-,-,-,-,-
32157,32157,998036.654,13:32:58:086,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.2629,21.2629,4.5264,660.8959,381.4416,-,-,-,-,-0.0711,0.5078,-0.8586,81.8972,-77.7517,507.4555,254.149,867.1654,0,-,-,-,-,-,-,-,-
32158,32158,998053.342,13:32:58:103,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3071,21.3071,4.5309,661.6497,382.0113,-,-,-,-,-0.0706,0.5059,-0.8597,81.5779,-77.8551,507.6,255.7525,867.5988,0,-,-,-,-,-,-,-,-
32159,32159,998070.029,13:32:58:119,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.2681,21.2681,4.5331,662.2343,382.3277,-,-,-,-,-0.0709,0.5076,-0.8587,81.2381,-77.9638,507.6815,257.4292,868.0113,0,-,-,-,-,-,-,-,-
32160,32160,998086.717,13:32:58:136,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3372,21.3372,4.5381,661.7382,383.0114,-,-,-,-,-0.0737,0.5047,-0.8601,80.9584,-78.1231,508.0366,259.0783,868.5849,0,-,-,-,-,-,-,-,-
32161,32161,998103.405,13:32:58:153,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.2634,21.2634,4.5387,661.4904,382.6664,-,-,-,-,-0.0728,0.5082,-0.8581,80.5516,-78.1919,507.6911,260.7239,869.0663,0,-,-,-,-,-,-,-,-
32162,32162,998120.092,13:32:58:169,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.367,21.367,4.5435,661.2572,383.1442,-,-,-,-,-0.0714,0.504,-0.8608,80.2524,-78.3114,507.8853,262.241,869.6012,0,-,-,-,-,-,-,-,-
32163,32163,998136.78,13:32:58:186,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.4857,21.4857,4.5514,661.3704,383.4483,-,-,-,-,-0.0696,0.5053,-0.8601,79.8703,-78.3412,507.5304,263.7422,869.961,0,-,-,-,-,-,-,-,-
32164,32164,998153.468,13:32:58:203,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3643,21.3643,4.5533,662.3109,383.802,-,-,-,-,-0.0673,0.5055,-0.8602,79.5508,-78.423,507.7161,265.3361,870.2115,0,-,-,-,-,-,-,-,-
32165,32165,998170.155,13:32:58:220,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3627,21.3627,4.555,661.4331,383.6517,-,-,-,-,-0.0733,0.5067,-0.859,79.2303,-78.4919,507.8621,267.0998,870.4018,0,-,-,-,-,-,-,-,-
32166,32166,998186.843,13:32:58:236,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3454,21.3454,4.5559,661.9185,384.3335,-,-,-,-,-0.0693,0.5028,-0.8616,78.8605,-78.5439,507.9898,268.8392,870.6548,0,-,-,-,-,-,-,-,-
32167,32167,998203.531,13:32:58:253,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3873,21.3873,4.5578,661.9547,384.3889,-,-,-,-,-0.0663,0.5079,-0.8589,78.4312,-78.5445,507.7505,270.6295,870.7011,0,-,-,-,-,-,-,-,-
32168,32168,998220.218,13:32:58:270,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3663,21.3663,4.5581,661.2023,384.7114,-,-,-,-,-0.0686,0.5067,-0.8594,77.9949,-78.5433,507.5967,272.6292,870.8351,0,-,-,-,-,-,-,-,-
32169,32169,998236.906,13:32:58:286,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.391,21.391,4.559,660.9017,384.9135,-,-,-,-,-0.0658,0.5061,-0.86,77.5503,-78.5354,507.4537,274.5608,870.9158,0,-,-,-,-,-,-,-,-
32170,32170,998253.594,13:32:58:303,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3564,21.3564,4.5587,660.1003,384.6892,-,-,-,-,-0.0683,0.5089,-0.8581,77.1629,-78.5539,507.646,276.5949,870.7924,0,-,-,-,-,-,-,-,-
32171,32171,998270.282,13:32:58:320,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.4457,21.4457,4.5619,660.4176,384.8186,-,-,-,-,-0.0641,0.5058,-0.8603,76.7525,-78.5577,507.7443,278.4981,870.8221,0,-,-,-,-,-,-,-,-
32172,32172,998286.969,13:32:58:336,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.4668,21.4668,4.5652,660.7177,385.4348,-,-,-,-,-0.063,0.5051,-0.8608,76.3369,-78.5317,507.7622,280.446,870.7044,0,-,-,-,-,-,-,-,-
32173,32173,998303.657,13:32:58:353,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.4154,21.4154,4.5663,661.0699,384.494,-,-,-,-,-0.0611,0.5096,-0.8583,75.9693,-78.5072,507.9838,282.3035,870.3163,0,-,-,-,-,-,-,-,-
32174,32174,998320.345,13:32:58:370,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.3966,21.3966,4.566,660.9488,383.9955,-,-,-,-,-0.0622,0.5085,-0.8588,75.5539,-78.4368,507.8471,284.1923,870.1084,0,-,-,-,-,-,-,-,-
32175,32175,998337.032,13:32:58:386,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.5656,21.5656,4.572,660.464,384.1139,-,-,-,-,-0.0628,0.5055,-0.8605,75.1763,-78.3441,507.6401,285.8379,869.8944,0,-,-,-,-,-,-,-,-
32176,32176,998353.723,13:32:58:403,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.4411,21.4411,4.5721,661.4703,383.4589,-,-,-,-,-0.0582,0.51,-0.8582,74.8554,-78.3305,507.7891,287.3601,869.6099,0,-,-,-,-,-,-,-,-
32177,32177,998370.413,13:32:58:420,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.5438,21.5438,4.5762,661.5536,382.4123,-,-,-,-,-0.0602,0.5097,-0.8582,74.5416,-78.2961,507.7837,288.8838,869.4577,0,-,-,-,-,-,-,-,-
32178,32178,998387.103,13:32:58:436,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.5347,21.5347,4.5788,660.9448,382.1555,-,-,-,-,-0.0623,0.509,-0.8585,74.2342,-78.253,507.63,290.2773,869.3828,0,-,-,-,-,-,-,-,-
32179,32179,998403.794,13:32:58:453,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.6648,21.6648,4.5861,661.1646,382.0748,-,-,-,-,-0.0595,0.5072,-0.8598,73.9836,-78.2289,507.7132,291.4487,869.2556,0,-,-,-,-,-,-,-,-
32180,32180,998420.484,13:32:58:470,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.6337,21.6337,4.5903,661.4599,380.8441,-,-,-,-,-0.0567,0.5122,-0.857,73.7024,-78.1664,507.44,292.5343,869.0272,0,-,-,-,-,-,-,-,-
32181,32181,998437.174,13:32:58:487,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.8156,21.8156,4.6002,662.4316,381.0336,-,-,-,-,-0.0547,0.5085,-0.8593,73.4386,-78.097,507.1286,293.5113,869.0149,0,-,-,-,-,-,-,-,-
32182,32182,998453.865,13:32:58:503,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.7258,21.7258,4.6045,661.6909,380.2617,-,-,-,-,-0.0612,0.51,-0.858,73.2,-78.0403,506.9672,294.684,868.8224,0,-,-,-,-,-,-,-,-
32183,32183,998470.555,13:32:58:520,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.7279,21.7279,4.6078,662.0447,379.058,-,-,-,-,-0.0551,0.5125,-0.8569,72.9677,-77.9926,506.7807,295.5174,868.6665,0,-,-,-,-,-,-,-,-
32184,32184,998487.246,13:32:58:537,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.8097,21.8097,4.6135,661.9813,377.9763,-,-,-,-,-0.0555,0.515,-0.8554,72.7576,-77.9601,506.7349,296.4953,868.4818,0,-,-,-,-,-,-,-,-
32185,32185,998503.936,13:32:58:553,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.9402,21.9402,4.6235,662.0167,378.0995,-,-,-,-,-0.0562,0.5092,-0.8588,72.6042,-77.9754,506.9272,297.3567,868.566,0,-,-,-,-,-,-,-,-
32186,32186,998520.631,13:32:58:570,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.0145,22.0145,4.6349,663.0766,376.9188,-,-,-,-,-0.051,0.5123,-0.8573,72.4626,-78.0159,507.1953,298.0928,868.4874,0,-,-,-,-,-,-,-,-
32187,32187,998537.325,13:32:58:587,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.9523,21.9523,4.6409,663.1327,375.7225,-,-,-,-,-0.0527,0.5159,-0.855,72.2169,-77.9429,506.6558,298.9354,868.4335,0,-,-,-,-,-,-,-,-
32188,32188,998554.02,13:32:58:603,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,21.9872,21.9872,4.6466,663.0853,375.3866,-,-,-,-,-0.0551,0.5128,-0.8567,72.0127,-77.9034,506.33,299.7313,868.5557,0,-,-,-,-,-,-,-,-
32189,32189,998570.714,13:32:58:620,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.1063,22.1063,4.6561,664.0169,374.222,-,-,-,-,-0.0514,0.5154,-0.8554,71.8808,-77.9399,506.508,300.3951,868.5374,0,-,-,-,-,-,-,-,-
32190,32190,998587.409,13:32:58:637,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.1648,22.1648,4.6665,664.0048,373.9864,-,-,-,-,-0.0542,0.5106,-0.8581,71.7536,-77.9628,506.693,301.1796,868.6363,0,-,-,-,-,-,-,-,-
32191,32191,998604.104,13:32:58:653,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.1165,22.1165,4.6727,663.1971,373.3461,-,-,-,-,-0.057,0.5144,-0.8556,71.5998,-77.9248,506.5022,301.8507,868.4932,0,-,-,-,-,-,-,-,-
32192,32192,998620.798,13:32:58:670,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.3094,22.3094,4.6855,663.0367,372.4775,-,-,-,-,-0.0527,0.5138,-0.8563,71.4974,-77.9404,506.6862,302.3573,868.4522,0,-,-,-,-,-,-,-,-
32193,32193,998637.493,13:32:58:687,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.2536,22.2536,4.6929,663.6311,371.5424,-,-,-,-,-0.0522,0.5156,-0.8552,71.2986,-77.8522,506.1556,302.9349,868.3667,0,-,-,-,-,-,-,-,-
32194,32194,998654.188,13:32:58:704,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.3314,22.3314,4.7022,663.7397,370.429,-,-,-,-,-0.0507,0.5178,-0.854,71.2239,-77.8792,506.3156,303.3641,868.3236,0,-,-,-,-,-,-,-,-
32195,32195,998670.882,13:32:58:720,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.2679,22.2679,4.7069,663.538,370.8523,-,-,-,-,-0.0529,0.5131,-0.8567,71.0859,-77.8456,505.9891,303.8435,868.5176,0,-,-,-,-,-,-,-,-
32196,32196,998687.577,13:32:58:737,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.351,22.351,4.7143,663.1098,370.8697,-,-,-,-,-0.0549,0.5102,-0.8583,71.0399,-77.8847,506.2772,304.2939,868.5733,0,-,-,-,-,-,-,-,-
32197,32197,998704.272,13:32:58:754,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.3416,22.3416,4.7196,662.4203,371.0636,-,-,-,-,-0.0532,0.5113,-0.8578,70.9402,-77.8502,506.0576,304.5829,868.5383,0,-,-,-,-,-,-,-,-
32198,32198,998720.966,13:32:58:770,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.3868,22.3868,4.7253,661.7709,371.8316,-,-,-,-,-0.0543,0.511,-0.8579,70.8505,-77.8002,505.779,304.8455,868.5074,0,-,-,-,-,-,-,-,-
32199,32199,998737.661,13:32:58:787,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.4159,22.4159,4.7303,661.8305,371.4684,-,-,-,-,-0.0519,0.5143,-0.856,70.7528,-77.7278,505.3464,304.9719,868.3858,0,-,-,-,-,-,-,-,-
32200,32200,998754.355,13:32:58:804,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.5078,22.5078,4.7379,660.95,372.2838,-,-,-,-,-0.0549,0.5108,-0.858,70.7306,-77.7256,505.3809,305.1639,868.4412,0,-,-,-,-,-,-,-,-
32201,32201,998771.05,13:32:58:820,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.4616,22.4616,4.7427,660.5606,372.5928,-,-,-,-,-0.0545,0.5095,-0.8587,70.7408,-77.7469,505.529,305.2017,868.4689,0,-,-,-,-,-,-,-,-
32202,32202,998787.745,13:32:58:837,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.4014,22.4014,4.7447,660.4647,373.3902,-,-,-,-,-0.055,0.5095,-0.8587,70.77,-77.7928,505.7691,305.2358,868.5176,0,-,-,-,-,-,-,-,-
32203,32203,998804.439,13:32:58:854,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.5241,22.5241,4.7514,660.5878,373.5814,-,-,-,-,-0.0508,0.5117,-0.8577,70.8138,-77.8441,505.9982,305.0858,868.5406,0,-,-,-,-,-,-,-,-
32204,32204,998821.134,13:32:58:870,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.4781,22.4781,4.7549,660.5802,374.3233,-,-,-,-,-0.0512,0.5105,-0.8584,70.8132,-77.8385,505.8594,305.0042,868.6444,0,-,-,-,-,-,-,-,-
32205,32205,998837.829,13:32:58:887,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.58,22.58,4.7608,660.4938,375.2328,-,-,-,-,-0.0509,0.5109,-0.8581,70.7642,-77.7644,505.3501,304.8891,868.6447,0,-,-,-,-,-,-,-,-
32206,32206,998854.523,13:32:58:904,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.5096,22.5096,4.7628,660.3458,375.4919,-,-,-,-,-0.053,0.5109,-0.858,70.78,-77.7451,505.2384,304.7889,868.6329,0,-,-,-,-,-,-,-,-
32207,32207,998871.218,13:32:58:921,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.5382,22.5382,4.7652,660.8782,375.2321,-,-,-,-,-0.0506,0.5119,-0.8575,70.7902,-77.722,505.0387,304.5544,868.6391,0,-,-,-,-,-,-,-,-
32208,32208,998887.913,13:32:58:937,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.6377,22.6377,4.7714,660.9267,375.5983,-,-,-,-,-0.0523,0.5091,-0.8591,70.8556,-77.7639,505.2803,304.4399,868.7393,0,-,-,-,-,-,-,-,-
32209,32209,998904.607,13:32:58:954,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.6636,22.6636,4.7778,660.927,375.3445,-,-,-,-,-0.0534,0.5116,-0.8576,70.9116,-77.7915,505.4818,304.3397,868.6616,0,-,-,-,-,-,-,-,-
32210,32210,998921.302,13:32:58:971,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.6858,22.6858,4.7838,660.9048,375.3327,-,-,-,-,-0.0521,0.5127,-0.857,70.9581,-77.7627,505.3955,304.0329,868.5588,0,-,-,-,-,-,-,-,-
32211,32211,998937.996,13:32:58:987,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.7889,22.7889,4.7923,660.892,374.9655,-,-,-,-,-0.0542,0.512,-0.8573,70.9774,-77.7368,505.2231,303.872,868.5746,0,-,-,-,-,-,-,-,-
32212,32212,998954.691,13:32:59:004,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.7332,22.7332,4.7969,660.9849,374.691,-,-,-,-,-0.0534,0.5109,-0.858,70.995,-77.7161,505.0288,303.6379,868.6434,0,-,-,-,-,-,-,-,-
32213,32213,998971.386,13:32:59:021,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.7273,22.7273,4.8009,661.1606,374.023,-,-,-,-,-0.0531,0.5128,-0.8569,71.0751,-77.7663,505.3422,303.4654,868.6107,0,-,-,-,-,-,-,-,-
32214,32214,998988.08,13:32:59:037,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.7551,22.7551,4.8059,660.7861,373.3209,-,-,-,-,-0.0533,0.5144,-0.8559,71.1431,-77.8117,505.6668,303.3669,868.5541,0,-,-,-,-,-,-,-,-
32215,32215,999004.775,13:32:59:054,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9587,22.9587,4.8182,661.2464,373.0024,-,-,-,-,-0.0488,0.5116,-0.8578,71.217,-77.8495,505.9143,303.0714,868.6279,0,-,-,-,-,-,-,-,-
32216,32216,999021.47,13:32:59:071,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.8312,22.8312,4.8228,660.997,372.3163,-,-,-,-,-0.0524,0.5133,-0.8566,71.2157,-77.7975,505.5872,302.9473,868.5698,0,-,-,-,-,-,-,-,-
32217,32217,999038.164,13:32:59:088,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9112,22.9112,4.8294,661.2899,372.12,-,-,-,-,-0.0511,0.5112,-0.8579,71.2265,-77.768,505.4236,302.7521,868.6004,0,-,-,-,-,-,-,-,-
32218,32218,999054.859,13:32:59:104,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9263,22.9263,4.835,661.274,372.1852,-,-,-,-,-0.0512,0.5104,-0.8584,71.234,-77.7385,505.2276,302.5843,868.6215,0,-,-,-,-,-,-,-,-
32219,32219,999071.554,13:32:59:121,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9427,22.9427,4.8406,660.6028,371.7256,-,-,-,-,-0.0561,0.5108,-0.8578,71.2946,-77.7767,505.4222,302.5441,868.6527,0,-,-,-,-,-,-,-,-
32220,32220,999088.248,13:32:59:138,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9619,22.9619,4.8464,661.0352,371.3701,-,-,-,-,-0.0511,0.5125,-0.8572,71.3482,-77.8235,505.6647,302.3378,868.6595,0,-,-,-,-,-,-,-,-
32221,32221,999104.943,13:32:59:154,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9825,22.9825,4.8522,662.283,371.048,-,-,-,-,-0.0455,0.5133,-0.857,71.4002,-77.8648,505.8682,302.0987,868.6909,0,-,-,-,-,-,-,-,-
32222,32222,999121.638,13:32:59:171,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9161,22.9161,4.8539,662.7136,370.7056,-,-,-,-,-0.05,0.5131,-0.8569,71.3904,-77.8299,505.5357,302.027,868.7667,0,-,-,-,-,-,-,-,-
32223,32223,999138.332,13:32:59:188,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.8643,22.8643,4.8527,663.1426,370.5394,-,-,-,-,-0.0504,0.5116,-0.8577,71.3618,-77.7692,505.1641,301.9184,868.7819,0,-,-,-,-,-,-,-,-
32224,32224,999155.027,13:32:59:204,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9619,22.9619,4.8551,662.5536,370.9853,-,-,-,-,-0.0554,0.5098,-0.8585,71.3521,-77.7198,505.0005,301.9693,868.711,0,-,-,-,-,-,-,-,-
32225,32225,999171.721,13:32:59:221,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9544,22.9544,4.8561,662.3106,371.7796,-,-,-,-,-0.0547,0.5095,-0.8587,71.2935,-77.6399,504.5921,301.9533,868.6289,0,-,-,-,-,-,-,-,-
32226,32226,999188.416,13:32:59:238,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.8781,22.8781,4.8536,661.8942,372.1156,-,-,-,-,-0.0526,0.5102,-0.8585,71.2443,-77.5619,504.3745,301.992,868.3974,0,-,-,-,-,-,-,-,-
32227,32227,999205.103,13:32:59:254,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9049,22.9049,4.8525,661.5953,372.86,-,-,-,-,-0.0539,0.5092,-0.8589,71.2193,-77.5049,504.3379,302.1159,868.1763,0,-,-,-,-,-,-,-,-
32228,32228,999221.79,13:32:59:271,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9284,22.9284,4.8528,661.8055,374.171,-,-,-,-,-0.0509,0.5051,-0.8616,71.2139,-77.5084,504.5113,302.1799,868.1754,0,-,-,-,-,-,-,-,-
32229,32229,999238.477,13:32:59:288,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.8583,22.8583,4.8508,661.004,374.4796,-,-,-,-,-0.0552,0.508,-0.8596,71.2257,-77.5454,504.8,302.4254,868.0715,0,-,-,-,-,-,-,-,-
32230,32230,999255.165,13:32:59:305,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,23.0107,23.0107,4.8551,660.6812,375.0885,-,-,-,-,-0.0567,0.5076,-0.8597,71.1997,-77.5587,504.8205,302.5962,868.1284,0,-,-,-,-,-,-,-,-
32231,32231,999271.852,13:32:59:321,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9198,22.9198,4.8549,659.8876,375.6524,-,-,-,-,-0.0561,0.5089,-0.859,71.1526,-77.5558,504.701,302.7278,868.1681,0,-,-,-,-,-,-,-,-
32232,32232,999288.539,13:32:59:338,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,23.0699,23.0699,4.8601,658.9413,376.4406,-,-,-,-,-0.0539,0.5086,-0.8593,71.1004,-77.5373,504.4958,302.7855,868.2348,0,-,-,-,-,-,-,-,-
32233,32233,999305.226,13:32:59:355,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9172,22.9172,4.8583,658.0775,376.8153,-,-,-,-,-0.0556,0.5103,-0.8582,71.0553,-77.5147,504.3561,302.9503,868.1829,0,-,-,-,-,-,-,-,-
32234,32234,999321.913,13:32:59:371,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,23.0278,23.0278,4.8606,657.6253,377.6455,-,-,-,-,-0.0539,0.5071,-0.8602,70.9996,-77.4774,504.116,303.0077,868.2593,0,-,-,-,-,-,-,-,-
32235,32235,999338.6,13:32:59:388,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.8736,22.8736,4.8564,658.0671,377.6688,-,-,-,-,-0.0521,0.5098,-0.8587,70.9776,-77.4529,504.0058,303.0014,868.1507,0,-,-,-,-,-,-,-,-
32236,32236,999355.289,13:32:59:405,Trial018,VNVD151207.avi,0,49127.271,56,DarkOliveGreen,98.6892,Eye,Fixation,1,22.9357,22.9357,4.8552,658.1166,376.9353,-,-,-,-,-0.0535,0.5133,-0.8565,70.9662,-77.4446,503.9628,303.066,868.0527,0,-,-,-,-,-,-,-,-
