,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
25891,25891,3164054.495,17:21:58:051,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1a60d6352dd0a48a32f3258bda3c32c1_1280x1024.jpg
25892,25892,3164066.149,17:21:58:063,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Saccade,Saccade,1,1,614.8745,330.2329,582.6867,339.8408,-,-,-,-,-,-,-,-,0.0477,0.3268,-0.9439,0.0532,0.2938,-0.9544,-5.1814,-0.7422,611.5266,-61.1594,9.8755,609.2833,658.8884,508.1531,879.0263,467.0161,0,-,-,-,-,-,-,-,-
25893,25893,3164082.841,17:21:58:079,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Saccade,Saccade,1,1,613.6038,330.0892,580.8246,342.0824,-,-,-,-,-,-,-,-,0.0497,0.329,-0.943,0.0532,0.2917,-0.955,-5.1747,-0.7611,611.633,-61.1234,9.8624,608.9822,658.8217,508.1855,879.0052,467.0861,0,-,-,-,-,-,-,-,-
25894,25894,3164099.533,17:21:58:096,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Saccade,Saccade,1,1,613.4346,329.9713,578.5415,343.6851,-,-,-,-,-,-,-,-,0.0535,0.3308,-0.9422,0.0508,0.2933,-0.9547,-5.1662,-0.7985,612.6519,-61.0993,9.8335,609.019,658.6823,508.3017,878.9422,467.1713,0,-,-,-,-,-,-,-,-
25895,25895,3164116.225,17:21:58:113,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Saccade,Saccade,1,1,553.0564,332.2468,509.476,346.6572,-,-,-,-,-,-,-,-,0.0073,0.3267,-0.9451,0.0087,0.2872,-0.9578,-5.458,-0.8615,612.4292,-61.3413,9.7735,609.512,660.7157,508.6285,880.513,467.5604,0,-,-,-,-,-,-,-,-
25896,25896,3164132.918,17:21:58:129,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Saccade,Saccade,1,1,320.1027,341.9268,301.9476,349.6031,-,-,-,-,-,-,-,-,-0.0897,0.3066,-0.9476,-0.079,0.2858,-0.955,-5.9845,-0.9153,612.1114,-61.7037,9.6693,609.3074,664.6408,509.2221,883.7012,467.9767,0,-,-,-,-,-,-,-,-
25897,25897,3164149.61,17:21:58:146,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Fixation,Fixation,1,1,197.4553,372.8517,165.3477,370.0056,-,-,-,-,-,-,-,-,-0.1461,0.2891,-0.9461,-0.1428,0.2648,-0.9537,-6.23,-0.9732,611.5487,-61.9574,9.6519,609.1307,666.7071,509.7807,885.9986,468.4314,0,-,-,-,-,-,-,-,-
25898,25898,3164166.302,17:21:58:163,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Fixation,Fixation,1,1,199.1308,381.4076,163.0602,376.7546,-,-,-,-,-,-,-,-,-0.1448,0.2905,-0.9459,-0.1447,0.2668,-0.9528,-6.2019,-0.9677,610.7906,-62.0262,9.6484,609.507,666.6054,509.7297,886.1517,468.435,0,-,-,-,-,-,-,-,-
25899,25899,3164182.996,17:21:58:180,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Fixation,Fixation,1,1,198.748,385.1797,162.8296,382.4299,-,-,-,-,-,-,-,-,-0.1463,0.2924,-0.945,-0.1438,0.2673,-0.9528,-6.185,-0.9604,610.0772,-62.0804,9.651,609.9552,666.5998,509.662,886.1646,468.4471,0,-,-,-,-,-,-,-,-
25900,25900,3164199.69,17:21:58:196,Trial005,4 tete chien D.png,0,2898.804,57,MediumSlateBlue,96.5916,Eye,Fixation,Fixation,1,1,200.2312,387.5899,161.9204,387.4612,-,-,-,-,-,-,-,-,-0.1437,0.2944,-0.9448,-0.145,0.2668,-0.9528,-6.1714,-0.964,609.306,-62.1665,9.6494,610.6535,666.5319,509.6348,886.2401,468.5124,0,-,-,-,-,-,-,-,-
