,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
56217,56217,9417648.728,12:16:48:261,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 tete pointage chat gauche.jpg
56218,56218,9417667.414,12:16:48:280,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56219,56219,9417711.452,12:16:48:324,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56220,56220,9417755.45,12:16:48:368,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56221,56221,9417799.538,12:16:48:412,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56222,56222,9417843.544,12:16:48:456,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56223,56223,9417887.54,12:16:48:500,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56224,56224,9417931.669,12:16:48:544,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56225,56225,9417975.658,12:16:48:588,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56226,56226,9418019.68,12:16:48:632,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56227,56227,9418063.787,12:16:48:676,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56228,56228,9418107.789,12:16:48:720,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56229,56229,9418151.789,12:16:48:764,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56230,56230,9418195.913,12:16:48:808,Trial014,14 tete pointage chat gauche.jpg,0.0,2881.265,28,GreenYellow,0.0,Eye,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
