,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
914,914,1157195.613,13:09:11:017,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,1,14.8751,14.8751,3.9504,385.4373,265.9495,-,-,-,-,0.0000,0.0000,0.0000,-38.6792,-28.6826,728.7534,852.8305,604.9388,-,-,-,-,-,-,-,-
915,915,1157215.48,13:09:11:036,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,1,14.5777,14.5777,3.8726,380.2997,250.8068,-,-,-,-,0.0000,0.0000,0.0000,-38.6642,-28.7199,728.7602,852.8661,605.0268,-,-,-,-,-,-,-,-
916,916,1157235.359,13:09:11:056,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Saccade,1,15.1045,15.1045,4.0138,391.1418,267.8082,-,-,-,-,0.0000,0.0000,0.0000,-38.5330,-28.8836,729.3578,852.2191,605.7932,-,-,-,-,-,-,-,-
917,917,1157255.228,13:09:11:076,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.0646,15.0646,4.0043,628.0772,523.6187,-,-,-,-,0.0000,0.0000,0.0000,-38.1279,-29.2881,729.5433,849.3424,608.2422,-,-,-,-,-,-,-,-
918,918,1157275.103,13:09:11:096,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.2638,15.2638,4.0574,622.3925,504.8541,-,-,-,-,0.0000,0.0000,0.0000,-37.9288,-29.3784,729.7077,848.8686,608.5692,-,-,-,-,-,-,-,-
919,919,1157294.984,13:09:11:116,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.9202,14.9202,3.9682,632.0702,519.2414,-,-,-,-,0.0000,0.0000,0.0000,-37.9378,-29.3842,729.8609,848.6110,608.7369,-,-,-,-,-,-,-,-
920,920,1157314.857,13:09:11:136,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.9621,14.9621,3.9799,634.4685,521.3775,-,-,-,-,0.0000,0.0000,0.0000,-37.9475,-29.3896,730.0039,848.5862,608.8503,-,-,-,-,-,-,-,-
921,921,1157334.73,13:09:11:156,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.9808,14.9808,3.9856,634.9786,515.3233,-,-,-,-,0.0000,0.0000,0.0000,-37.9575,-29.3950,730.1395,848.3327,608.7568,-,-,-,-,-,-,-,-
922,922,1157354.738,13:09:11:176,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.0548,15.0548,4.0060,633.5350,511.1356,-,-,-,-,0.0000,0.0000,0.0000,-37.8241,-29.4060,730.3264,848.2190,608.6160,-,-,-,-,-,-,-,-
923,923,1157374.598,13:09:11:196,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.2762,15.2762,4.0650,634.8867,513.2256,-,-,-,-,0.0000,0.0000,0.0000,-37.7712,-29.4913,730.4848,847.8730,609.2125,-,-,-,-,-,-,-,-
924,924,1157394.483,13:09:11:215,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.1328,15.1328,4.0279,640.9052,512.6811,-,-,-,-,0.0000,0.0000,0.0000,-37.7221,-29.4972,730.5987,847.5749,609.0842,-,-,-,-,-,-,-,-
925,925,1157414.35,13:09:11:235,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.9865,14.9865,3.9902,641.9395,514.5797,-,-,-,-,0.0000,0.0000,0.0000,-37.7307,-29.5054,730.7304,847.6411,608.9684,-,-,-,-,-,-,-,-
926,926,1157434.234,13:09:11:255,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.0395,15.0395,4.0049,629.5951,509.5349,-,-,-,-,0.0000,0.0000,0.0000,-37.6272,-29.6245,730.8601,847.3173,609.2953,-,-,-,-,-,-,-,-
927,927,1157454.1,13:09:11:275,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.2888,15.2888,4.0713,638.0314,506.8066,-,-,-,-,0.0000,0.0000,0.0000,-37.5773,-29.6740,731.0353,847.1023,609.4785,-,-,-,-,-,-,-,-
928,928,1157473.977,13:09:11:295,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.7104,14.7104,3.9243,638.0817,512.1184,-,-,-,-,0.0000,0.0000,0.0000,-37.5127,-29.7664,731.9516,846.8502,609.7642,-,-,-,-,-,-,-,-
929,929,1157493.974,13:09:11:315,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.2587,15.2587,4.0672,632.8384,512.4091,-,-,-,-,0.0000,0.0000,0.0000,-37.4822,-29.8592,731.7161,846.7301,610.3518,-,-,-,-,-,-,-,-
930,930,1157513.846,13:09:11:335,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.3021,15.3021,4.0790,639.9791,510.2148,-,-,-,-,0.0000,0.0000,0.0000,-37.4682,-30.0337,731.7908,846.7017,610.6197,-,-,-,-,-,-,-,-
931,931,1157533.731,13:09:11:355,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.8988,14.8988,3.9734,640.2049,514.2555,-,-,-,-,0.0000,0.0000,0.0000,-37.4724,-30.0352,731.8563,846.6384,610.8388,-,-,-,-,-,-,-,-
932,932,1157553.605,13:09:11:375,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.0124,15.0124,4.0051,644.8111,513.8339,-,-,-,-,0.0000,0.0000,0.0000,-37.5040,-30.0888,732.1998,846.5896,610.8273,-,-,-,-,-,-,-,-
933,933,1157573.47,13:09:11:394,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.8185,14.8185,3.9544,638.9435,507.9091,-,-,-,-,0.0000,0.0000,0.0000,-37.4968,-30.1939,732.2460,846.5155,611.0343,-,-,-,-,-,-,-,-
934,934,1157593.357,13:09:11:414,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,15.0518,15.0518,4.0155,636.6568,508.7540,-,-,-,-,0.0000,0.0000,0.0000,-35.1807,-30.2513,732.3112,838.3793,611.3787,-,-,-,-,-,-,-,-
935,935,1157613.215,13:09:11:434,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.9112,14.9112,3.9795,639.1263,512.6541,-,-,-,-,0.0000,0.0000,0.0000,-37.4705,-30.2535,732.3695,846.3949,611.4076,-,-,-,-,-,-,-,-
936,936,1157633.094,13:09:11:454,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,2,14.6403,14.6403,3.9084,625.7894,522.2678,-,-,-,-,0.0000,0.0000,0.0000,-37.5036,-30.0570,732.4188,846.5511,611.1674,-,-,-,-,-,-,-,-
937,937,1157653.097,13:09:11:474,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,4.0000,2.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.1343,-29.9092,732.2228,846.0000,616.3333,-,-,-,-,-,-,-,-
938,938,1157672.977,13:09:11:494,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.1343,-29.9092,732.2228,0.0000,0.0000,-,-,-,-,-,-,-,-
939,939,1157692.854,13:09:11:514,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.1343,-29.9092,732.2228,0.0000,0.0000,-,-,-,-,-,-,-,-
940,940,1157712.719,13:09:11:534,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.1343,-29.9092,732.2228,0.0000,0.0000,-,-,-,-,-,-,-,-
941,941,1157732.602,13:09:11:554,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.1343,-29.9092,732.2228,0.0000,0.0000,-,-,-,-,-,-,-,-
942,942,1157752.471,13:09:11:573,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.1343,-29.9092,732.2228,0.0000,0.0000,-,-,-,-,-,-,-,-
943,943,1157772.35,13:09:11:593,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.1343,-29.9092,732.2228,0.0000,0.0000,-,-,-,-,-,-,-,-
944,944,1157913.795,13:09:11:735,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
945,945,1157957.808,13:09:11:779,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,1,0.0000,0.0000,3.9831,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
946,946,1158115.472,13:09:11:936,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,3,15.5058,15.5058,4.1361,668.5634,511.8144,-,-,-,-,0.0000,0.0000,0.0000,-36.9333,-30.6263,732.4100,844.8536,612.5491,-,-,-,-,-,-,-,-
947,947,1158135.473,13:09:11:956,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,3,15.7209,15.7209,4.1911,625.3947,510.7670,-,-,-,-,0.0000,0.0000,0.0000,-36.9674,-30.6285,732.1329,844.9878,612.6742,-,-,-,-,-,-,-,-
948,948,1158155.338,13:09:11:976,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,3,15.5849,15.5849,4.1623,640.5565,512.6261,-,-,-,-,0.0000,0.0000,0.0000,-37.1846,-30.6869,733.3509,845.2807,612.8613,-,-,-,-,-,-,-,-
949,949,1158175.21,13:09:11:996,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,3,15.3798,15.3798,4.1069,631.2599,520.6873,-,-,-,-,0.0000,0.0000,0.0000,-37.2341,-30.6763,733.1002,845.3644,612.9199,-,-,-,-,-,-,-,-
950,950,1158195.101,13:09:12:016,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,3,15.2641,15.2641,4.0738,621.8517,517.9723,-,-,-,-,0.0000,0.0000,0.0000,-37.2245,-30.6986,732.6332,845.5193,613.0980,-,-,-,-,-,-,-,-
951,951,1158214.957,13:09:12:036,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,3,14.7520,14.7520,3.9395,622.9013,504.9954,-,-,-,-,0.0000,0.0000,0.0000,-37.2363,-30.7939,732.7158,845.7043,613.0969,-,-,-,-,-,-,-,-
952,952,1158234.836,13:09:12:056,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,3,14.1167,14.1167,3.7748,627.9759,497.4861,-,-,-,-,0.0000,0.0000,0.0000,-37.2778,-30.8612,733.2084,845.6925,612.9247,-,-,-,-,-,-,-,-
953,953,1158254.724,13:09:12:076,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Saccade,2,13.4247,13.4247,3.5932,678.3336,507.1987,-,-,-,-,0.0000,0.0000,0.0000,-37.2687,-30.8887,733.3577,845.6904,613.3388,-,-,-,-,-,-,-,-
954,954,1158274.59,13:09:12:096,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,0.0000,0.0000,3.9257,586.9444,511.3298,-,-,-,-,0.0000,0.0000,0.0000,-37.2687,-30.8887,733.3577,0.0000,0.0000,-,-,-,-,-,-,-,-
955,955,1158294.6,13:09:12:116,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,14.8777,14.8777,3.9765,636.8191,518.2322,-,-,-,-,0.0000,0.0000,0.0000,-37.3931,-30.9371,733.4418,846.0000,613.6480,-,-,-,-,-,-,-,-
956,956,1158314.458,13:09:12:135,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,14.5261,14.5261,3.8841,637.9575,510.4614,-,-,-,-,0.0000,0.0000,0.0000,-37.4771,-30.9058,733.4719,846.2206,613.5630,-,-,-,-,-,-,-,-
957,957,1158334.337,13:09:12:155,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,14.2905,14.2905,3.8265,630.3516,506.1359,-,-,-,-,0.0000,0.0000,0.0000,-37.5637,-30.9588,734.3419,846.3489,613.5545,-,-,-,-,-,-,-,-
958,958,1158354.222,13:09:12:175,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,14.4196,14.4196,3.8641,627.5815,511.1814,-,-,-,-,0.0000,0.0000,0.0000,-37.6043,-30.9873,735.0072,846.4183,613.6290,-,-,-,-,-,-,-,-
959,959,1158374.083,13:09:12:195,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,14.5059,14.5059,3.8882,628.4450,509.3659,-,-,-,-,0.0000,0.0000,0.0000,-37.6340,-30.9939,735.2519,846.6124,613.6870,-,-,-,-,-,-,-,-
960,960,1158393.971,13:09:12:215,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,14.2893,14.2893,3.8322,625.9667,505.7704,-,-,-,-,0.0000,0.0000,0.0000,-37.6451,-31.0043,735.4934,846.6698,613.5451,-,-,-,-,-,-,-,-
961,961,1158413.84,13:09:12:235,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,13.8616,13.8616,3.7190,622.7860,499.3792,-,-,-,-,0.0000,0.0000,0.0000,-37.6578,-30.9773,735.4550,846.7316,613.1876,-,-,-,-,-,-,-,-
962,962,1158433.716,13:09:12:255,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,4,13.9736,13.9736,3.7481,629.6286,517.2593,-,-,-,-,0.0000,0.0000,0.0000,-37.6835,-30.8468,735.3648,846.7404,613.0387,-,-,-,-,-,-,-,-
963,963,1158453.716,13:09:12:275,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,-,-,13.9575,13.9575,3.7436,632.0810,644.8408,-,-,-,-,0.0000,0.0000,0.0000,-37.6510,-31.1751,735.2964,846.6748,615.0067,-,-,-,-,-,-,-,-
964,964,1158473.575,13:09:12:295,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,-,-,14.1848,14.1848,3.8032,645.0566,1097.9529,-,-,-,-,0.0000,0.0000,0.0000,-37.4221,-31.7604,735.1933,846.1421,619.9288,-,-,-,-,-,-,-,-
965,965,1158493.468,13:09:12:314,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,14.3001,14.3001,3.8300,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.4201,-32.2928,734.4646,846.7531,623.4280,-,-,-,-,-,-,-,-
966,966,1158513.333,13:09:12:334,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,13.8821,13.8821,3.7128,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.4639,-32.6661,733.0917,847.0559,627.0129,-,-,-,-,-,-,-,-
967,967,1158533.208,13:09:12:354,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,13.8941,13.8941,3.7033,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.6925,-32.9750,730.5555,847.9905,629.3576,-,-,-,-,-,-,-,-
968,968,1158553.095,13:09:12:374,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,18.0904,18.0904,4.7890,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.5668,-33.1492,728.1205,850.3973,629.8396,-,-,-,-,-,-,-,-
969,969,1158572.954,13:09:12:394,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,13.1776,13.1776,3.5036,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.5668,-33.1492,728.1205,848.3853,632.9361,-,-,-,-,-,-,-,-
970,970,1158592.969,13:09:12:414,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,12.7762,12.7762,3.3985,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.5668,-33.1492,728.1205,847.9011,634.5845,-,-,-,-,-,-,-,-
971,971,1158612.821,13:09:12:434,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,13.6430,13.6430,3.6253,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.5668,-33.1492,728.1205,848.1198,634.4618,-,-,-,-,-,-,-,-
972,972,1158632.709,13:09:12:454,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,18.5432,18.5432,3.7632,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.5668,-33.1492,728.1205,850.8972,635.7687,-,-,-,-,-,-,-,-
973,973,1158652.597,13:09:12:474,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,17.6627,17.6627,4.6771,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.5668,-33.1492,728.1205,850.8603,634.9168,-,-,-,-,-,-,-,-
974,974,1158672.452,13:09:12:493,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,22.9167,22.9167,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-37.5668,-33.1492,728.1205,852.8332,638.2119,-,-,-,-,-,-,-,-
975,975,1158814.157,13:09:12:635,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
976,976,1158858.293,13:09:12:679,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
977,977,1158902.284,13:09:12:723,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
978,978,1158946.276,13:09:12:767,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
979,979,1158990.409,13:09:12:811,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
980,980,1159034.407,13:09:12:855,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
981,981,1159190.823,13:09:13:012,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
982,982,1159333.649,13:09:13:155,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Blink,2,0.0000,0.0000,3.9291,0.0000,0.0000,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
983,983,1159489.573,13:09:13:311,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,5,14.7863,14.7863,3.9242,595.6066,570.4964,-,-,-,-,0.0000,0.0000,0.0000,-35.0185,-30.4566,728.3069,839.1510,613.1005,-,-,-,-,-,-,-,-
984,984,1159509.44,13:09:13:330,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,5,14.9625,14.9625,3.9731,573.8679,575.9975,-,-,-,-,0.0000,0.0000,0.0000,-35.0935,-30.4932,728.8181,839.3542,613.1399,-,-,-,-,-,-,-,-
985,985,1159529.329,13:09:13:350,Trial003,03 bonbons triste vs joie.avi,0.0,16802.216,11,Coral,71.7762,Eye,Fixation,5,15.0584,15.0584,3.9993,583.8725,582.9206,-,-,-,-,0.0000,0.0000,0.0000,-35.3060,-30.5176,729.0058,839.6747,613.4713,-,-,-,-,-,-,-,-
