,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
28739,28739,1033207.561,08:29:59:373,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 yeux chat d.jpg
28740,28740,1033225.401,08:29:59:391,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,122.4427,402.6499,122.4427,402.6499,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9986,-84.4619,607.2749,48.7798,-86.3307,608.3173,716.2924,860.0947,513.0834,867.6155,-,-,-,-,-,-,-,-
28741,28741,1033245.283,08:29:59:411,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,122.8766,403.9222,122.8766,403.9222,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9973,-84.3857,606.9033,48.6477,-86.1426,607.8922,716.1483,860.1607,513.5487,866.7441,-,-,-,-,-,-,-,-
28742,28742,1033265.297,08:29:59:431,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,122.7385,420.6758,122.7385,420.6758,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0769,-84.1723,606.4855,48.6148,-86.0293,607.7927,715.8371,860.1620,513.7451,866.4753,-,-,-,-,-,-,-,-
28743,28743,1033285.161,08:29:59:451,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,125.2951,403.9617,125.2951,403.9617,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1318,-84.0503,605.9919,48.6079,-85.9348,607.8008,715.5826,859.0507,513.7492,865.8570,-,-,-,-,-,-,-,-
28744,28744,1033305.041,08:29:59:470,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,131.8410,418.3451,131.8410,418.3451,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3182,-83.9209,605.6583,48.6923,-85.8300,607.5433,714.8085,859.2883,513.0380,865.7020,-,-,-,-,-,-,-,-
28745,28745,1033324.908,08:29:59:490,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,155.9596,424.0068,155.9596,424.0068,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6006,-83.9154,605.8346,48.8430,-85.7465,607.2074,713.3505,859.2030,511.9591,865.5032,-,-,-,-,-,-,-,-
28746,28746,1033344.782,08:29:59:510,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,134.8926,411.2123,134.8926,411.2123,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9911,-83.9111,605.8771,49.1858,-85.7608,607.1211,711.8613,858.7970,511.0841,865.4142,-,-,-,-,-,-,-,-
28747,28747,1033364.657,08:29:59:530,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,168.9424,419.7110,168.9424,419.7110,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3299,-84.0061,606.2717,49.5086,-85.9090,607.4134,710.1421,859.1471,509.2394,865.9610,-,-,-,-,-,-,-,-
28748,28748,1033384.531,08:29:59:550,Trial011,11 yeux chat D.jpg,0.0,2882.546,9,DarkSeaGreen,91.5857,Eye,Fixation,Fixation,1,1,156.7564,416.7598,156.7564,416.7598,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7291,-84.0411,606.0029,49.9612,-85.9842,607.5834,708.4475,859.3754,507.7626,866.0409,-,-,-,-,-,-,-,-
