,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
93557,93557,1480587.983,15:31:14:686,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ae1064decbf73478794c8391d8362a5c.avi
93558,93558,1480599.716,15:31:14:698,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93559,93559,1480616.418,15:31:14:714,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93560,93560,1480633.12,15:31:14:731,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93561,93561,1480649.822,15:31:14:748,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93562,93562,1480666.524,15:31:14:765,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93563,93563,1480683.226,15:31:14:781,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93564,93564,1480699.928,15:31:14:798,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93565,93565,1480716.63,15:31:14:815,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93566,93566,1480733.332,15:31:14:831,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93567,93567,1480750.034,15:31:14:848,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93568,93568,1480766.736,15:31:14:865,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93569,93569,1480783.438,15:31:14:881,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93570,93570,1480800.14,15:31:14:898,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93571,93571,1480816.842,15:31:14:915,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93572,93572,1480833.544,15:31:14:932,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93573,93573,1480850.246,15:31:14:948,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93574,93574,1480866.947,15:31:14:965,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93575,93575,1480900.351,15:31:14:998,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93576,93576,1480917.053,15:31:15:015,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93577,93577,1480933.755,15:31:15:032,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93578,93578,1480950.457,15:31:15:048,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93579,93579,1480967.159,15:31:15:065,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93580,93580,1480983.861,15:31:15:082,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93581,93581,1481000.563,15:31:15:099,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93582,93582,1481017.265,15:31:15:115,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
93583,93583,1481033.967,15:31:15:132,Trial019,Eye Tracking (ballon droite).avi,0,52246.881,49,Olive,87.7245,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
