,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
17191,17191,5446669.574,13:33:07:516,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,1,14.4136,14.4136,3.4550,602.5213,477.1629,White Space,,Local,7,0.0000,0.0000,0.0000,-15.2426,7.6552,658.6853,775.0222,474.9701,-,-,-,-,-,-,-,-
17192,17192,5446689.459,13:33:07:536,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,1,13.8973,13.8973,3.3326,601.8995,470.1300,White Space,,Local,7,0.0000,0.0000,0.0000,-15.2245,7.6564,658.5909,775.0056,474.5344,-,-,-,-,-,-,-,-
17193,17193,5446709.33,13:33:07:556,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,1,14.0073,14.0073,3.3583,603.6676,485.2833,White Space,,Local,7,0.0000,0.0000,0.0000,-15.1640,7.7269,658.5337,774.6887,474.5852,-,-,-,-,-,-,-,-
17194,17194,5446729.195,13:33:07:575,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,1,13.6752,13.6752,3.2816,603.0119,473.8344,White Space,,Local,7,0.0000,0.0000,0.0000,-15.0940,7.7881,658.8978,774.5054,474.2476,-,-,-,-,-,-,-,-
17195,17195,5446749.08,13:33:07:595,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,1,13.9286,13.9286,3.3394,582.6804,478.8989,White Space,,Local,7,0.0000,0.0000,0.0000,-15.1313,7.7829,658.4864,774.9593,474.6079,-,-,-,-,-,-,-,-
17196,17196,5446768.947,13:33:07:615,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,1,13.7540,13.7540,3.2957,400.0874,486.3421,yeux joie,,Local,4,0.0000,0.0000,0.0000,-15.4759,7.6698,657.9772,777.5179,474.8977,-,-,-,-,-,-,-,-
17197,17197,5446788.946,13:33:07:635,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,13.5501,13.5501,3.2449,266.0919,502.1564,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.6636,7.5115,657.4356,779.6042,475.7645,-,-,-,-,-,-,-,-
17198,17198,5446808.83,13:33:07:655,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,13.8140,13.8140,3.3053,275.8441,510.2990,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.6138,7.4983,657.0766,779.0957,476.0534,-,-,-,-,-,-,-,-
17199,17199,5446828.691,13:33:07:675,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,13.4275,13.4275,3.2165,277.3458,512.9906,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.5722,7.5396,657.5349,778.7149,475.5926,-,-,-,-,-,-,-,-
17200,17200,5446848.566,13:33:07:695,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,13.0649,13.0649,3.1293,280.4483,513.0217,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.4700,7.6160,657.1914,778.6501,475.3333,-,-,-,-,-,-,-,-
17201,17201,5446868.444,13:33:07:715,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,13.2498,13.2498,3.1733,277.7698,516.7005,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.4155,7.6391,657.2704,778.3382,475.2430,-,-,-,-,-,-,-,-
17202,17202,5446888.319,13:33:07:735,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,13.3321,13.3321,3.1920,271.8009,518.4191,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.3481,7.6965,657.1226,778.4193,474.9372,-,-,-,-,-,-,-,-
17203,17203,5446908.202,13:33:07:755,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,12.6284,12.6284,3.0265,282.8045,516.6244,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.3294,7.6997,657.1986,777.9204,474.7606,-,-,-,-,-,-,-,-
17204,17204,5446928.201,13:33:07:775,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,12.7184,12.7184,3.0469,283.4714,518.7943,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.2649,7.6732,657.0339,777.7813,474.9417,-,-,-,-,-,-,-,-
17205,17205,5446948.068,13:33:07:794,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,12.8114,12.8114,3.0668,276.8763,524.3224,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.1903,7.6532,656.6051,777.6188,475.1934,-,-,-,-,-,-,-,-
17206,17206,5446967.95,13:33:07:814,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,2,12.9910,12.9910,3.1096,282.5512,525.4151,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.1445,7.6287,656.6991,777.1379,475.2540,-,-,-,-,-,-,-,-
17207,17207,5446987.816,13:33:07:834,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,2,12.9499,12.9499,3.1005,287.5488,526.7167,joie gauche,,Local,6,0.0000,0.0000,0.0000,-15.0636,7.5733,656.8394,776.7625,475.4710,-,-,-,-,-,-,-,-
17208,17208,5447007.695,13:33:07:854,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,2,12.5147,12.5147,2.9969,546.4372,521.3227,joie gauche,,Local,6,0.0000,0.0000,0.0000,-14.3220,7.5907,656.6091,772.2708,475.1351,-,-,-,-,-,-,-,-
17209,17209,5447027.568,13:33:07:874,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,2,11.9643,11.9643,2.8676,823.0594,460.9215,yeux triste,,Local,1,0.0000,0.0000,0.0000,-13.4873,7.5709,656.7075,766.6558,474.7010,-,-,-,-,-,-,-,-
17210,17210,5447047.441,13:33:07:894,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,3,12.4967,12.4967,2.9924,881.9538,462.6807,yeux triste,,Local,1,0.0000,0.0000,0.0000,-13.2068,7.5693,656.5832,765.0387,474.8274,-,-,-,-,-,-,-,-
17211,17211,5447067.323,13:33:07:914,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,3,12.2017,12.2017,2.9223,892.3739,488.8792,yeux triste,,Local,1,0.0000,0.0000,0.0000,-13.1302,7.6002,656.4409,764.4185,474.9033,-,-,-,-,-,-,-,-
17212,17212,5447087.323,13:33:07:934,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,3,12.2017,12.2017,2.9203,889.6221,465.5557,yeux triste,,Local,1,0.0000,0.0000,0.0000,-13.0943,7.5948,655.9874,764.4185,474.9033,-,-,-,-,-,-,-,-
17213,17213,5447107.198,13:33:07:953,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,3,12.2315,12.2315,2.9260,892.9600,465.3798,yeux triste,,Local,1,0.0000,0.0000,0.0000,-13.0760,7.5793,655.7052,764.2806,474.9597,-,-,-,-,-,-,-,-
17214,17214,5447127.068,13:33:07:973,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,3,12.2426,12.2426,2.9279,891.7439,457.7077,yeux triste,,Local,1,0.0000,0.0000,0.0000,-13.0222,7.5295,655.5288,764.2540,475.0772,-,-,-,-,-,-,-,-
17215,17215,5447146.945,13:33:07:993,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,3,12.4064,12.4064,2.9670,893.0540,479.5922,yeux triste,,Local,1,0.0000,0.0000,0.0000,-12.9976,7.5402,655.6666,764.1134,475.3994,-,-,-,-,-,-,-,-
17216,17216,5447166.821,13:33:08:013,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,3,12.1120,12.1120,2.8983,891.7765,468.6631,yeux triste,,Local,1,0.0000,0.0000,0.0000,-12.9540,7.5459,655.7985,763.9243,475.0603,-,-,-,-,-,-,-,-
17217,17217,5447186.697,13:33:08:033,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,3,11.9682,11.9682,2.8626,903.5243,494.6265,yeux triste,,Local,1,0.0000,0.0000,0.0000,-12.8226,7.3832,655.3538,763.0262,476.0531,-,-,-,-,-,-,-,-
17218,17218,5447206.572,13:33:08:053,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,12.0080,12.0080,2.8706,936.7997,632.0080,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.6551,7.1884,655.0526,762.2753,477.8302,-,-,-,-,-,-,-,-
17219,17219,5447226.44,13:33:08:073,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,11.9236,11.9236,2.8502,953.7328,627.5280,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.6222,7.1216,654.9157,762.1607,477.9715,-,-,-,-,-,-,-,-
17220,17220,5447246.441,13:33:08:093,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,11.4606,11.4606,2.7388,972.7384,624.5633,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.5648,7.0464,654.2953,761.5266,478.0236,-,-,-,-,-,-,-,-
17221,17221,5447266.319,13:33:08:113,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,11.6044,11.6044,2.7719,963.5876,621.2287,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.4404,7.0428,654.1310,761.2938,478.2489,-,-,-,-,-,-,-,-
17222,17222,5447286.193,13:33:08:132,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,11.5016,11.5016,2.7466,967.8132,619.0054,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.3748,6.9956,653.8464,761.3279,478.1989,-,-,-,-,-,-,-,-
17223,17223,5447306.071,13:33:08:152,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,12.1455,12.1455,2.8965,960.6049,624.5611,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.3218,6.9970,653.6279,760.9406,478.6309,-,-,-,-,-,-,-,-
17224,17224,5447325.939,13:33:08:172,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,11.6044,11.6044,2.7693,972.6393,622.3425,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.1721,7.0105,653.5356,760.2938,478.2489,-,-,-,-,-,-,-,-
17225,17225,5447345.821,13:33:08:192,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,11.5982,11.5982,2.7668,956.9523,623.2160,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.1100,6.9895,653.2804,760.2908,478.2592,-,-,-,-,-,-,-,-
17226,17226,5447365.697,13:33:08:212,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,12.1754,12.1754,2.9019,968.0169,625.3364,bouche triste,,Local,3,0.0000,0.0000,0.0000,-12.0745,7.0076,653.2523,760.0175,478.5194,-,-,-,-,-,-,-,-
17227,17227,5447385.567,13:33:08:232,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,4,11.5812,11.5812,2.7624,970.8540,626.3782,bouche triste,,Local,3,0.0000,0.0000,0.0000,-11.9494,7.0786,653.1989,759.4317,478.1679,-,-,-,-,-,-,-,-
17228,17228,5447405.569,13:33:08:252,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,4,11.7384,11.7384,2.8014,970.8266,627.0842,bouche triste,,Local,3,0.0000,0.0000,0.0000,-11.9087,7.0869,653.6946,759.3378,478.1988,-,-,-,-,-,-,-,-
17229,17229,5447425.445,13:33:08:272,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,4,11.5809,11.5809,2.7650,769.3115,623.6714,triste droite,,Local,5,0.0000,0.0000,0.0000,-12.3497,7.0156,653.8091,762.9128,478.1525,-,-,-,-,-,-,-,-
17230,17230,5447445.31,13:33:08:292,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,4,11.7121,11.7121,2.7982,450.5730,627.0917,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.2009,6.9458,654.3662,768.7078,478.6496,-,-,-,-,-,-,-,-
17231,17231,5447465.189,13:33:08:311,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.5942,11.5942,2.7701,220.4604,638.9743,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7067,6.8826,654.2526,772.3732,478.9486,-,-,-,-,-,-,-,-
17232,17232,5447485.065,13:33:08:331,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.6139,11.6139,2.7736,218.2993,637.2274,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7585,6.8750,654.0032,772.6818,478.7889,-,-,-,-,-,-,-,-
17233,17233,5447504.933,13:33:08:351,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.8550,11.8550,2.8285,217.2058,646.8535,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7595,6.9203,653.6072,772.6517,478.8289,-,-,-,-,-,-,-,-
17234,17234,5447524.819,13:33:08:371,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.8771,11.8771,2.8321,216.5146,638.0737,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7540,6.9660,653.2399,772.7507,478.7362,-,-,-,-,-,-,-,-
17235,17235,5447544.687,13:33:08:391,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.8542,11.8542,2.8251,207.3796,638.5111,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7458,6.9800,652.8767,772.9512,478.3905,-,-,-,-,-,-,-,-
17236,17236,5447564.695,13:33:08:411,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.6461,11.6461,2.7754,203.6245,642.7899,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7751,7.0295,652.6386,772.9638,478.2390,-,-,-,-,-,-,-,-
17237,17237,5447584.566,13:33:08:431,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.5867,11.5867,2.7600,200.4123,643.8743,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7779,7.0271,652.2767,773.0221,478.2303,-,-,-,-,-,-,-,-
17238,17238,5447604.435,13:33:08:451,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.8096,11.8096,2.8099,191.4300,643.9883,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7819,7.0189,651.7612,773.3213,478.1946,-,-,-,-,-,-,-,-
17239,17239,5447624.318,13:33:08:471,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.7386,11.7386,2.7911,193.2657,648.1493,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7711,7.0018,651.2579,773.1400,478.4565,-,-,-,-,-,-,-,-
17240,17240,5447644.181,13:33:08:490,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.6971,11.6971,2.7794,193.7050,650.6518,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7597,6.9949,650.7782,773.1084,478.4465,-,-,-,-,-,-,-,-
17241,17241,5447664.067,13:33:08:510,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.8813,11.8813,2.8211,194.5476,654.0061,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7424,6.9935,650.4838,773.0383,478.5009,-,-,-,-,-,-,-,-
17242,17242,5447683.934,13:33:08:530,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,12.0719,12.0719,2.8643,196.1396,654.3366,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7341,6.9930,650.1985,772.8216,478.6149,-,-,-,-,-,-,-,-
17243,17243,5447703.813,13:33:08:550,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,5,11.5097,11.5097,2.7331,191.8813,651.4233,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7170,7.0255,650.1612,772.8891,478.1669,-,-,-,-,-,-,-,-
17244,17244,5447723.812,13:33:08:570,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,5,11.8874,11.8874,2.8221,193.8825,639.6008,bouche joie,,Local,2,0.0000,0.0000,0.0000,-13.7389,7.0543,650.3746,772.8654,477.7660,-,-,-,-,-,-,-,-
17245,17245,5447743.691,13:33:08:590,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,11.9565,11.9565,2.8382,190.8814,468.8866,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.7216,7.5339,650.3656,773.1856,474.8731,-,-,-,-,-,-,-,-
17246,17246,5447763.558,13:33:08:610,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,11.8980,11.8980,2.8242,189.0888,378.6973,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6798,7.6452,650.3011,772.9959,473.6253,-,-,-,-,-,-,-,-
17247,17247,5447783.441,13:33:08:630,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,11.8643,11.8643,2.8178,189.5617,390.8178,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6596,7.6262,650.6406,772.7914,473.7131,-,-,-,-,-,-,-,-
17248,17248,5447803.304,13:33:08:650,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,11.6620,11.6620,2.7722,189.7216,390.9022,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6627,7.6279,650.9989,772.6355,473.7263,-,-,-,-,-,-,-,-
17249,17249,5447823.187,13:33:08:669,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,11.6418,11.6418,2.7667,190.3208,390.9299,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6196,7.5847,650.8132,772.6404,473.7512,-,-,-,-,-,-,-,-
17250,17250,5447843.056,13:33:08:689,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,12.3550,12.3550,2.9337,188.9955,407.6323,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6008,7.5640,650.9388,772.6150,474.4203,-,-,-,-,-,-,-,-
17251,17251,5447862.938,13:33:08:709,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,12.3100,12.3100,2.9237,188.3576,406.1701,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6028,7.5657,651.0540,772.5687,474.2591,-,-,-,-,-,-,-,-
17252,17252,5447882.944,13:33:08:729,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,12.4016,12.4016,2.9441,188.5131,409.5703,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6171,7.5839,650.8435,772.4798,474.2746,-,-,-,-,-,-,-,-
17253,17253,5447902.811,13:33:08:749,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,12.0386,12.0386,2.8611,191.4222,399.9402,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.6228,7.6323,651.2310,772.3812,473.7655,-,-,-,-,-,-,-,-
17254,17254,5447922.686,13:33:08:769,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Fixation,6,12.7034,12.7034,3.0164,195.7357,411.2699,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.5936,7.6974,651.2361,771.9572,473.8598,-,-,-,-,-,-,-,-
17255,17255,5447942.561,13:33:08:789,Trial006,06 b joie triste.jpg,0.0,5984.789,49,Crimson,100.0,Eye,Saccade,6,12.4320,12.4320,2.9532,189.0529,415.5074,yeux joie,,Local,4,0.0000,0.0000,0.0000,-13.5072,7.7325,651.2847,772.1975,473.7719,-,-,-,-,-,-,-,-
