,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
10079,10079,771631.066,07:29:06:738,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6 devant point chien g.jpg
10080,10080,771649.354,07:29:06:756,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Saccade,Saccade,1,1,12.7302,12.7302,3.5049,12.8818,12.8818,3.3850,690.3564,1096.2025,690.3564,1096.2025,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-157.4334,12.5853,738.6655,-95.0938,21.5771,714.4560,1260.3558,466.7942,1054.3996,432.9370,-,-,-,-,-,-,-,-
10081,10081,771669.229,07:29:06:776,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Saccade,Saccade,1,1,12.4713,12.4713,3.4324,12.9753,12.9753,3.4085,688.4475,1099.3831,688.4475,1099.3831,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-157.1497,12.5864,738.1732,-94.8007,21.5145,714.3388,1259.8019,466.7726,1053.3216,433.0000,-,-,-,-,-,-,-,-
10082,10082,771689.244,07:29:06:796,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Saccade,Saccade,1,1,12.5422,12.5422,3.4512,13.0794,13.0794,3.4325,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.9264,12.5914,738.1502,-94.4234,21.4718,713.7742,1259.1273,466.9091,1052.4967,433.4489,-,-,-,-,-,-,-,-
10083,10083,771709.103,07:29:06:816,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Saccade,Saccade,1,1,12.5225,12.5225,3.4437,13.1064,13.1064,3.4426,694.2186,1100.5433,694.2186,1100.5433,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.7569,12.5755,737.6898,-94.4372,21.4047,714.4410,1258.6857,466.7751,1051.8500,433.4789,-,-,-,-,-,-,-,-
10084,10084,771728.979,07:29:06:836,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Saccade,Saccade,1,1,12.6025,12.6025,3.4669,13.1739,13.1739,3.4630,697.4180,1099.5445,697.4180,1099.5445,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.6576,12.6054,738.0765,-94.2455,21.4254,715.0901,1257.9856,466.6539,1050.9434,433.5983,-,-,-,-,-,-,-,-
10085,10085,771748.856,07:29:06:856,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Saccade,Saccade,1,1,12.2319,12.2319,3.3673,13.1140,13.1140,3.4443,966.5024,1079.5151,966.5024,1079.5151,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.2072,12.7195,738.3035,-93.7571,21.4448,714.4772,1254.6951,466.0468,1048.0584,433.2012,-,-,-,-,-,-,-,-
10086,10086,771768.729,07:29:06:876,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Saccade,Saccade,1,1,12.3751,12.3751,3.4038,12.7005,12.7005,3.3345,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-155.9334,12.8672,737.8592,-93.5916,21.3890,713.8605,1253.7587,465.9692,1047.1835,433.6263,-,-,-,-,-,-,-,-
10087,10087,771788.599,07:29:06:896,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Fixation,Fixation,1,1,12.3566,12.3566,3.4025,12.8141,12.8141,3.3607,1083.1915,1083.7723,1083.1915,1083.7723,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.1600,12.7385,738.6458,-93.5091,21.3704,713.2037,1253.6111,466.0591,1047.1851,433.7370,-,-,-,-,-,-,-,-
10088,10088,771808.465,07:29:06:915,Trial006,06 devant point chien g.jpg,0.0,2880.349,Unidentified(Pos),DarkBlue,24.3026,Eye,Fixation,Fixation,1,1,12.2642,12.2642,3.3722,13.0348,13.0348,3.4169,1082.1913,1076.6644,1082.1913,1076.6644,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.0074,12.6415,737.4658,-93.4644,21.2887,713.0504,1253.9430,466.2713,1047.3114,433.6293,-,-,-,-,-,-,-,-
