,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
109815,109815,449177.026,13:31:32:802,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81253c30cfbaa6c85caec3e60c0f192a.avi
109816,109816,449182.472,13:31:32:807,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.2561,11.2561,2.8038,11.4635,11.4635,2.8456,1267.2174,459.9879,1294.5006,483.2796,0.3922,0.3568,-0.8478,0.3560,0.3335,-0.8729,-2.6087,-52.2812,601.1533,-61.4176,-51.3264,596.2793,642.2103,712.7735,879.2168,711.1225,-,-,-,-,-,-,-,-
109817,109817,449182.472,13:31:32:807,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.2561,11.2561,2.8038,11.4635,11.4635,2.8456,1267.2174,459.9879,1294.5006,483.2796,0.3922,0.3568,-0.8478,0.3560,0.3335,-0.8729,-2.6087,-52.2812,601.1533,-61.4176,-51.3264,596.2793,642.2103,712.7735,879.2168,711.1225,-,-,-,-,-,-,-,-
109818,109818,449199.163,13:31:32:824,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
109819,109819,449215.855,13:31:32:841,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.1964,11.1964,2.7977,11.4976,11.4976,2.8445,1268.0506,458.5612,1298.5731,484.2377,0.3883,0.3616,-0.8476,0.3657,0.3265,-0.8716,-2.4709,-50.9662,600.1719,-61.4851,-50.0842,595.9413,641.7423,707.7631,879.4318,706.3792,-,-,-,-,-,-,-,-
109820,109820,449232.546,13:31:32:858,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.3868,11.3868,2.8002,11.4149,11.4149,2.8400,1268.9247,456.7092,1300.8237,482.2689,0.3877,0.3616,-0.8479,0.3657,0.3308,-0.8700,-2.4506,-50.3168,598.9101,-61.5654,-49.5607,596.1011,641.6778,705.5823,879.6840,704.1362,-,-,-,-,-,-,-,-
109821,109821,449249.237,13:31:32:874,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.3829,11.3829,2.8012,11.4448,11.4448,2.8367,1268.9458,454.1450,1302.1772,481.1141,0.3867,0.3629,-0.8478,0.3667,0.3284,-0.8704,-2.4594,-49.7035,597.9833,-61.5501,-48.8958,595.1309,641.7353,703.4040,879.9981,701.8243,-,-,-,-,-,-,-,-
109822,109822,449265.929,13:31:32:891,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.2040,11.2040,2.7935,11.5016,11.5016,2.8366,1272.2702,457.0593,1301.7060,481.1215,0.3969,0.3498,-0.8486,0.3614,0.3218,-0.8751,-2.5278,-48.9820,597.3863,-61.7006,-48.2108,595.0791,641.8114,700.9646,880.7401,699.2225,-,-,-,-,-,-,-,-
109823,109823,449282.62,13:31:32:908,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.2565,11.2565,2.7893,11.4424,11.4424,2.8333,1273.2863,454.5495,1301.7505,480.3405,0.3935,0.3530,-0.8489,0.3627,0.3215,-0.8747,-2.6161,-48.0860,597.2394,-61.7814,-47.1842,594.5510,642.2332,697.3556,881.2563,695.2583,-,-,-,-,-,-,-,-
109824,109824,449299.312,13:31:32:924,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.3415,11.3415,2.7890,11.5841,11.5841,2.8359,1274.4062,456.5232,1302.3142,482.2365,0.3927,0.3459,-0.8522,0.3635,0.3137,-0.8772,-2.7262,-46.9965,596.4131,-61.8446,-45.9617,593.4956,642.6968,693.3870,881.9328,690.8120,-,-,-,-,-,-,-,-
109825,109825,449316.009,13:31:32:941,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.2635,11.2635,2.7855,11.6683,11.6683,2.8410,1275.9392,454.3222,1301.5199,485.9746,0.3943,0.3497,-0.8499,0.3634,0.3095,-0.8787,-2.8276,-45.9729,596.9425,-61.8841,-44.7001,592.6443,643.0671,689.0379,882.4496,686.0586,-,-,-,-,-,-,-,-
109826,109826,449332.706,13:31:32:958,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.3182,11.3182,2.7844,11.8521,11.8521,2.8532,1276.7748,455.2132,1300.3122,489.9215,0.3971,0.3443,-0.8507,0.3624,0.3062,-0.8803,-2.9035,-44.8568,596.0240,-61.9129,-43.4268,592.4111,643.3209,684.9368,882.6864,681.0465,-,-,-,-,-,-,-,-
109827,109827,449349.403,13:31:32:974,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.3590,11.3590,2.7846,11.4942,11.4942,2.8466,1277.9535,456.5289,1300.8271,490.3243,0.3969,0.3419,-0.8518,0.3686,0.3091,-0.8767,-2.9209,-43.7714,595.4108,-61.8944,-42.1721,591.8988,643.3993,680.7999,882.6902,676.0535,-,-,-,-,-,-,-,-
109828,109828,449366.101,13:31:32:991,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.3469,11.3469,2.7839,11.4537,11.4537,2.8390,1281.3588,458.4818,1300.9760,486.4016,0.4045,0.3371,-0.8501,0.3670,0.3175,-0.8744,-2.8424,-42.7102,595.0509,-61.7555,-41.0072,591.4720,642.9330,676.7226,882.3312,671.2846,-,-,-,-,-,-,-,-
109829,109829,449382.798,13:31:33:008,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.4124,11.4124,2.7860,11.5652,11.5652,2.8382,1279.1814,456.7098,1303.9894,487.8778,0.3933,0.3449,-0.8523,0.3730,0.3126,-0.8736,-2.6156,-41.7871,594.8333,-61.6446,-40.0016,592.0999,642.2456,672.9166,881.5029,667.1410,-,-,-,-,-,-,-,-
109830,109830,449399.495,13:31:33:024,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.3030,11.3030,2.7835,11.5265,11.5265,2.8364,1280.0114,457.0527,1303.1706,484.1510,0.3947,0.3450,-0.8516,0.3674,0.3192,-0.8736,-2.3191,-40.9364,595.6011,-61.4171,-39.1573,592.8892,641.0212,669.2837,880.3700,663.3900,-,-,-,-,-,-,-,-
109831,109831,449416.192,13:31:33:041,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.2342,11.2342,2.7774,11.4187,11.4187,2.8316,1281.4555,459.3909,1304.6584,479.7931,0.3969,0.3402,-0.8525,0.3713,0.3222,-0.8708,-1.9370,-40.0433,594.5987,-61.2441,-38.5666,594.7014,639.4401,666.0500,878.8488,660.4796,-,-,-,-,-,-,-,-
109832,109832,449432.889,13:31:33:058,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Fixation,Fixation,1,1,11.2104,11.2104,2.7707,0.0000,0.0000,0.0000,1281.8469,460.3484,0.0000,0.0000,0.3938,0.3416,-0.8534,0.0000,0.0000,0.0000,-1.5193,-39.2927,593.8339,0.0000,0.0000,0.0000,637.8187,663.1966,0.0000,0.0000,-,-,-,-,-,-,-,-
109833,109833,449449.586,13:31:33:075,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Saccade,Saccade,1,1,11.5744,11.5744,2.7807,11.5075,11.5075,2.8305,1276.7025,463.2551,1303.4293,474.3122,0.3819,0.3319,-0.8626,0.3654,0.3250,-0.8723,-1.1794,-38.5495,593.0496,-60.5842,-37.5729,593.4509,636.6854,660.6059,876.8126,656.7327,-,-,-,-,-,-,-,-
109834,109834,449466.284,13:31:33:091,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Saccade,Saccade,1,1,11.4604,11.4604,2.7824,11.5098,11.5098,2.8282,1003.8755,476.5540,954.9937,503.8207,0.2616,0.3269,-0.9081,0.2054,0.3011,-0.9312,-1.5152,-38.0025,591.3800,-60.7077,-37.2524,591.7217,640.4537,658.9945,881.3095,656.4264,-,-,-,-,-,-,-,-
109835,109835,449482.981,13:31:33:108,Trial001,VNVG151201b.avi,0.0,49082.093,TS,24,DarkBlue,81.9715,Eye,Saccade,Saccade,1,1,11.5843,11.5843,2.7869,11.2426,11.2426,2.8121,786.5275,526.1029,776.4570,554.2427,0.1505,0.3139,-0.9375,0.1159,0.2844,-0.9517,-1.9772,-37.5118,588.6949,-60.8697,-36.9758,588.9747,644.5589,657.9831,884.9231,656.3418,-,-,-,-,-,-,-,-
