,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
107233,107233,9333387.248,12:15:24:000,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
107234,107234,9333395.512,12:15:24:008,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107235,107235,9333439.645,12:15:24:052,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107236,107236,9333483.655,12:15:24:096,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107237,107237,9333527.65,12:15:24:140,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107238,107238,9333571.758,12:15:24:185,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107239,107239,9333615.763,12:15:24:229,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107240,107240,9333659.757,12:15:24:273,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107241,107241,9333703.892,12:15:24:317,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
107242,107242,9333747.892,12:15:24:361,Trial001,01vnvg151201b1.avi,0.0,48827.277,TS,28,GreenYellow,22.3236,Eye,Blink,Blink,1,1,0.0000,0.0000,4.2185,0.0000,0.0000,4.7278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
