,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
2773,2773,1202824.12,13:09:56:645,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Information,Separator,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,cadeau dernier.avi
2774,2774,1202838.688,13:09:56:660,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.3647,13.3647,3.4208,290.9081,560.5116,-,-,-,-,0.0000,0.0000,0.0000,-75.7689,-35.3549,697.7849,995.7126,636.1619,-,-,-,-,-,-,-,-
2775,2775,1202858.572,13:09:56:679,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,12.8888,12.8888,3.3024,286.6421,551.0768,-,-,-,-,0.0000,0.0000,0.0000,-75.8447,-35.3934,698.1000,996.1191,636.0012,-,-,-,-,-,-,-,-
2776,2776,1202878.45,13:09:56:699,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.3335,13.3335,3.4190,285.7906,551.1870,-,-,-,-,0.0000,0.0000,0.0000,-76.0092,-35.4589,699.0117,996.3662,636.1720,-,-,-,-,-,-,-,-
2777,2777,1202898.315,13:09:56:719,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.4077,13.4077,3.4433,279.9720,545.8677,-,-,-,-,0.0000,0.0000,0.0000,-76.1588,-35.5223,700.1491,996.4878,636.0732,-,-,-,-,-,-,-,-
2778,2778,1202918.214,13:09:56:739,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.4077,13.4077,3.4427,285.1468,555.0712,-,-,-,-,0.0000,0.0000,0.0000,-76.2075,-35.5169,700.0126,996.4878,636.0732,-,-,-,-,-,-,-,-
2779,2779,1202938.102,13:09:56:759,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.3772,13.3772,3.4319,282.2164,557.1140,-,-,-,-,0.0000,0.0000,0.0000,-76.1671,-35.4630,699.3833,996.5593,636.0295,-,-,-,-,-,-,-,-
2780,2780,1202957.947,13:09:56:779,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.7035,13.7035,3.5108,282.3642,556.7068,-,-,-,-,0.0000,0.0000,0.0000,-76.0970,-35.4271,698.6902,996.7498,636.2392,-,-,-,-,-,-,-,-
2781,2781,1202977.949,13:09:56:799,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.5831,13.5831,3.4771,283.1266,557.0185,-,-,-,-,0.0000,0.0000,0.0000,-76.0252,-35.3899,698.0259,996.5546,636.0712,-,-,-,-,-,-,-,-
2782,2782,1202997.825,13:09:56:819,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.4553,13.4553,3.4408,284.4069,558.9478,-,-,-,-,0.0000,0.0000,0.0000,-75.9091,-35.3203,697.1860,996.4897,635.9577,-,-,-,-,-,-,-,-
2783,2783,1203017.701,13:09:56:839,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.5364,13.5364,3.4599,280.1190,558.6941,-,-,-,-,0.0000,0.0000,0.0000,-75.8463,-35.2848,696.9295,996.5314,635.8787,-,-,-,-,-,-,-,-
2784,2784,1203037.578,13:09:56:858,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,1,13.7512,13.7512,3.5168,278.8107,560.5804,-,-,-,-,0.0000,0.0000,0.0000,-75.8667,-35.2937,697.5054,996.3503,635.8598,-,-,-,-,-,-,-,-
2785,2785,1203057.445,13:09:56:878,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Saccade,1,13.4239,13.4239,3.4330,311.5791,557.1269,-,-,-,-,0.0000,0.0000,0.0000,-75.6880,-35.1844,697.2502,995.3002,635.3534,-,-,-,-,-,-,-,-
2786,2786,1203077.317,13:09:56:898,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Saccade,1,13.7018,13.7018,3.5026,520.8804,549.0228,-,-,-,-,0.0000,0.0000,0.0000,-75.1837,-35.0325,697.2382,992.3666,634.0483,-,-,-,-,-,-,-,-
2787,2787,1203097.203,13:09:56:918,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.4567,13.4567,3.4438,604.3932,544.7146,-,-,-,-,0.0000,0.0000,0.0000,-75.0491,-35.0606,697.8498,990.8588,633.9508,-,-,-,-,-,-,-,-
2788,2788,1203117.071,13:09:56:938,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.6064,13.6064,3.4860,605.7371,543.9070,-,-,-,-,0.0000,0.0000,0.0000,-75.1624,-35.1040,698.7316,990.9580,633.9939,-,-,-,-,-,-,-,-
2789,2789,1203137.079,13:09:56:958,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.1717,13.1717,3.3784,605.4608,541.8487,-,-,-,-,0.0000,0.0000,0.0000,-75.2315,-35.1092,699.1697,991.1393,633.7593,-,-,-,-,-,-,-,-
2790,2790,1203156.942,13:09:56:978,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.6133,13.6133,3.4872,610.4527,540.6155,-,-,-,-,0.0000,0.0000,0.0000,-75.3047,-35.0826,698.6151,991.5000,634.1750,-,-,-,-,-,-,-,-
2791,2791,1203176.827,13:09:56:998,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.6870,13.6870,3.5085,614.9336,543.0286,-,-,-,-,0.0000,0.0000,0.0000,-75.4580,-35.1259,699.1381,991.8631,634.1573,-,-,-,-,-,-,-,-
2792,2792,1203196.694,13:09:57:018,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.4537,13.4537,3.4519,602.2174,537.2973,-,-,-,-,0.0000,0.0000,0.0000,-75.5521,-35.1293,699.6146,992.3024,633.7895,-,-,-,-,-,-,-,-
2793,2793,1203216.578,13:09:57:037,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.6148,13.6148,3.4899,611.4668,531.5935,-,-,-,-,0.0000,0.0000,0.0000,-75.6256,-35.0968,699.0618,992.4417,633.6823,-,-,-,-,-,-,-,-
2794,2794,1203236.451,13:09:57:057,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.8884,13.8884,3.5607,614.9204,529.5797,-,-,-,-,0.0000,0.0000,0.0000,-75.7897,-35.0702,699.3859,993.0484,633.7542,-,-,-,-,-,-,-,-
2795,2795,1203256.319,13:09:57:077,Trial007,07 cadeau dernier.avi,0.0,18476.891,11,Coral,54.0134,Eye,Fixation,2,13.7190,13.7190,3.5220,610.4224,531.0415,-,-,-,-,0.0000,0.0000,0.0000,-75.9458,-35.0963,700.1817,993.4124,633.8181,-,-,-,-,-,-,-,-
