,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
42200,42200,897203.657,08:14:27:350,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 tete pointage chat droite.jpg
42201,42201,897309.017,08:14:27:455,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3295,0.0000,0.0000,3.1433,0.0000,2.2297,0.0000,2.2297,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
42202,42202,897353.001,08:14:27:499,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3295,0.0000,0.0000,3.1433,0.0000,1.9207,0.0000,1.9207,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
42203,42203,897510.446,08:14:27:657,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3295,0.0000,0.0000,3.1433,0.0000,1.6061,0.0000,1.6061,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
42204,42204,897653.617,08:14:27:800,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Blink,Blink,1,1,0.0000,0.0000,3.3295,0.0000,0.0000,3.1433,0.0000,1.4080,0.0000,1.4080,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
42205,42205,897809.165,08:14:27:956,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Saccade,Saccade,1,1,19.2783,19.2783,3.3295,16.4253,16.4253,3.8511,719.6110,375.4630,719.6110,375.4630,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-9.0612,-3.5252,640.1037,42.0821,-5.6483,644.2457,751.8895,516.7979,544.6770,525.4779,-,-,-,-,-,-,-,-
42206,42206,897829.033,08:14:27:975,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Saccade,Saccade,1,1,18.0469,18.0469,4.1920,15.4405,15.4405,3.6226,741.9809,374.2663,741.9809,374.2663,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.9796,-3.4647,640.3099,42.1297,-5.6226,644.1368,751.2224,516.6686,544.1727,525.2145,-,-,-,-,-,-,-,-
42207,42207,897849.029,08:14:27:995,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Saccade,Saccade,1,1,18.2727,18.2727,4.2490,15.7580,15.7580,3.6968,726.7937,375.5864,726.7937,375.5864,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.9056,-3.4444,641.0827,42.2202,-5.6041,644.2647,751.2893,516.4945,544.0558,525.3258,-,-,-,-,-,-,-,-
42208,42208,897868.907,08:14:28:015,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Saccade,Saccade,1,1,17.7482,17.7482,4.1289,15.0719,15.0719,3.5379,922.2268,377.8124,922.2268,377.8124,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.4589,-3.5314,641.1573,42.6307,-5.7278,644.2243,747.9111,517.0162,540.3591,525.8151,-,-,-,-,-,-,-,-
42209,42209,897888.782,08:14:28:035,Trial013,13 tete pointage chat droite.jpg,0.0,2892.951,14,DarkViolet,53.9242,Eye,Saccade,Saccade,1,1,16.5281,16.5281,3.8492,14.9731,14.9731,3.5159,1120.2127,408.7850,1120.2127,408.7850,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.8894,-3.5698,641.3036,43.1296,-5.8716,644.3519,743.4822,517.5963,537.1223,527.0110,-,-,-,-,-,-,-,-
