,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
100223,100223,545774.712,11:09:33:866,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81253c30cfbaa6c85caec3e60c0f192a.avi
100224,100224,545788.577,11:09:33:880,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.7206,16.7206,3.5789,17.6120,17.6120,3.9433,255.3781,1064.2640,254.3025,1040.3818,-0.1606,0.0391,-0.9862,0.0172,0.0663,-0.9977,-37.5820,-46.3181,514.4430,-90.7435,-49.3184,527.6477,818.5175,726.7411,1051.8914,734.3716,-,-,-,-,-,-,-,-
100225,100225,545805.268,11:09:33:897,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.6819,16.6819,3.5738,17.5846,17.5846,3.9319,253.4358,1064.0848,255.9401,1040.8354,-0.1626,0.0411,-0.9858,0.0167,0.0661,-0.9977,-37.5953,-46.3448,514.6391,-90.6731,-49.2800,527.2259,818.5548,726.7365,1051.9155,734.3816,-,-,-,-,-,-,-,-
100226,100226,545821.959,11:09:33:913,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.6938,16.6938,3.5702,17.5040,17.5040,3.9190,251.1388,1063.9509,256.9643,1040.3068,-0.1657,0.0422,-0.9853,0.0164,0.0655,-0.9977,-37.6156,-46.3634,514.8449,-90.6358,-49.2548,526.9558,818.6468,726.7099,1051.9649,734.3946,-,-,-,-,-,-,-,-
100227,100227,545838.65,11:09:33:930,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.6509,16.6509,3.5659,17.5499,17.5499,3.9111,250.2793,1064.9455,257.4078,1039.7927,-0.1616,0.0370,-0.9862,0.0156,0.0649,-0.9978,-37.6432,-46.3697,515.0104,-90.7724,-49.2999,527.5559,818.6255,726.7882,1052.1315,734.3565,-,-,-,-,-,-,-,-
100228,100228,545855.341,11:09:33:947,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.6505,16.6505,3.5634,17.5635,17.5635,3.9059,248.9592,1066.2854,257.8760,1040.0142,-0.1625,0.0356,-0.9861,0.0157,0.0646,-0.9978,-37.7630,-46.4321,515.8865,-90.9257,-49.3160,528.0301,818.8969,726.7429,1052.4518,734.2342,-,-,-,-,-,-,-,-
100229,100229,545872.032,11:09:33:963,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.6500,16.6500,3.5621,17.5571,17.5571,3.9002,248.5683,1068.0065,258.4760,1040.1488,-0.1608,0.0341,-0.9864,0.0158,0.0639,-0.9978,-37.8839,-46.4558,516.4438,-90.8414,-49.2247,527.2351,819.2242,726.6524,1052.6935,734.1749,-,-,-,-,-,-,-,-
100230,100230,545888.723,11:09:33:980,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.4793,16.4793,3.5548,17.5414,17.5414,3.8959,247.6733,1068.6842,258.1807,1040.0351,-0.1632,0.0329,-0.9860,0.0139,0.0652,-0.9978,-37.9994,-46.4621,516.7584,-91.0915,-49.2766,527.9002,819.7058,726.5756,1053.3469,734.0983,-,-,-,-,-,-,-,-
100231,100231,545905.414,11:09:33:997,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.5841,16.5841,3.5530,17.4710,17.4710,3.8888,246.7199,1068.6216,257.9010,1039.5382,-0.1646,0.0386,-0.9856,0.0134,0.0674,-0.9976,-38.1612,-46.4566,516.9126,-91.0878,-49.2006,527.3143,820.4324,726.3556,1053.8056,733.9533,-,-,-,-,-,-,-,-
100232,100232,545922.105,11:09:34:013,Trial001,VNVG151201b.avi,0.0,49082.257,TS,25,DarkCyan,58.3035,Eye,Fixation,Fixation,1,1,16.5006,16.5006,3.5490,17.3677,17.3677,3.8781,246.8693,1067.0748,259.2031,1038.8821,-0.1597,0.0449,-0.9861,0.0191,0.0694,-0.9974,-38.3728,-46.4687,517.3753,-91.1890,-49.1332,526.7462,821.1400,726.0762,1054.5896,733.8421,-,-,-,-,-,-,-,-
