,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
14010,14010,600600.197,08:58:10:890,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3 regard chien g.jpg
14011,14011,600605.551,08:58:10:895,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,670.0107,779.7304,670.0107,779.7304,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1507,-6.7375,645.1285,55.5304,-6.8579,636.0363,703.4619,533.8748,490.2699,534.3536,-,-,-,-,-,-,-,-
14012,14012,600625.415,08:58:10:915,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,670.3935,787.8407,670.3935,787.8407,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1238,-6.8739,645.6687,55.5607,-6.9056,636.4334,703.5239,534.5250,490.2650,534.6749,-,-,-,-,-,-,-,-
14013,14013,600645.295,08:58:10:935,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,670.9581,791.7862,670.9581,791.7862,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0706,-7.2825,645.4509,55.5429,-7.3027,636.4986,703.6796,536.1328,490.3631,536.3003,-,-,-,-,-,-,-,-
14014,14014,600665.176,08:58:10:955,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,670.1567,777.4581,670.1567,777.4581,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0458,-8.0574,645.5174,55.5522,-7.9976,636.7199,703.7941,538.9493,490.4796,538.6912,-,-,-,-,-,-,-,-
14015,14015,600685.057,08:58:10:975,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,659.1723,820.2244,659.1723,820.2244,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2297,-8.7520,646.5148,55.5696,-8.8701,636.9310,703.8349,542.7033,490.5376,542.3269,-,-,-,-,-,-,-,-
14016,14016,600704.922,08:58:10:995,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,668.3154,779.8750,668.3154,779.8750,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0516,-10.0501,646.5229,55.6320,-9.8559,637.2861,703.7491,546.7465,490.2988,546.3395,-,-,-,-,-,-,-,-
14017,14017,600724.797,08:58:11:015,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,666.7058,769.3111,666.7058,769.3111,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1177,-11.0994,646.4187,55.6776,-10.8460,637.6770,703.5275,550.5772,490.2556,550.3535,-,-,-,-,-,-,-,-
14018,14018,600744.79,08:58:11:035,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,667.7356,783.5053,667.7356,783.5053,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2169,-11.9483,646.4154,55.7900,-11.6706,637.6434,703.0788,554.4495,489.7175,553.6316,-,-,-,-,-,-,-,-
14019,14019,600764.672,08:58:11:054,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,669.2003,783.6385,669.2003,783.6385,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3535,-12.5362,645.8070,55.9463,-12.3305,637.9940,702.5470,556.8341,489.1671,556.2072,-,-,-,-,-,-,-,-
14020,14020,600784.543,08:58:11:074,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,670.2376,790.3892,670.2376,790.3892,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5078,-12.8324,645.9807,56.0766,-12.6059,638.0248,702.0000,558.1603,488.6429,557.3507,-,-,-,-,-,-,-,-
14021,14021,600804.412,08:58:11:094,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Fixation,Fixation,1,1,669.6029,790.7422,669.6029,790.7422,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6310,-12.7584,645.7288,56.3027,-12.5550,638.2355,701.4239,557.8181,488.1603,557.1719,-,-,-,-,-,-,-,-
14022,14022,600824.297,08:58:11:114,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9879,-12.2869,646.7164,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14023,14023,600844.162,08:58:11:134,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9879,-12.2869,646.7164,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14024,14024,600864.087,08:58:11:154,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9879,-12.2869,646.7164,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14025,14025,600883.953,08:58:11:174,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9879,-12.2869,646.7164,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14026,14026,600903.974,08:58:11:194,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4993,-10.7889,647.6651,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14027,14027,600923.885,08:58:11:214,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5056,-10.2980,648.5760,56.3027,-12.5550,638.2355,714.7138,561.2139,0.0000,0.0000,-,-,-,-,-,-,-,-
14028,14028,600943.662,08:58:11:233,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5056,-10.2980,648.5760,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14029,14029,600963.542,08:58:11:253,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5056,-10.2980,648.5760,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14030,14030,600983.418,08:58:11:273,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5056,-10.2980,648.5760,56.3027,-12.5550,638.2355,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14031,14031,601003.289,08:58:11:293,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Blink,Saccade,1,1,659.7891,686.8305,659.7891,686.8305,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5503,-10.5896,648.6036,58.1000,-9.6968,638.9000,694.3388,547.6809,480.9288,545.4556,-,-,-,-,-,-,-,-
14032,14032,601023.158,08:58:11:313,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Saccade,Saccade,1,1,661.2575,783.8076,661.2575,783.8076,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8758,-10.6592,648.9977,58.4540,-9.8998,639.2306,692.8451,549.0897,479.6463,546.5285,-,-,-,-,-,-,-,-
14033,14033,601043.035,08:58:11:333,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Saccade,Saccade,1,1,659.4354,784.4970,659.4354,784.4970,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1547,-10.7498,649.0591,58.7265,-10.1740,639.0349,691.7963,549.4708,478.6386,547.6214,-,-,-,-,-,-,-,-
14034,14034,601063.035,08:58:11:353,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Saccade,Saccade,1,1,660.5389,786.0338,660.5389,786.0338,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4116,-10.8969,649.1628,59.0031,-10.4958,638.9791,690.5667,549.9959,477.5798,549.0386,-,-,-,-,-,-,-,-
14035,14035,601082.903,08:58:11:373,Trial003,3 regard chien G.jpg,0.0,2887.921,5,DarkGray,81.7197,Eye,Saccade,Saccade,1,1,658.5262,684.6956,658.5262,684.6956,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6867,-10.7594,648.8209,59.1836,-10.5673,639.2098,689.7521,548.7436,476.9445,548.3661,-,-,-,-,-,-,-,-
