,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
46924,46924,1545685.985,07:47:18:326,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 yeux chat gauche.jpg
46925,46925,1545688.543,07:47:18:329,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.4040,3.7161,41.1915,365.3480,41.1915,365.3480,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46926,46926,1545708.439,07:47:18:348,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.4690,3.8376,38.3477,377.6949,38.3477,377.6949,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46927,46927,1545728.283,07:47:18:368,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.5256,3.7862,35.6424,382.6890,35.6424,382.6890,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46928,46928,1545748.297,07:47:18:388,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.5147,3.8434,40.3939,393.6722,40.3939,393.6722,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46929,46929,1545768.165,07:47:18:408,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.7005,3.7674,47.1247,397.0469,47.1247,397.0469,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46930,46930,1545788.042,07:47:18:428,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.5148,3.7924,34.5660,403.3285,34.5660,403.3285,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46931,46931,1545807.914,07:47:18:448,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.6310,3.8610,28.8328,397.8946,28.8328,397.8946,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46932,46932,1545827.931,07:47:18:468,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,1,1,4.7070,3.8377,31.4766,401.0629,31.4766,401.0629,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46933,46933,1545847.823,07:47:18:488,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Saccade,Saccade,1,1,4.8189,4.2014,37.7897,407.0252,37.7897,407.0252,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46934,46934,1545867.694,07:47:18:508,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Saccade,Saccade,1,1,4.8491,4.1750,180.9926,402.0588,180.9926,402.0588,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46935,46935,1545887.54,07:47:18:528,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.8757,4.2518,322.2778,403.6431,322.2778,403.6431,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46936,46936,1545907.408,07:47:18:547,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.8502,4.1373,372.5224,401.3443,372.5224,401.3443,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46937,46937,1545927.288,07:47:18:567,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.7219,4.1250,378.5814,395.9756,378.5814,395.9756,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46938,46938,1545947.291,07:47:18:587,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.7171,4.0220,381.1094,393.1005,381.1094,393.1005,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46939,46939,1545967.158,07:47:18:607,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.7850,4.2209,380.0166,391.5329,380.0166,391.5329,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46940,46940,1545987.033,07:47:18:627,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.8281,4.2053,381.0359,391.2305,381.0359,391.2305,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46941,46941,1546006.909,07:47:18:647,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.8151,4.0961,382.2829,385.0128,382.2829,385.0128,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46942,46942,1546026.783,07:47:18:667,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Fixation,Fixation,2,2,4.8542,4.2445,383.3403,384.2363,383.3403,384.2363,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
46943,46943,1546046.783,07:47:18:687,Trial012,12 yeux chat gauche.jpg,0.0,2865.225,17,Firebrick,49.5598,Eye,Saccade,Saccade,2,2,4.8775,4.1673,384.9817,376.4074,384.9817,376.4074,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
