,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
39060,39060,4068652.349,08:30:00:814,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4 tete chien g.jpg
39061,39061,4068652.892,08:30:00:815,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,19.2956,19.2956,4.8677,20.4331,20.4331,5.0245,848.2835,458.6934,848.2835,458.6934,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.7124,-52.9122,693.3588,24.2416,-48.0734,676.7075,823.5502,702.5848,620.2160,689.0826,-,-,-,-,-,-,-,-
39062,39062,4068672.763,08:30:00:834,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,19.4566,19.4566,4.9055,20.5365,20.5365,5.0513,851.5121,448.6173,851.5121,448.6173,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.6290,-52.9397,693.0155,24.2812,-48.1439,676.9178,823.3058,702.6482,619.7572,689.1347,-,-,-,-,-,-,-,-
39063,39063,4068692.65,08:30:00:854,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,19.3265,19.3265,4.8790,20.4968,20.4968,5.0450,848.7688,445.8269,848.7688,445.8269,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.5359,-53.0001,693.8671,24.4803,-48.2338,677.3523,822.9847,702.6281,619.2917,689.3305,-,-,-,-,-,-,-,-
39064,39064,4068712.532,08:30:00:874,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,19.1864,19.1864,4.8457,20.7501,20.7501,5.1049,848.5904,455.3121,848.5904,455.3121,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.4880,-53.0643,694.1110,24.5634,-48.2281,677.1149,822.5880,702.8790,619.0020,689.6261,-,-,-,-,-,-,-,-
39065,39065,4068732.396,08:30:00:894,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,19.2146,19.2146,4.8502,20.6401,20.6401,5.0756,847.2758,454.2726,847.2758,454.2726,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.3926,-53.0613,693.7522,24.6424,-48.2372,676.7675,822.4005,702.8520,618.5492,689.8990,-,-,-,-,-,-,-,-
39066,39066,4068752.387,08:30:00:914,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,18.9244,18.9244,4.7797,20.6199,20.6199,5.0690,848.8147,451.3693,848.8147,451.3693,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.3731,-53.1239,694.0256,24.7627,-48.3275,676.5395,821.9970,703.0029,618.2624,690.1913,-,-,-,-,-,-,-,-
39067,39067,4068772.261,08:30:00:934,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,19.1048,19.1048,4.8265,20.6749,20.6749,5.0809,848.4949,451.7026,848.4949,451.7026,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.0904,-53.1456,694.3697,26.8679,-48.3713,676.2565,813.8449,703.0245,609.9729,690.4056,-,-,-,-,-,-,-,-
39068,39068,4068792.139,08:30:00:954,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Saccade,Saccade,1,1,19.0703,19.0703,4.8146,20.4837,20.4837,5.0342,847.9510,448.5106,847.9510,448.5106,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.2137,-53.1808,693.8052,24.8710,-48.4687,676.3021,821.6120,703.1445,617.7388,690.7321,-,-,-,-,-,-,-,-
39069,39069,4068812.022,08:30:00:974,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Saccade,Saccade,1,1,19.0860,19.0860,4.8167,20.4952,20.4952,5.0378,716.7610,446.7037,716.7610,446.7037,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.5429,-53.1451,693.5264,24.5646,-48.4627,676.4241,824.4766,703.1479,620.0835,690.5896,-,-,-,-,-,-,-,-
39070,39070,4068831.894,08:30:00:994,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.7655,18.7655,4.7337,20.5531,20.5531,5.0547,567.1346,439.8411,567.1346,439.8411,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.7765,-53.1579,693.0817,24.2530,-48.5453,676.8007,826.9291,703.1063,623.0385,690.7937,-,-,-,-,-,-,-,-
39071,39071,4068851.787,08:30:01:013,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.8849,18.8849,4.7610,20.3121,20.3121,4.9987,562.7561,446.0152,562.7561,446.0152,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.6931,-53.1291,692.7204,24.3553,-48.6036,677.1597,826.7488,703.4917,622.8300,690.9483,-,-,-,-,-,-,-,-
39072,39072,4068871.658,08:30:01:033,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.8319,18.8319,4.7426,20.1694,20.1694,4.9645,562.6543,442.9367,562.6543,442.9367,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.6094,-53.1277,691.9676,24.5056,-48.7173,677.2290,826.3332,703.6829,622.4264,691.1817,-,-,-,-,-,-,-,-
39073,39073,4068891.533,08:30:01:053,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.6208,18.6208,4.6869,20.1513,20.1513,4.9585,567.4018,444.4834,567.4018,444.4834,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.5544,-53.1157,691.5032,24.5619,-48.7442,676.9997,826.0406,703.8171,621.9867,691.3450,-,-,-,-,-,-,-,-
39074,39074,4068911.537,08:30:01:073,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.5294,18.5294,4.6618,20.0542,20.0542,4.9330,567.8914,443.9471,567.8914,443.9471,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.4325,-53.1074,691.1508,24.6807,-48.7641,676.7344,825.8298,703.7773,621.4730,691.5219,-,-,-,-,-,-,-,-
39075,39075,4068931.388,08:30:01:093,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.5516,18.5516,4.6652,20.2361,20.2361,4.9781,569.0493,444.2642,569.0493,444.2642,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.2731,-53.1082,690.8492,24.8453,-48.7894,676.8426,825.2038,703.8217,620.8997,691.7769,-,-,-,-,-,-,-,-
39076,39076,4068951.266,08:30:01:113,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.5422,18.5422,4.6664,20.0141,20.0141,4.9245,568.3061,438.2767,568.3061,438.2767,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.1119,-53.1526,691.3810,25.0299,-48.8388,676.8930,824.6126,703.7731,620.2855,691.6370,-,-,-,-,-,-,-,-
39077,39077,4068971.139,08:30:01:133,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.4580,18.4580,4.6433,20.0689,20.0689,4.9381,568.4037,439.3326,568.4037,439.3326,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.9378,-53.1067,691.0665,25.2903,-48.8413,676.9126,823.8854,703.7581,619.3944,691.7789,-,-,-,-,-,-,-,-
39078,39078,4068991.016,08:30:01:153,Trial004,04 tete chien g.jpg,0.0,2884.754,18,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,18.5522,18.5522,4.6617,20.0370,20.0370,4.9307,568.5254,440.7557,568.5254,440.7557,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.6776,-53.0258,690.3253,25.5460,-48.8424,676.9578,823.0000,703.7361,618.4571,691.8564,-,-,-,-,-,-,-,-
