,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
28451,28451,5024128.348,12:49:38:876,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3 regard chien g.jpg
28452,28452,5024146.742,12:49:38:894,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.7199,15.7199,4.0319,16.4292,16.4292,4.1897,631.2634,369.7886,631.2634,369.7886,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.1390,-61.4808,702.7041,24.0242,-63.8555,698.9255,811.8274,728.4367,625.5800,738.9115,-,-,-,-,-,-,-,-
28453,28453,5024166.617,12:49:38:914,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.7976,15.7976,4.0530,16.5101,16.5101,4.2089,628.9946,361.2476,628.9946,361.2476,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.9375,-61.4169,702.9679,24.3221,-63.7976,698.7231,811.0401,727.7117,624.6147,738.8875,-,-,-,-,-,-,-,-
28454,28454,5024186.505,12:49:38:934,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.9063,15.9063,4.0761,16.0958,16.0958,4.1046,630.2590,367.6088,630.2590,367.6088,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.7198,-61.1884,702.2394,24.5554,-63.7064,698.7178,810.1350,727.7620,623.7501,738.3043,-,-,-,-,-,-,-,-
28455,28455,5024206.374,12:49:38:954,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.5736,15.5736,3.9971,16.2398,16.2398,4.1455,629.3165,362.0809,629.3165,362.0809,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.5637,-61.1215,703.1624,24.7882,-63.7192,699.5011,809.5991,727.1302,622.9705,737.9456,-,-,-,-,-,-,-,-
28456,28456,5024226.37,12:49:38:974,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.8177,15.8177,4.0523,16.3171,16.3171,4.1601,632.8184,368.0934,632.8184,368.0934,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.4132,-60.8989,702.0305,24.8943,-63.4833,698.6956,809.1248,726.7875,622.1647,737.7765,-,-,-,-,-,-,-,-
28457,28457,5024246.248,12:49:38:994,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.7199,15.7199,4.0326,16.3259,16.3259,4.1687,631.2242,366.9115,631.2242,366.9115,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.3364,-60.9097,702.9109,25.0539,-63.5533,699.7620,808.8274,726.4367,621.9283,737.5059,-,-,-,-,-,-,-,-
28458,28458,5024266.113,12:49:39:014,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.5667,15.5667,3.9982,16.3357,16.3357,4.1743,630.1590,366.7878,630.1590,366.7878,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.3672,-60.9716,703.6870,25.1274,-63.5521,700.2927,808.7063,726.2802,621.8549,737.4710,-,-,-,-,-,-,-,-
28459,28459,5024285.991,12:49:39:034,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.4380,15.4380,3.9669,16.2237,16.2237,4.1518,630.5599,363.7875,630.5599,363.7875,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.4160,-60.9540,703.9203,25.1388,-63.6384,701.2630,809.0188,725.9410,621.8294,737.3634,-,-,-,-,-,-,-,-
28460,28460,5024305.863,12:49:39:054,Trial003,03 regard chien g.jpg,0.0,2882.707,45,DarkOrchid,100.0,Eye,Fixation,Fixation,1,1,15.5162,15.5162,3.9870,16.4145,16.4145,4.1994,631.8053,366.0367,631.8053,366.0367,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.5181,-60.9147,703.9736,25.0504,-63.6554,701.1560,809.2718,725.9679,622.0687,737.5470,-,-,-,-,-,-,-,-
