,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
36217,36217,5186732.644,13:42:37:698,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5 tete point chien d.jpg
36218,36218,5186745.343,13:42:37:711,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Saccade,Saccade,1,1,3.8044,4.1314,618.6911,341.6015,618.6911,341.6015,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36219,36219,5186765.231,13:42:37:731,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Saccade,Saccade,1,1,3.8963,4.0980,624.9803,342.7180,624.9803,342.7180,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36220,36220,5186785.107,13:42:37:750,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Saccade,Saccade,1,1,3.9578,4.2407,846.7242,372.9095,846.7242,372.9095,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36221,36221,5186804.982,13:42:37:770,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.9782,4.2041,919.5011,376.0023,919.5011,376.0023,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36222,36222,5186824.848,13:42:37:790,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,4.0131,4.0554,936.5070,379.3833,936.5070,379.3833,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36223,36223,5186844.719,13:42:37:810,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.9354,4.1381,941.5063,391.6937,941.5063,391.6937,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36224,36224,5186864.595,13:42:37:830,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.8833,4.1850,936.4888,399.8615,936.4888,399.8615,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36225,36225,5186884.591,13:42:37:850,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.9582,4.1771,937.7215,396.7221,937.7215,396.7221,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36226,36226,5186904.46,13:42:37:870,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.9120,4.0592,937.9587,398.2286,937.9587,398.2286,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36227,36227,5186924.336,13:42:37:890,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.9429,4.0339,943.9956,397.0295,943.9956,397.0295,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36228,36228,5186944.215,13:42:37:910,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.8410,4.1566,937.6333,401.9558,937.6333,401.9558,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36229,36229,5186964.143,13:42:37:929,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.7807,4.1208,941.1257,404.8607,941.1257,404.8607,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36230,36230,5186983.992,13:42:37:949,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.8761,4.0986,936.6296,407.3618,936.6296,407.3618,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36231,36231,5187003.887,13:42:37:969,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.8946,4.0597,935.9043,410.7993,935.9043,410.7993,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36232,36232,5187023.735,13:42:37:989,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.7699,4.0420,936.0816,408.1333,936.0816,408.1333,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36233,36233,5187043.736,13:42:38:009,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.8716,4.0493,934.4573,414.8731,934.4573,414.8731,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36234,36234,5187063.593,13:42:38:029,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,1,1,3.8107,4.0420,934.3168,412.1766,934.3168,412.1766,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36235,36235,5187083.462,13:42:38:049,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Saccade,Saccade,2,2,3.7818,4.0822,932.7254,410.1505,932.7254,410.1505,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36236,36236,5187103.337,13:42:38:069,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,3.9181,4.0939,820.4726,429.2588,820.4726,429.2588,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36237,36237,5187123.214,13:42:38:089,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,3.8392,4.0132,822.8602,421.3927,822.8602,421.3927,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36238,36238,5187143.088,13:42:38:108,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,3.8527,4.0726,822.7929,434.1305,822.7929,434.1305,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36239,36239,5187162.963,13:42:38:128,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,3.7989,3.9747,827.2154,433.3392,827.2154,433.3392,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
36240,36240,5187182.83,13:42:38:148,Trial006,06 tete point chien d.jpg,0.0,2876.657,13,DarkTurquoise,100.0,Eye,Fixation,Fixation,2,2,3.7398,3.9976,824.3226,440.1192,824.3226,440.1192,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
