,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
67297,67297,7933860.067,16:52:57:204,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15 devant.jpg
67298,67298,7933886.52,16:52:57:230,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,727.5338,396.5774,727.5338,396.5774,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5751,-44.5848,590.1987,17.6604,-47.9180,581.5809,873.5037,695.3003,635.3980,712.9919,-,-,-,-,-,-,-,-
67299,67299,7933899.637,16:52:57:244,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,729.1138,397.2867,729.1138,397.2867,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5736,-44.5892,590.2423,17.6618,-47.9155,581.5221,873.5020,695.3208,635.3941,713.0639,-,-,-,-,-,-,-,-
67300,67300,7933919.508,16:52:57:263,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,729.6641,405.0392,729.6641,405.0392,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5709,-44.5925,590.2791,17.6623,-47.9101,581.4597,873.6335,695.9730,635.2450,713.2677,-,-,-,-,-,-,-,-
67301,67301,7933939.38,16:52:57:283,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,730.1281,402.8783,730.1281,402.8783,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5590,-44.5955,590.2388,17.6750,-47.9079,581.4752,873.5791,695.7438,635.2685,713.1010,-,-,-,-,-,-,-,-
67302,67302,7933959.261,16:52:57:303,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,730.4482,404.3453,730.4482,404.3453,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5299,-44.6085,590.3179,17.6822,-47.9177,581.3700,873.4912,695.7566,635.2864,713.2452,-,-,-,-,-,-,-,-
67303,67303,7933979.13,16:52:57:323,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,730.1720,404.0846,730.1720,404.0846,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5116,-44.6129,590.1131,17.7036,-47.9724,581.6120,873.5254,695.6918,635.1709,713.4413,-,-,-,-,-,-,-,-
67304,67304,7933998.999,16:52:57:343,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,729.9151,400.8976,729.9151,400.8976,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5064,-44.6394,589.8467,17.7152,-48.0461,581.8965,873.6941,695.7166,635.1111,713.5238,-,-,-,-,-,-,-,-
67305,67305,7934018.885,16:52:57:363,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,731.4567,406.4985,731.4567,406.4985,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5102,-44.6618,589.7115,17.7181,-48.0711,582.0288,873.4539,696.0951,635.2096,713.8657,-,-,-,-,-,-,-,-
67306,67306,7934038.76,16:52:57:383,Trial015,15 devant.jpg,0.0,2883.884,30,Khaki,100.0,Eye,Fixation,Fixation,1,1,730.7291,413.1529,730.7291,413.1529,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.5191,-44.6767,589.6953,17.7202,-48.0831,582.1446,873.6558,696.4738,635.3375,714.0708,-,-,-,-,-,-,-,-
