,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
14600,14600,2413746.4,13:47:47:104,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.3,14.3,3.6,631.0,319.7,657.7,355.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,59.8,-8.0,607.3,8.0,-11.9,616.4,403.5,537.5,609.4,552.8,0,-,-,-,-,-,-,-,-
14601,14601,2413763.1,13:47:47:121,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.3,14.3,3.6,629.7,318.3,657.8,356.3,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.0,-8.0,607.2,8.1,-11.9,616.3,402.9,537.3,608.8,552.6,0,-,-,-,-,-,-,-,-
14602,14602,2413779.8,13:47:47:138,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.4,14.4,3.6,631.3,318.7,657.0,355.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,60.2,-8.0,607.8,8.2,-11.8,615.4,402.3,537.2,608.5,552.3,0,-,-,-,-,-,-,-,-
14603,14603,2413796.5,13:47:47:154,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.3,14.3,3.6,631.2,319.8,657.2,353.2,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.3,-7.9,607.7,8.3,-11.7,615.7,401.9,537.1,608.1,551.9,0,-,-,-,-,-,-,-,-
14604,14604,2413813.2,13:47:47:171,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.2,14.2,3.6,631.4,321.9,656.9,355.7,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.4,-7.8,607.9,8.4,-11.6,615.6,401.6,536.9,607.8,551.8,0,-,-,-,-,-,-,-,-
14605,14605,2413829.8,13:47:47:188,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.4,14.4,3.6,631.1,321.5,655.4,356.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.5,-7.8,607.7,8.4,-11.5,614.9,401.2,536.7,607.5,551.4,0,-,-,-,-,-,-,-,-
14606,14606,2413846.5,13:47:47:204,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.3,14.3,3.6,631.3,321.9,655.5,356.7,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.5,-7.8,607.4,8.5,-11.5,615.0,401.0,536.6,607.2,551.2,0,-,-,-,-,-,-,-,-
14607,14607,2413863.2,13:47:47:221,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.3,14.3,3.6,631.6,321.2,655.4,356.8,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.6,-7.8,608.2,8.6,-11.4,614.8,400.7,536.4,607.0,550.8,0,-,-,-,-,-,-,-,-
14608,14608,2413879.9,13:47:47:238,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,14.9,14.9,3.8,14.4,14.4,3.6,632.9,319.2,653.9,358.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,60.8,-7.8,609.1,8.6,-11.3,614.8,400.3,536.3,606.9,550.7,0,-,-,-,-,-,-,-,-
14609,14609,2413896.6,13:47:47:254,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.3,14.3,3.6,633.1,320.8,655.9,357.7,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.8,-7.8,608.7,8.7,-11.3,614.2,400.0,536.5,606.4,550.4,0,-,-,-,-,-,-,-,-
14610,14610,2413913.3,13:47:47:271,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.3,14.3,3.6,633.8,320.4,655.2,357.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,60.9,-7.8,609.1,8.8,-11.2,614.6,399.8,536.5,606.2,550.3,0,-,-,-,-,-,-,-,-
14611,14611,2413930.0,13:47:47:288,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.3,14.3,3.6,634.6,320.6,654.9,357.7,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.1,-7.8,610.0,8.8,-11.2,615.0,399.4,536.5,605.9,550.1,0,-,-,-,-,-,-,-,-
14612,14612,2413946.7,13:47:47:304,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.1,14.1,3.6,633.9,323.4,654.3,358.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.2,-7.8,609.5,8.9,-11.2,615.1,399.1,536.7,605.6,550.0,0,-,-,-,-,-,-,-,-
14613,14613,2413963.4,13:47:47:321,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,14.9,14.9,3.8,14.2,14.2,3.6,636.3,322.2,655.7,358.1,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.3,-7.8,610.0,9.0,-11.1,614.4,398.6,536.5,605.3,549.8,0,-,-,-,-,-,-,-,-
14614,14614,2413980.0,13:47:47:338,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.2,14.2,3.6,634.9,319.5,655.0,359.8,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.5,-7.8,611.0,9.1,-11.1,614.6,398.4,536.5,605.1,549.8,0,-,-,-,-,-,-,-,-
14615,14615,2413996.7,13:47:47:355,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.4,14.4,3.6,632.5,318.3,654.6,359.9,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,61.5,-7.8,610.4,9.1,-11.1,614.6,398.2,536.6,604.9,549.7,0,-,-,-,-,-,-,-,-
14616,14616,2414013.4,13:47:47:371,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.2,14.2,3.6,632.8,318.1,655.2,360.9,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.5,-7.8,610.2,9.2,-11.0,614.0,398.0,536.7,604.5,549.6,0,-,-,-,-,-,-,-,-
14617,14617,2414030.1,13:47:47:388,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.2,14.2,3.6,632.5,317.5,653.7,360.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,61.7,-7.8,610.9,9.3,-11.0,614.4,397.7,536.7,604.4,549.5,0,-,-,-,-,-,-,-,-
14618,14618,2414046.8,13:47:47:405,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.3,14.3,3.6,632.7,316.2,654.0,361.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.8,-7.8,611.7,9.3,-11.0,615.3,397.3,536.6,604.1,549.5,0,-,-,-,-,-,-,-,-
14619,14619,2414063.5,13:47:47:421,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.4,14.4,3.6,631.3,317.1,655.0,360.2,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.8,-7.8,611.1,9.4,-11.0,615.3,397.1,536.7,603.8,549.5,0,-,-,-,-,-,-,-,-
14620,14620,2414080.2,13:47:47:438,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.4,14.4,3.6,630.7,318.6,654.9,359.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,61.9,-7.9,610.9,9.5,-11.0,614.5,396.9,536.9,603.5,549.4,0,-,-,-,-,-,-,-,-
14621,14621,2414096.9,13:47:47:455,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.3,14.3,3.6,633.5,318.3,654.2,360.8,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,62.0,-7.9,611.7,9.5,-11.0,614.9,396.4,536.8,603.3,549.5,0,-,-,-,-,-,-,-,-
14622,14622,2414113.6,13:47:47:471,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.2,14.2,3.6,632.7,319.7,652.6,361.3,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,62.1,-7.9,611.2,9.6,-11.0,615.4,396.0,536.9,603.1,549.5,0,-,-,-,-,-,-,-,-
14623,14623,2414130.2,13:47:47:488,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.3,14.3,3.6,633.9,317.9,652.2,361.4,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,62.2,-7.9,611.2,9.7,-11.0,614.6,395.7,536.8,602.6,549.3,0,-,-,-,-,-,-,-,-
14624,14624,2414146.9,13:47:47:505,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.4,14.4,3.6,633.1,316.8,652.3,362.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,62.3,-7.9,611.4,9.8,-10.9,614.8,395.2,536.7,602.2,549.2,0,-,-,-,-,-,-,-,-
14625,14625,2414163.6,13:47:47:521,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.3,14.3,3.6,632.2,318.3,653.2,362.9,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,62.4,-7.8,611.0,9.9,-10.8,615.0,394.9,536.7,601.8,548.8,0,-,-,-,-,-,-,-,-
14626,14626,2414180.3,13:47:47:538,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.4,14.4,3.6,634.5,318.9,653.0,362.7,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,62.6,-7.9,611.6,10.0,-10.8,614.9,394.3,536.7,601.4,548.5,0,-,-,-,-,-,-,-,-
14627,14627,2414197.0,13:47:47:555,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.3,14.3,3.6,635.2,320.7,653.5,361.2,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,62.7,-7.9,611.2,10.1,-10.8,615.4,393.8,536.9,600.9,548.4,0,-,-,-,-,-,-,-,-
14628,14628,2414213.7,13:47:47:571,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.0,15.0,3.8,14.3,14.3,3.6,635.5,320.1,653.7,360.8,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,62.9,-7.9,611.4,10.3,-10.7,615.3,393.3,537.0,600.4,548.3,0,-,-,-,-,-,-,-,-
14629,14629,2414230.4,13:47:47:588,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.3,14.3,3.6,636.0,321.3,653.1,359.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,62.9,-7.9,610.9,10.4,-10.7,615.6,392.8,537.0,599.9,548.0,0,-,-,-,-,-,-,-,-
14630,14630,2414247.1,13:47:47:605,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.4,14.4,3.6,634.7,302.2,651.2,351.1,-,-,-,-,-,-,-,-,0.0,0.3,-0.9,-0.1,0.3,-1.0,63.1,-7.9,610.8,10.5,-10.6,615.4,392.3,536.6,599.5,547.4,0,-,-,-,-,-,-,-,-
14631,14631,2414263.7,13:47:47:622,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.4,14.4,3.6,630.5,305.8,649.9,343.9,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,63.3,-8.0,611.5,10.7,-10.6,615.2,391.8,537.1,598.9,547.3,0,-,-,-,-,-,-,-,-
14632,14632,2414280.4,13:47:47:638,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.4,14.4,3.6,627.7,299.9,647.4,343.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,63.4,-8.1,611.2,10.9,-10.5,616.0,391.1,537.2,598.4,547.2,0,-,-,-,-,-,-,-,-
14633,14633,2414297.1,13:47:47:655,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.4,14.4,3.6,622.9,301.0,642.8,343.7,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,63.6,-8.1,610.8,11.0,-10.5,615.5,390.4,537.4,597.8,547.2,0,-,-,-,-,-,-,-,-
14634,14634,2414313.8,13:47:47:672,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.3,14.3,3.6,622.3,295.3,642.1,336.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,63.9,-8.1,611.6,11.2,-10.4,615.4,389.6,537.4,597.1,546.9,0,-,-,-,-,-,-,-,-
14635,14635,2414330.5,13:47:47:688,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.2,14.2,3.6,620.1,297.2,640.5,335.2,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,64.1,-8.1,611.9,11.4,-10.4,616.0,389.0,537.6,596.4,546.8,0,-,-,-,-,-,-,-,-
14636,14636,2414347.2,13:47:47:705,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.3,14.3,3.6,618.4,291.9,638.9,336.4,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,64.2,-8.2,611.5,11.5,-10.3,615.5,388.2,537.6,595.8,546.7,0,-,-,-,-,-,-,-,-
14637,14637,2414363.9,13:47:47:722,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.3,14.3,3.6,615.7,288.4,637.2,332.9,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,64.4,-8.2,611.4,11.7,-10.3,616.1,387.5,537.7,595.2,546.4,0,-,-,-,-,-,-,-,-
14638,14638,2414380.6,13:47:47:738,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.4,14.4,3.6,614.8,285.6,635.2,333.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,64.5,-8.2,611.5,11.8,-10.2,615.7,386.9,537.7,594.6,546.2,0,-,-,-,-,-,-,-,-
14639,14639,2414397.3,13:47:47:755,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.3,14.3,3.6,613.9,285.4,633.3,330.3,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,64.6,-8.2,610.7,12.0,-10.2,615.3,386.2,537.9,594.0,545.9,0,-,-,-,-,-,-,-,-
14640,14640,2414414.0,13:47:47:772,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.2,14.2,3.6,612.0,282.1,631.4,328.3,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,64.8,-8.2,610.9,12.2,-10.1,615.7,385.5,537.9,593.4,545.6,0,-,-,-,-,-,-,-,-
14641,14641,2414430.6,13:47:47:788,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.4,14.4,3.6,610.9,283.5,630.8,330.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,65.1,-8.2,611.5,12.3,-10.0,615.2,384.9,537.9,592.7,545.3,0,-,-,-,-,-,-,-,-
14642,14642,2414447.3,13:47:47:805,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.2,14.2,3.6,611.5,284.6,629.8,332.1,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,65.2,-8.3,611.2,12.5,-9.9,614.8,384.0,538.1,592.0,545.1,0,-,-,-,-,-,-,-,-
14643,14643,2414464.0,13:47:47:822,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.2,14.2,3.6,612.0,285.2,629.4,332.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,65.4,-8.3,610.6,12.7,-9.9,614.9,383.1,538.1,591.2,544.7,0,-,-,-,-,-,-,-,-
14644,14644,2414480.7,13:47:47:838,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.4,14.4,3.6,611.8,285.3,631.3,333.3,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,65.6,-8.3,610.2,13.0,-9.8,616.0,382.2,538.2,590.3,544.4,0,-,-,-,-,-,-,-,-
14645,14645,2414497.4,13:47:47:855,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.1,15.1,3.8,14.2,14.2,3.6,612.3,286.6,632.2,333.4,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,65.9,-8.3,609.9,13.2,-9.7,616.2,381.1,538.4,589.3,544.1,0,-,-,-,-,-,-,-,-
14646,14646,2414514.1,13:47:47:872,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.2,15.2,3.8,14.4,14.4,3.6,611.6,288.8,632.3,332.1,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,66.1,-8.3,609.5,13.5,-9.6,616.7,380.1,538.5,588.3,543.7,0,-,-,-,-,-,-,-,-
14647,14647,2414530.8,13:47:47:889,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.3,14.3,3.6,612.5,292.1,632.6,331.3,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,66.4,-8.3,609.6,13.8,-9.5,617.5,379.0,538.6,587.3,543.3,0,-,-,-,-,-,-,-,-
14648,14648,2414547.5,13:47:47:905,Trial018,VNVD151207.avi,0.0,49116.6,26,DarkCyan,86.2,Eye,Fixation,Fixation,1,1,15.3,15.3,3.8,14.3,14.3,3.6,612.5,294.2,632.6,329.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.3,-1.0,66.7,-8.4,610.1,14.1,-9.5,618.1,378.0,538.7,586.3,543.0,0,-,-,-,-,-,-,-,-
