,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
54981,54981,2240646.629,12:39:56:357,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12 tete chat droite.jpg
54982,54982,2240649.498,12:39:56:360,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,669.0758,419.8612,669.0758,419.8612,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.0348,-37.5964,574.0795,-25.1678,-34.6639,591.4687,1063.7791,668.9939,821.7382,651.5233,-,-,-,-,-,-,-,-
54983,54983,2240669.37,12:39:56:380,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,669.0601,416.2435,669.0601,416.2435,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.0926,-37.5920,574.1307,-25.1547,-34.6335,591.1700,1064.1565,669.1305,821.8042,650.9990,-,-,-,-,-,-,-,-
54984,54984,2240689.247,12:39:56:400,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,672.8516,416.3010,672.8516,416.3010,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.1796,-37.6079,574.5254,-25.1369,-34.5936,590.9639,1064.1002,669.1128,821.7297,651.1843,-,-,-,-,-,-,-,-
54985,54985,2240709.255,12:39:56:420,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,672.9686,414.3179,672.9686,414.3179,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.2356,-37.6261,574.8590,-25.1286,-34.5819,590.7609,1064.1816,669.1184,821.8444,651.0196,-,-,-,-,-,-,-,-
54986,54986,2240729.121,12:39:56:439,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,672.7037,412.2440,672.7037,412.2440,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.2849,-37.6494,575.1785,-25.1205,-34.5702,590.5637,1064.2808,668.9596,821.8545,651.1583,-,-,-,-,-,-,-,-
54987,54987,2240748.995,12:39:56:459,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,672.8643,409.2952,672.8643,409.2952,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.3540,-37.6929,575.5370,-25.1129,-34.5588,590.3584,1064.3566,668.7921,821.8544,651.1705,-,-,-,-,-,-,-,-
54988,54988,2240768.869,12:39:56:479,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,674.8829,405.9176,674.8829,405.9176,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.4233,-37.7372,575.9845,-25.1259,-34.5737,589.9931,1064.3457,668.9581,821.7529,650.9658,-,-,-,-,-,-,-,-
54989,54989,2240788.743,12:39:56:499,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,674.6937,403.9927,674.6937,403.9927,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.5264,-37.7906,576.6587,-25.1116,-34.5547,589.6395,1064.4666,668.9250,821.8590,651.1277,-,-,-,-,-,-,-,-
54990,54990,2240808.617,12:39:56:519,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,676.0959,402.8156,676.0959,402.8156,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.6364,-37.8536,577.4069,-25.0981,-34.5358,589.3024,1064.4653,669.2138,821.7529,650.9658,-,-,-,-,-,-,-,-
54991,54991,2240828.493,12:39:56:539,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,677.5552,402.2563,677.5552,402.2563,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.7318,-37.9143,578.1113,-25.0843,-34.5174,588.9775,1064.4004,669.2184,821.8543,651.1626,-,-,-,-,-,-,-,-
54992,54992,2240848.363,12:39:56:559,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,676.9392,400.9627,676.9392,400.9627,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.8206,-37.9587,578.7770,-25.0576,-34.5058,588.7696,1064.6384,669.2897,821.9125,650.9305,-,-,-,-,-,-,-,-
54993,54993,2240868.367,12:39:56:579,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,676.6220,399.8260,676.6220,399.8260,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.8273,-37.9632,579.0309,-25.0308,-34.4967,588.6754,1064.4424,669.1902,821.6684,651.0819,-,-,-,-,-,-,-,-
54994,54994,2240888.28,12:39:56:599,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,677.2729,399.2081,677.2729,399.2081,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.8550,-37.9829,579.3191,-25.0170,-34.4932,588.7898,1064.2550,669.3411,821.6046,650.9165,-,-,-,-,-,-,-,-
54995,54995,2240908.141,12:39:56:619,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,675.6658,399.1884,675.6658,399.1884,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.8345,-38.0237,579.5817,-24.9801,-34.5265,588.7624,1064.2098,669.2378,821.5582,651.6164,-,-,-,-,-,-,-,-
54996,54996,2240928.008,12:39:56:638,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,673.0964,400.2079,673.0964,400.2079,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.7897,-38.0249,579.5861,-24.8946,-34.5804,588.7283,1064.0140,669.4737,821.4947,651.7862,-,-,-,-,-,-,-,-
54997,54997,2240947.876,12:39:56:658,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,675.2612,399.5366,675.2612,399.5366,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.7942,-38.0458,579.6906,-24.8839,-34.5880,588.6456,1063.6403,669.3931,821.1420,651.7733,-,-,-,-,-,-,-,-
54998,54998,2240967.74,12:39:56:678,Trial012,12 tete chat droite.jpg,0.0,2887.056,33,Goldenrod,100.0,Eye,Fixation,Fixation,1,1,674.1644,401.2986,674.1644,401.2986,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.7922,-38.0606,579.7824,-24.8633,-34.5840,588.4260,1063.7067,669.4950,821.2589,651.9046,-,-,-,-,-,-,-,-
