,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
20765,20765,1052602.012,12:11:04:000,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
20766,20766,1052604.929,12:11:04:003,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.6780,13.6780,2.9515,11.5979,11.5979,2.5007,583.1648,470.0482,583.1648,470.0482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2120,-18.3359,592.3257,60.0586,-20.2974,587.2054,671.8261,582.1795,453.0722,591.0488,-,-,-,-,-,-,-,-
20767,20767,1052622.338,12:11:04:020,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.6715,13.6715,2.9494,11.7749,11.7749,2.5390,579.6400,466.3158,579.6400,466.3158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1691,-18.2147,592.1373,62.0033,-20.2624,587.1895,663.3896,581.8037,444.8696,590.5692,-,-,-,-,-,-,-,-
20768,20768,1052642.219,12:11:04:040,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.8125,13.8125,2.9783,11.4546,11.4546,2.4710,579.8640,465.3057,579.8640,465.3057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2204,-18.1632,591.9336,62.0642,-20.1993,587.1465,663.1808,581.2534,444.5046,590.6520,-,-,-,-,-,-,-,-
20769,20769,1052662.107,12:11:04:060,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.4326,13.4326,2.8994,11.8595,11.8595,2.5566,581.1767,467.6161,581.1767,467.6161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4695,-18.1057,592.3358,60.2749,-20.0962,587.2960,670.8621,580.8484,452.2253,590.5096,-,-,-,-,-,-,-,-
20770,20770,1052681.971,12:11:04:080,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.7593,13.7593,2.9711,11.9074,11.9074,2.5695,583.9264,476.4648,583.9264,476.4648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2911,-17.9944,592.7233,63.1103,-20.0713,587.6310,658.4342,581.0138,440.0570,590.4111,-,-,-,-,-,-,-,-
20771,20771,1052701.865,12:11:04:100,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.6881,13.6881,2.9571,11.6401,11.6401,2.5123,584.3910,476.4621,584.3910,476.4621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5296,-17.9685,593.0176,60.3636,-20.0013,587.8020,670.3950,580.6062,452.1218,590.0933,-,-,-,-,-,-,-,-
20772,20772,1052721.708,12:11:04:120,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.3861,13.3861,2.8957,11.7357,11.7357,2.5326,586.1471,466.2782,586.1471,466.2782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5125,-17.9734,593.6066,60.3363,-19.9730,587.8235,670.4982,580.3549,452.2313,589.3984,-,-,-,-,-,-,-,-
20773,20773,1052741.608,12:11:04:140,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.6684,13.6684,2.9577,11.7208,11.7208,2.5287,586.6426,469.7456,586.6426,469.7456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5033,-17.9594,593.9788,60.2763,-19.9018,587.6546,670.7647,580.3112,452.2947,589.3915,-,-,-,-,-,-,-,-
20774,20774,1052761.474,12:11:04:159,Trial001,01vnvg151201b1.avi,0.0,48818.441,TC,53,DarkKhaki,89.1057,Eye,Fixation,Fixation,1,1,13.3760,13.3760,2.8971,11.2129,11.2129,2.4206,586.1801,465.2106,586.1801,465.2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5038,-17.8845,594.3414,60.2771,-19.8598,587.5391,670.8910,579.8271,452.0542,588.9116,-,-,-,-,-,-,-,-
