,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
59062,59062,521476.291,13:32:45:101,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0a574db0baf466c1a090ffa8652335d1_1280x1024.jpg
59063,59063,521483.793,13:32:45:109,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,189.0823,467.2568,198.5963,455.7315,-,-,-,-,-,-,-,-,-0.181,0.3943,-0.901,-0.2146,0.3932,-0.8941,2.5321,-51.6694,551.246,-56.2477,-50.5862,560.778,632.3376,727.8145,884.4072,719.466,0,-,-,-,-,-,-,-,-
59064,59064,521500.486,13:32:45:125,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,188.5774,467.363,198.3865,455.443,-,-,-,-,-,-,-,-,-0.1837,0.3906,-0.902,-0.2121,0.3905,-0.8958,2.6088,-51.6373,551.2386,-56.1721,-50.555,560.6075,632.061,727.7577,884.1096,719.4572,0,-,-,-,-,-,-,-,-
59065,59065,521517.179,13:32:45:142,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,187.3552,466.9044,197.0247,453.4653,-,-,-,-,-,-,-,-,-0.1865,0.3903,-0.9016,-0.2139,0.3916,-0.8949,2.6836,-51.5528,550.6806,-56.2024,-50.6138,561.6377,631.7863,727.6169,883.8225,719.2985,0,-,-,-,-,-,-,-,-
59066,59066,521533.873,13:32:45:159,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,187.5851,467.825,195.5564,451.6164,-,-,-,-,-,-,-,-,-0.1806,0.3901,-0.9029,-0.2145,0.3933,-0.894,2.7293,-51.5435,550.9633,-56.1707,-50.6396,562.0371,631.4659,727.4707,883.5246,719.2232,0,-,-,-,-,-,-,-,-
59067,59067,521550.566,13:32:45:175,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,185.5304,467.9684,189.6225,451.6057,-,-,-,-,-,-,-,-,-0.1924,0.3871,-0.9017,-0.231,0.3842,-0.8939,2.7329,-51.5689,551.3295,-56.1064,-50.6147,561.8102,631.7069,727.4976,883.696,719.3889,0,-,-,-,-,-,-,-,-
59068,59068,521567.259,13:32:45:192,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,180.0902,471.1011,181.7708,452.0143,-,-,-,-,-,-,-,-,-0.1992,0.3773,-0.9044,-0.2353,0.3839,-0.8929,2.763,-51.6303,552.0536,-56.0918,-50.6337,562.0225,631.7306,727.6928,883.6287,719.3938,0,-,-,-,-,-,-,-,-
59069,59069,521583.952,13:32:45:209,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,174.8961,471.5329,178.8062,452.5011,-,-,-,-,-,-,-,-,-0.2014,0.3806,-0.9025,-0.2323,0.3844,-0.8934,2.8513,-51.6202,552.2729,-56.1085,-50.6858,562.8816,631.3985,727.489,883.2632,719.2868,0,-,-,-,-,-,-,-,-
59070,59070,521600.645,13:32:45:225,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,168.9239,473.0433,171.412,453.4833,-,-,-,-,-,-,-,-,-0.2038,0.3809,-0.9019,-0.2367,0.3838,-0.8926,2.9402,-51.653,552.707,-56.011,-50.6813,563.0472,631.069,727.4522,882.8664,719.2182,0,-,-,-,-,-,-,-,-
59071,59071,521617.339,13:32:45:242,Trial010,9 voc devant D.png,0,2896.524,24,DarkBlue,71.3499,Eye,Fixation,Fixation,1,1,170.9657,472.7323,170.4857,454.9858,-,-,-,-,-,-,-,-,-0.1961,0.3858,-0.9015,-0.2328,0.3808,-0.8949,3.0409,-51.6577,553.0963,-55.9559,-50.6647,563.3938,630.4763,727.2141,882.4019,719.0853,0,-,-,-,-,-,-,-,-
