,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
71015,71015,1016935.451,12:17:15:000,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
71016,71016,1016938.149,12:17:15:003,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71017,71017,1016982.161,12:17:15:047,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71018,71018,1017026.163,12:17:15:091,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71019,71019,1017070.297,12:17:15:135,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71020,71020,1017114.278,12:17:15:179,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71021,71021,1017158.286,12:17:15:223,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71022,71022,1017202.405,12:17:15:267,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71023,71023,1017246.407,12:17:15:311,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71024,71024,1017290.42,12:17:15:355,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71025,71025,1017334.555,12:17:15:399,Trial001,01vnvg151201b1.avi,0.0,48831.957,TD,Unidentified(Neg),DarkSeaGreen,61.4761,Eye,Blink,Blink,1,1,0.0000,0.0000,2.3950,0.0000,0.0000,2.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
