,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
91497,91497,1467359.895,07:46:00:000,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
91498,91498,1467376.358,07:46:00:016,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.1329,23.1329,5.7272,23.2796,23.2796,5.7435,328.3245,574.5856,328.3245,574.5856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.8784,-83.0855,679.2116,50.6578,-72.1663,676.2372,739.8946,821.5083,524.4895,780.4030,-,-,-,-,-,-,-,-
91499,91499,1467383.639,07:46:00:024,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.1361,23.1361,5.7297,23.2700,23.2700,5.7388,335.3490,573.2731,335.3490,573.2731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.7901,-83.1778,679.4088,50.6407,-72.1433,675.9530,739.3833,821.3758,523.9902,780.6503,-,-,-,-,-,-,-,-
91500,91500,1467403.524,07:46:00:044,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,22.9146,22.9146,5.6773,23.5603,23.5603,5.8099,341.3867,554.7086,341.3867,554.7086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.8797,-83.3995,679.6156,50.6172,-72.4185,675.9471,739.4085,821.9187,524.3576,781.0327,-,-,-,-,-,-,-,-
91501,91501,1467423.426,07:46:00:064,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,22.7917,22.7917,5.6489,23.5732,23.5732,5.8132,349.3915,534.8848,349.3915,534.8848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.9849,-83.6934,679.7907,50.4844,-72.7030,675.9472,739.9947,822.9417,524.5240,781.8803,-,-,-,-,-,-,-,-
91502,91502,1467443.418,07:46:00:084,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.1517,23.1517,5.7399,23.4780,23.4780,5.7873,351.6316,528.7144,351.6316,528.7144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.1108,-84.0212,680.0695,50.3478,-72.8909,675.6166,740.5244,823.9224,524.9677,782.8700,-,-,-,-,-,-,-,-
91503,91503,1467463.268,07:46:00:103,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.2585,23.2585,5.7664,23.4903,23.4903,5.7905,356.4483,528.9141,356.4483,528.9141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.2243,-84.2697,680.0596,50.2889,-73.2136,675.6133,740.7896,825.0253,525.2946,784.0628,-,-,-,-,-,-,-,-
91504,91504,1467483.144,07:46:00:123,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.1002,23.1002,5.7253,23.3047,23.3047,5.7433,359.7994,545.9711,359.7994,545.9711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.2917,-84.5851,679.7586,50.2453,-73.5029,675.3598,740.9678,826.4389,525.4662,785.7063,-,-,-,-,-,-,-,-
91505,91505,1467503.019,07:46:00:143,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.0553,23.0553,5.7141,23.5890,23.5890,5.8111,359.4145,518.9217,359.4145,518.9217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.3095,-84.9392,679.6942,50.2200,-73.9624,675.1184,741.1921,827.5979,525.5026,786.9099,-,-,-,-,-,-,-,-
91506,91506,1467522.896,07:46:00:163,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,22.8262,22.8262,5.6578,23.5309,23.5309,5.7986,360.4674,531.7409,360.4674,531.7409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.3510,-85.3154,679.6464,50.1988,-74.3095,675.2822,741.4675,829.1618,525.5451,788.6532,-,-,-,-,-,-,-,-
91507,91507,1467542.775,07:46:00:183,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.3140,23.3140,5.7778,23.5034,23.5034,5.7907,366.3990,526.3627,366.3990,526.3627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.4088,-85.6598,679.6182,50.0617,-74.6860,675.1163,741.4698,830.5162,525.8389,789.9123,-,-,-,-,-,-,-,-
91508,91508,1467562.638,07:46:00:203,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.0478,23.0478,5.7089,23.4464,23.4464,5.7746,365.9947,525.6701,365.9947,525.6701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.5284,-85.9639,679.1528,49.9874,-75.0817,674.8189,742.0144,831.6949,526.2227,791.7826,-,-,-,-,-,-,-,-
91509,91509,1467582.525,07:46:00:223,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,23.0494,23.0494,5.7067,23.5751,23.5751,5.8044,366.4652,522.7602,366.4652,522.7602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.6774,-86.2802,678.7992,49.9124,-75.4990,674.5901,742.5346,833.2678,526.6644,793.1256,-,-,-,-,-,-,-,-
91510,91510,1467602.548,07:46:00:243,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,1,1,22.9909,22.9909,5.6936,23.7039,23.7039,5.8361,368.1164,521.3465,368.1164,521.3465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.8536,-89.8805,678.4731,48.6708,-79.0621,674.2994,746.9730,846.8551,530.9681,806.9199,-,-,-,-,-,-,-,-
91511,91511,1467622.429,07:46:00:263,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Saccade,Saccade,1,1,23.2965,23.2965,5.7623,23.5191,23.5191,5.7866,368.5880,522.8180,368.5880,522.8180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.8986,-87.0307,678.1081,49.6622,-76.3038,674.0254,743.3277,836.4656,527.2795,796.5174,-,-,-,-,-,-,-,-
91512,91512,1467642.278,07:46:00:282,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,2,2,23.2442,23.2442,5.7482,24.1958,24.1958,5.9509,422.6988,519.3232,422.6988,519.3232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.7864,-87.3230,677.9084,49.7038,-76.6170,673.8968,742.4495,837.3670,526.0151,797.4793,-,-,-,-,-,-,-,-
91513,91513,1467662.269,07:46:00:302,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,2,2,23.3950,23.3950,5.7820,24.0692,24.0692,5.9183,443.4218,522.6425,443.4218,522.6425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.7946,-87.5479,677.5059,49.6790,-76.8877,673.6676,742.3841,838.4950,525.9425,798.9255,-,-,-,-,-,-,-,-
91514,91514,1467717.186,07:46:00:357,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,2,2,23.1776,23.1776,5.7298,23.7954,23.7954,5.8522,439.5369,524.1347,439.5369,524.1347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.0492,-88.2402,677.5448,49.5444,-77.5885,673.6775,743.3446,841.0924,526.6699,801.7092,-,-,-,-,-,-,-,-
91515,91515,1467734.074,07:46:00:374,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Fixation,Fixation,2,2,22.9610,22.9610,5.6769,23.8224,23.8224,5.8593,444.6285,520.6071,444.6285,520.6071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.1802,-88.5680,677.5187,49.4002,-77.9577,673.7055,743.8257,842.2555,527.1229,802.8700,-,-,-,-,-,-,-,-
91516,91516,1467763.336,07:46:00:403,Trial001,01vnvg151201b1.avi,0.0,48820.566,TS,17,Firebrick,39.0,Eye,Saccade,Saccade,2,2,22.9492,22.9492,5.6740,24.0000,24.0000,5.9035,447.2788,522.6554,447.2788,522.6554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.3851,-88.7961,677.4809,49.2345,-78.2547,673.7856,744.5620,843.4292,527.7412,803.8477,-,-,-,-,-,-,-,-
