,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
52976,52976,14892544.394,09:16:32:878,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2 devant.jpg
52977,52977,14892561.273,09:16:32:895,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,5.1763,3.8631,630.4682,422.8903,630.4682,422.8903,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52978,52978,14892581.134,09:16:32:915,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,5.2188,3.8848,628.7906,419.6891,628.7906,419.6891,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52979,52979,14892601.02,09:16:32:935,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,5.0273,3.8693,635.8137,415.2424,635.8137,415.2424,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52980,52980,14892620.884,09:16:32:954,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.9471,3.7752,636.0891,417.6275,636.0891,417.6275,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52981,52981,14892640.889,09:16:32:974,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.9502,3.8451,642.2792,423.8595,642.2792,423.8595,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52982,52982,14892660.755,09:16:32:994,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,5.0164,3.8142,642.4471,420.3225,642.4471,420.3225,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52983,52983,14892680.626,09:16:33:014,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.8625,3.7619,649.2080,415.0013,649.2080,415.0013,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52984,52984,14892700.506,09:16:33:034,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.8476,3.6944,661.9790,435.4824,661.9790,435.4824,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52985,52985,14892720.381,09:16:33:054,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.9454,3.6855,649.3759,441.5945,649.3759,441.5945,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52986,52986,14892740.329,09:16:33:074,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.7598,3.7854,654.3658,419.0047,654.3658,419.0047,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52987,52987,14892760.295,09:16:33:094,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.7188,3.8390,657.1422,423.8959,657.1422,423.8959,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52988,52988,14892780.032,09:16:33:114,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.7556,3.7824,661.8728,423.7561,661.8728,423.7561,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52989,52989,14892800.016,09:16:33:134,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.6662,3.8222,661.7983,421.0727,661.7983,421.0727,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52990,52990,14892819.88,09:16:33:153,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.6684,3.7397,666.8303,429.8968,666.8303,429.8968,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52991,52991,14892839.755,09:16:33:173,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.7876,3.6601,664.4676,424.4348,664.4676,424.4348,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52992,52992,14892859.623,09:16:33:193,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.6741,3.6413,665.3889,422.7735,665.3889,422.7735,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52993,52993,14892879.505,09:16:33:213,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.6259,3.7643,667.3044,430.2213,667.3044,430.2213,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52994,52994,14892899.382,09:16:33:233,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Fixation,Fixation,1,1,4.5986,3.6180,668.4808,429.7894,668.4808,429.7894,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52995,52995,14892919.254,09:16:33:253,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Saccade,Saccade,1,1,4.5306,3.5621,665.9265,427.1018,665.9265,427.1018,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52996,52996,14892939.123,09:16:33:273,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Saccade,Saccade,1,1,4.4785,3.5975,645.3191,487.9960,645.3191,487.9960,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
52997,52997,14892959.002,09:16:33:293,Trial003,03 devant.jpg,0.0,2881.577,23,Green,100.0,Eye,Saccade,Saccade,1,1,4.4180,3.4841,599.5292,479.9286,599.5292,479.9286,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
