,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
3658,3658,427243.607,12:56:42:000,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
3659,3659,427249.76,12:56:42:006,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,22.1823,22.1823,5.6590,21.5095,21.5095,5.4499,685.9984,106.6324,685.9984,106.6324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.5671,38.6775,701.4204,-0.0314,33.8119,699.0093,924.9796,361.5125,713.9921,378.8742,-,-,-,-,-,-,-,-
3660,3660,427269.638,12:56:42:026,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,22.2775,22.2775,5.6766,21.3451,21.3451,5.4128,700.6008,88.5822,700.6008,88.5822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.4466,38.5235,700.6387,0.0859,33.6898,699.5583,924.5735,361.7088,713.1123,379.4036,-,-,-,-,-,-,-,-
3661,3661,427289.506,12:56:42:046,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,22.5187,22.5187,5.7476,21.6670,21.6670,5.4937,687.8157,70.7712,687.8157,70.7712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.4432,38.5558,701.8904,0.1925,33.6688,699.5645,924.3843,361.7459,712.9885,379.2842,-,-,-,-,-,-,-,-
3662,3662,427309.414,12:56:42:066,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,22.6108,22.6108,5.7786,21.7871,21.7871,5.5236,686.9785,66.2435,686.9785,66.2435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.5056,38.6095,702.8318,0.2478,33.6262,699.5342,924.3204,361.7853,712.7597,379.4180,-,-,-,-,-,-,-,-
3663,3663,427329.263,12:56:42:086,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,22.3630,22.3630,5.7091,21.8059,21.8059,5.5314,677.6999,57.3172,677.6999,57.3172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.3466,38.5302,702.0030,0.3067,33.6203,699.9315,924.2400,361.9314,712.4681,379.2703,-,-,-,-,-,-,-,-
3664,3664,427349.138,12:56:42:106,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,23.0476,23.0476,5.8751,21.6795,21.6795,5.5062,677.5308,90.1928,677.5308,90.1928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.2741,38.4548,701.1573,0.3350,33.6431,700.7591,924.0022,362.4473,712.5442,379.7094,-,-,-,-,-,-,-,-
3665,3665,427369.0,12:56:42:125,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,23.0912,23.0912,5.8819,21.4258,21.4258,5.4457,678.4615,76.5671,678.4615,76.5671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.2142,38.3993,700.6515,0.3620,33.6849,701.1842,923.9010,362.4035,712.3601,379.4812,-,-,-,-,-,-,-,-
3666,3666,427389.0,12:56:42:145,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,23.0291,23.0291,5.8590,21.8249,21.8249,5.5432,679.9763,78.5905,679.9763,78.5905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.1170,38.3682,699.7947,0.4059,33.6834,700.8199,923.7760,362.3330,712.0891,379.4483,-,-,-,-,-,-,-,-
3667,3667,427408.867,12:56:42:165,Trial001,01vnvg151201b1.avi,0.0,48831.265,TC,48,Crimson,72.3307,Eye,Fixation,Fixation,1,1,22.6264,22.6264,5.7577,21.8854,21.8854,5.5518,676.4934,84.2960,676.4934,84.2960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.0650,38.3570,699.8262,0.4684,33.6025,699.9798,923.4905,362.3995,712.0811,379.7032,-,-,-,-,-,-,-,-
