,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
46772,46772,611096.227,12:39:50:799,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4 tete chien g.jpg
46773,46773,611105.153,12:39:50:808,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,1,1,649.8021,357.6305,649.8021,357.6305,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.0878,27.3964,603.2513,-1.6205,32.6325,612.3639,920.7792,384.5196,720.1674,363.9734,-,-,-,-,-,-,-,-
46774,46774,611125.034,12:39:50:828,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,1,1,649.1568,355.9829,649.1568,355.9829,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.1280,27.3925,603.8972,-1.6388,32.5872,612.2182,920.7103,384.6445,720.3068,364.1143,-,-,-,-,-,-,-,-
46775,46775,611144.907,12:39:50:848,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,1,1,648.8422,356.6310,648.8422,356.6310,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.1609,27.3234,604.5244,-1.6824,32.5420,612.8351,920.6339,384.9898,720.3080,364.8558,-,-,-,-,-,-,-,-
46776,46776,611164.789,12:39:50:868,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,1,1,648.5774,356.4086,648.5774,356.4086,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.2262,27.3279,605.1252,-1.6755,32.4469,612.5259,920.7026,385.2924,720.2944,364.7821,-,-,-,-,-,-,-,-
46777,46777,611184.658,12:39:50:887,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,1,1,649.0023,356.5733,649.0023,356.5733,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.2713,27.2897,605.6182,-1.6822,32.3968,612.3085,920.6697,385.6092,720.2410,365.1144,-,-,-,-,-,-,-,-
46778,46778,611204.52,12:39:50:907,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,1,1,661.7454,356.2937,661.7454,356.2937,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.2213,27.2703,606.3192,-1.5787,32.3393,612.2351,919.7324,385.6509,719.3757,365.5238,-,-,-,-,-,-,-,-
46779,46779,611224.4,12:39:50:927,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,1,1,735.0736,357.7982,735.0736,357.7982,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.1124,27.2435,607.0816,-1.4811,32.2959,612.5559,918.4132,386.0926,718.3213,365.9588,-,-,-,-,-,-,-,-
46780,46780,611244.399,12:39:50:947,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Saccade,Saccade,1,1,741.9265,358.7858,741.9265,358.7858,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.1052,27.2382,607.5844,-1.4740,32.2285,612.7423,918.3447,386.1815,718.1352,366.2765,-,-,-,-,-,-,-,-
46781,46781,611264.272,12:39:50:967,Trial004,4 tete chien G.jpg,0.0,2890.501,32,Firebrick,87.1821,Eye,Fixation,Fixation,2,2,744.8003,359.9568,744.8003,359.9568,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.1051,27.2312,608.0026,-1.4274,32.1541,612.3168,918.0973,386.3363,718.0245,366.4007,-,-,-,-,-,-,-,-
