,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
61311,61311,9359195.52,15:36:23:760,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6 devant point chien g.jpg
61312,61312,9359201.208,15:36:23:766,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Fixation,Fixation,1,1,243.3510,623.3474,243.3510,623.3474,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.3989,-43.2413,695.3786,23.9357,-33.7145,701.9440,826.5573,666.2536,630.2999,628.9765,-,-,-,-,-,-,-,-
61313,61313,9359221.085,15:36:23:786,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Fixation,Fixation,1,1,250.3767,635.8364,250.3767,635.8364,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.3300,-43.2459,695.8288,24.0961,-33.7983,703.2332,826.1051,666.2324,629.6143,629.2082,-,-,-,-,-,-,-,-
61314,61314,9359240.959,15:36:23:805,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Fixation,Fixation,1,1,269.3452,629.3295,269.3452,629.3295,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.1976,-43.1748,695.0337,24.1361,-33.8536,704.4172,825.5395,666.1899,629.1301,628.8328,-,-,-,-,-,-,-,-
61315,61315,9359260.88,15:36:23:825,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Fixation,Fixation,1,1,240.2958,632.5648,240.2958,632.5648,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.1432,-43.2615,696.5888,24.4135,-33.8662,705.0965,825.3667,666.1138,628.9215,628.9619,-,-,-,-,-,-,-,-
61316,61316,9359280.72,15:36:23:845,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Fixation,Fixation,1,1,242.7617,627.4297,242.7617,627.4297,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.1812,-43.3505,697.7985,24.4761,-33.9440,706.2593,825.1506,666.0406,628.8608,628.9787,-,-,-,-,-,-,-,-
61317,61317,9359300.585,15:36:23:865,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Saccade,Saccade,1,1,266.5048,685.3562,266.5048,685.3562,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.1212,-43.4065,698.1271,24.5132,-33.9970,707.3730,824.6020,666.7048,628.3614,629.1519,-,-,-,-,-,-,-,-
61318,61318,9359320.449,15:36:23:885,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Saccade,Saccade,1,1,285.3910,653.1755,285.3910,653.1755,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.9752,-43.4418,699.3352,24.8297,-34.0493,708.4597,823.6785,666.2467,627.2028,629.3465,-,-,-,-,-,-,-,-
61319,61319,9359340.466,15:36:23:905,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Fixation,Fixation,2,2,462.5300,515.7760,462.5300,515.7760,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.4993,-43.4640,700.1711,25.1404,-34.0963,709.4764,821.0816,665.4467,624.6313,628.6158,-,-,-,-,-,-,-,-
61320,61320,9359360.34,15:36:23:925,Trial006,6 devant point chien G.jpg,0.0,2889.765,39,GreenYellow,100.0,Eye,Fixation,Fixation,2,2,481.3629,565.2327,481.3629,565.2327,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.5278,-43.5674,701.5124,25.3350,-34.0736,709.0861,820.4346,665.8176,624.0304,628.6228,-,-,-,-,-,-,-,-
