,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
58655,58655,1583341.4,12:14:34:290,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.2,14.2,3.4,13.6,13.6,3.4,592.5,363.1,601.1,340.9,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-44.3,-82.0,584.3,-91.5,-94.3,585.0,818.0,840.0,1011.9,889.6,0,-,-,-,-,-,-,-,-
58656,58656,1583358.1,12:14:34:307,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.1,14.1,3.4,13.6,13.6,3.3,593.8,363.4,603.0,343.9,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-44.4,-82.1,584.4,-91.7,-94.3,585.0,818.6,840.0,1012.5,889.8,0,-,-,-,-,-,-,-,-
58657,58657,1583374.8,12:14:34:324,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.3,14.3,3.4,13.8,13.8,3.4,593.8,363.2,599.8,345.2,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-44.6,-82.2,585.4,-91.6,-94.2,584.1,819.3,840.2,1013.2,889.9,0,-,-,-,-,-,-,-,-
58658,58658,1583391.5,12:14:34:340,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.3,14.3,3.5,13.6,13.6,3.4,591.6,363.7,598.2,350.0,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-44.8,-82.2,585.0,-91.9,-94.3,584.4,820.0,840.3,1014.0,890.2,0,-,-,-,-,-,-,-,-
58659,58659,1583408.2,12:14:34:357,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.1,14.1,3.4,13.6,13.6,3.4,590.4,361.5,598.4,350.8,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-44.9,-82.3,585.2,-92.0,-94.4,584.2,820.6,840.4,1014.4,890.4,0,-,-,-,-,-,-,-,-
58660,58660,1583424.9,12:14:34:374,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.3,14.3,3.5,13.7,13.7,3.4,590.4,362.0,599.2,348.1,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-45.1,-82.3,585.1,-92.1,-94.4,584.1,821.1,840.6,1014.9,890.7,0,-,-,-,-,-,-,-,-
58661,58661,1583441.5,12:14:34:390,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.1,14.1,3.5,13.8,13.8,3.4,590.3,360.6,597.8,352.6,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-45.2,-82.3,585.3,-92.2,-94.6,584.5,821.7,840.5,1015.4,891.1,0,-,-,-,-,-,-,-,-
58662,58662,1583458.2,12:14:34:407,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.3,14.3,3.5,13.8,13.8,3.4,591.3,361.0,599.0,350.2,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-45.4,-82.3,585.0,-92.4,-94.7,584.3,822.3,840.7,1015.9,891.5,0,-,-,-,-,-,-,-,-
58663,58663,1583474.9,12:14:34:424,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,13.8,13.8,3.4,588.9,359.6,594.0,354.7,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.5,-82.3,585.1,-92.3,-94.6,583.3,822.9,840.6,1016.5,891.9,0,-,-,-,-,-,-,-,-
58664,58664,1583491.6,12:14:34:440,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,14.0,14.0,3.4,591.3,359.2,596.4,354.4,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-45.6,-82.3,584.9,-92.5,-94.8,583.9,823.1,840.6,1016.8,892.2,0,-,-,-,-,-,-,-,-
58665,58665,1583508.3,12:14:34:457,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,13.8,13.8,3.4,588.1,356.3,594.8,353.3,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.7,-82.3,585.0,-92.5,-94.8,583.6,823.8,840.6,1017.2,892.5,0,-,-,-,-,-,-,-,-
58666,58666,1583525.0,12:14:34:474,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.8,13.8,3.4,590.7,356.1,594.9,354.7,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-45.8,-82.2,584.2,-92.5,-94.7,582.9,824.1,840.6,1017.4,892.6,0,-,-,-,-,-,-,-,-
58667,58667,1583541.7,12:14:34:491,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.8,13.8,3.4,590.9,355.9,591.6,354.4,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-45.8,-82.2,584.5,-92.6,-94.8,583.1,824.3,840.6,1017.8,892.7,0,-,-,-,-,-,-,-,-
58668,58668,1583558.4,12:14:34:507,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.7,13.7,3.4,588.8,356.1,590.2,354.6,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.9,-82.2,584.5,-92.8,-94.9,583.9,824.7,840.6,1017.9,892.9,0,-,-,-,-,-,-,-,-
58669,58669,1583575.1,12:14:34:524,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.9,13.9,3.4,589.8,354.2,595.6,354.6,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-45.9,-82.2,584.5,-92.8,-95.0,584.3,824.7,840.3,1017.8,892.9,0,-,-,-,-,-,-,-,-
58670,58670,1583591.8,12:14:34:541,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,13.8,13.8,3.4,587.7,355.8,594.8,354.9,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.9,-82.1,584.5,-92.9,-95.1,584.9,824.9,840.1,1017.9,892.8,0,-,-,-,-,-,-,-,-
58671,58671,1583608.5,12:14:34:557,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.3,14.3,3.5,14.0,14.0,3.4,586.0,353.8,591.8,358.6,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.9,-82.1,584.5,-93.2,-95.3,586.9,824.9,839.8,1017.8,892.8,0,-,-,-,-,-,-,-,-
58672,58672,1583625.2,12:14:34:574,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,13.8,13.8,3.4,584.7,353.2,598.6,346.4,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.9,-82.0,584.7,-93.3,-95.4,587.1,824.8,839.4,1017.6,892.3,0,-,-,-,-,-,-,-,-
58673,58673,1583641.8,12:14:34:591,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.7,13.7,3.4,583.2,355.0,609.7,333.2,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.9,-81.9,584.6,-93.3,-95.4,587.2,824.9,839.3,1017.4,892.1,0,-,-,-,-,-,-,-,-
58674,58674,1583658.5,12:14:34:607,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,13.6,13.6,3.4,583.5,356.3,620.8,339.1,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-45.9,-81.8,584.3,-93.2,-95.3,586.6,825.0,839.2,1017.5,892.4,0,-,-,-,-,-,-,-,-
58675,58675,1583675.2,12:14:34:624,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.7,13.7,3.4,582.7,355.6,607.5,339.2,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.1,-82.0,585.1,-93.1,-95.2,585.8,825.2,839.2,1018.0,892.5,0,-,-,-,-,-,-,-,-
58676,58676,1583691.9,12:14:34:641,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,13.7,13.7,3.4,584.1,356.9,612.9,341.1,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.2,-81.9,585.1,-93.2,-95.2,585.7,825.7,839.1,1018.4,892.7,0,-,-,-,-,-,-,-,-
58677,58677,1583708.6,12:14:34:657,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,13.8,13.8,3.4,584.7,357.6,611.3,344.4,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.4,-82.1,585.6,-93.3,-95.2,585.2,826.2,839.4,1018.9,892.9,0,-,-,-,-,-,-,-,-
58678,58678,1583725.3,12:14:34:674,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.8,13.8,3.4,581.7,359.2,611.7,336.7,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-46.5,-82.0,585.2,-93.5,-95.3,585.8,827.0,839.4,1019.6,893.2,0,-,-,-,-,-,-,-,-
58679,58679,1583742.0,12:14:34:691,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.7,14.7,3.5,13.8,13.8,3.4,582.1,356.5,611.3,342.7,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.7,-82.1,585.2,-93.5,-95.3,585.0,827.6,839.5,1020.2,893.6,0,-,-,-,-,-,-,-,-
58680,58680,1583758.7,12:14:34:708,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,13.8,13.8,3.4,584.4,357.6,607.3,345.3,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.8,-82.1,584.8,-93.7,-95.4,585.3,828.2,839.8,1020.9,893.9,0,-,-,-,-,-,-,-,-
58681,58681,1583775.4,12:14:34:724,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,13.8,13.8,3.4,584.0,356.2,608.0,348.5,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.9,-82.1,584.8,-93.8,-95.4,585.0,828.8,840.0,1021.3,894.3,0,-,-,-,-,-,-,-,-
58682,58682,1583792.1,12:14:34:741,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,14.0,14.0,3.4,584.4,357.6,607.5,345.1,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-47.1,-82.3,585.4,-93.9,-95.5,585.0,829.1,840.3,1021.8,894.6,0,-,-,-,-,-,-,-,-
58683,58683,1583808.8,12:14:34:758,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,14.0,14.0,3.4,585.5,356.3,605.6,345.3,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-47.1,-82.3,585.3,-93.9,-95.4,584.3,829.4,840.4,1022.1,894.7,0,-,-,-,-,-,-,-,-
58684,58684,1583825.5,12:14:34:774,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,13.9,13.9,3.4,584.7,353.1,603.0,350.5,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-47.2,-82.4,585.3,-93.8,-95.3,583.4,829.7,840.5,1022.3,894.8,0,-,-,-,-,-,-,-,-
58685,58685,1583842.1,12:14:34:791,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.3,14.3,3.5,14.0,14.0,3.4,584.5,352.2,600.6,354.6,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-47.2,-82.4,585.3,-93.9,-95.4,583.6,829.9,840.8,1022.6,895.1,0,-,-,-,-,-,-,-,-
58686,58686,1583858.8,12:14:34:808,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,14.0,14.0,3.4,582.9,354.6,599.1,357.3,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-47.2,-82.4,584.8,-94.0,-95.5,584.2,829.9,841.1,1022.6,895.3,0,-,-,-,-,-,-,-,-
58687,58687,1583875.5,12:14:34:824,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,14.1,14.1,3.4,581.5,354.2,598.5,358.3,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-47.2,-82.4,584.6,-94.0,-95.6,584.1,829.9,841.4,1022.6,895.5,0,-,-,-,-,-,-,-,-
58688,58688,1583892.2,12:14:34:841,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,0.0,0.0,0.0,580.5,346.8,0.0,0.0,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.0,0.0,0.0,-47.2,-82.5,584.6,0.0,0.0,0.0,829.8,841.5,0.0,0.0,0,-,-,-,-,-,-,-,-
58689,58689,1583908.9,12:14:34:858,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.9,13.9,3.4,581.5,350.5,596.8,361.8,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-47.1,-82.5,584.4,-93.8,-95.5,583.2,829.7,841.9,1022.5,895.9,0,-,-,-,-,-,-,-,-
58690,58690,1583925.6,12:14:34:874,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,14.1,14.1,3.4,581.0,353.5,596.0,365.5,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-47.1,-82.5,583.9,-93.6,-95.4,582.1,829.7,842.1,1022.3,896.1,0,-,-,-,-,-,-,-,-
58691,58691,1583942.3,12:14:34:891,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,13.9,13.9,3.4,581.2,353.4,595.2,370.3,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-47.0,-82.5,583.8,-93.4,-95.3,581.4,829.3,842.3,1022.2,896.1,0,-,-,-,-,-,-,-,-
58692,58692,1583959.0,12:14:34:908,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.9,13.9,3.4,581.2,355.0,594.8,371.3,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-47.0,-82.6,584.4,-93.4,-95.2,581.3,829.1,842.2,1022.1,896.0,0,-,-,-,-,-,-,-,-
58693,58693,1583975.7,12:14:34:925,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,14.0,14.0,3.4,580.6,356.7,594.3,373.8,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-46.9,-82.5,584.1,-93.4,-95.3,581.8,828.9,842.2,1021.9,896.0,0,-,-,-,-,-,-,-,-
58694,58694,1583992.4,12:14:34:941,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,14.0,14.0,3.4,581.5,358.5,594.1,374.2,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.8,-82.5,583.9,-93.3,-95.3,581.7,828.6,842.2,1021.7,895.8,0,-,-,-,-,-,-,-,-
58695,58695,1584009.1,12:14:34:958,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.6,14.6,3.5,13.9,13.9,3.4,582.1,360.2,592.8,376.4,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.8,-82.6,584.4,-93.2,-95.2,581.3,828.3,842.2,1021.4,895.7,0,-,-,-,-,-,-,-,-
58696,58696,1584025.8,12:14:34:975,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.3,14.3,3.5,13.9,13.9,3.4,581.3,359.9,592.6,374.5,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-46.7,-82.5,584.1,-93.1,-95.1,581.1,828.0,842.1,1021.0,895.6,0,-,-,-,-,-,-,-,-
58697,58697,1584042.5,12:14:34:991,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.2,14.2,3.5,13.9,13.9,3.4,582.2,359.6,594.9,374.7,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.6,-82.6,584.3,-93.0,-95.1,581.2,827.7,842.3,1020.6,895.6,0,-,-,-,-,-,-,-,-
58698,58698,1584059.2,12:14:35:008,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,13.8,13.8,3.4,583.9,357.4,594.1,375.7,-,-,-,-,-,-,-,-,0.2,0.4,-0.9,0.1,0.4,-0.9,-46.6,-82.7,585.0,-92.9,-95.0,580.8,827.2,842.3,1020.4,895.4,0,-,-,-,-,-,-,-,-
58699,58699,1584075.8,12:14:35:025,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.5,14.5,3.5,13.8,13.8,3.4,582.6,361.1,596.1,373.7,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-46.5,-82.7,584.9,-92.8,-95.0,580.7,827.1,842.4,1020.0,895.3,0,-,-,-,-,-,-,-,-
58700,58700,1584092.5,12:14:35:041,Trial018,VNVD151207.avi,0.0,49107.5,30,DarkViolet,92.0,Eye,Fixation,Fixation,1,1,14.4,14.4,3.5,13.7,13.7,3.4,580.9,362.4,598.0,374.7,-,-,-,-,-,-,-,-,0.1,0.4,-0.9,0.1,0.4,-0.9,-46.5,-82.6,584.5,-92.8,-95.0,580.9,827.0,842.3,1019.9,895.3,0,-,-,-,-,-,-,-,-
