,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
112736,112736,4624493.779,08:39:33:000,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
112737,112737,4624498.487,08:39:33:005,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,20.5379,20.5379,5.1317,21.2887,21.2887,5.4933,0.0000,0.0031,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8138,-36.3113,688.7243,67.9082,-45.8995,707.9164,668.9102,638.8931,472.6110,670.9554,-,-,-,-,-,-,-,-
112738,112738,4624518.362,08:39:33:025,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,20.3317,20.3317,5.0873,21.2560,21.2560,5.4864,0.0000,0.0030,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9329,-36.2020,689.6307,67.8997,-45.8356,708.1135,668.7833,638.4596,472.6606,670.3561,-,-,-,-,-,-,-,-
112739,112739,4624538.243,08:39:33:044,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,19.9416,19.9416,4.9864,21.1781,21.1781,5.4713,0.0000,0.0029,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0504,-35.8426,689.0441,67.9978,-45.4377,708.7637,668.0742,635.6995,472.6497,667.3356,-,-,-,-,-,-,-,-
112740,112740,4624607.365,08:39:33:114,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,20.3624,20.3624,5.0863,21.3052,21.3052,5.4913,0.0000,0.0028,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0419,-35.6015,688.4844,67.6963,-45.0910,707.1773,668.2396,633.8031,472.9767,665.5533,-,-,-,-,-,-,-,-
112741,112741,4624617.846,08:39:33:124,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,19.9971,19.9971,4.9879,21.0351,21.0351,5.4145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9804,-35.4250,687.3874,67.6344,-44.8939,706.1557,668.3945,633.2941,473.0055,665.1267,-,-,-,-,-,-,-,-
112742,112742,4624637.722,08:39:33:144,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,20.0406,20.0406,4.9918,21.3280,21.3280,5.4887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0241,-35.2281,686.4496,67.7072,-44.7091,706.1075,668.1814,632.4720,472.5605,664.8206,-,-,-,-,-,-,-,-
112743,112743,4624657.629,08:39:33:164,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,19.2351,19.2351,4.7918,21.0060,21.0060,5.4018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1833,-35.0529,686.2447,67.7880,-44.5320,705.4651,667.8210,632.0550,472.3232,663.9022,-,-,-,-,-,-,-,-
112744,112744,4624677.495,08:39:33:184,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,20.1484,20.1484,5.0124,21.4762,21.4762,5.5270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2975,-34.8475,685.6476,68.0320,-44.5039,706.1600,666.6312,631.8205,471.4204,664.0145,-,-,-,-,-,-,-,-
112745,112745,4624697.402,08:39:33:204,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,19.9586,19.9586,4.9609,20.9227,20.9227,5.3748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5162,-34.6586,684.9923,68.0073,-44.3847,704.6823,666.1747,630.9118,471.0214,663.9514,-,-,-,-,-,-,-,-
112746,112746,4624717.241,08:39:33:223,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,20.0363,20.0363,4.9772,21.4010,21.4010,5.4952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.7634,-34.5980,684.5973,68.1970,-44.3757,704.5054,665.1768,630.7531,470.3334,664.0367,-,-,-,-,-,-,-,-
112747,112747,4624739.739,08:39:33:246,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,19.8902,19.8902,4.9416,20.6035,20.6035,5.2817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8963,-34.5304,684.6369,68.1295,-44.3502,703.0628,664.5053,630.7232,470.1582,663.9897,-,-,-,-,-,-,-,-
112748,112748,4624757.124,08:39:33:263,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,19.3675,19.3675,4.8095,20.7327,20.7327,5.3182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3044,-34.4765,684.1157,68.6203,-44.5279,703.5109,662.6539,631.0097,467.8248,665.0566,-,-,-,-,-,-,-,-
112749,112749,4624776.987,08:39:33:283,Trial001,01vnvg151201b1.avi,0.0,48821.01,TS,18,Khaki,36.4187,Eye,-,-,-,-,20.1148,20.1148,5.0034,21.4309,21.4309,5.5044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.2378,-34.7545,685.5060,69.5426,-45.0253,704.5381,656.4199,633.3489,462.4424,668.4518,-,-,-,-,-,-,-,-
