,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
22027,22027,6630476.08,14:36:15:322,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 tete pointage chat droite.jpg
22028,22028,6630495.519,14:36:15:341,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.1607,13.1607,3.0593,14.8699,14.8699,3.4342,1274.8978,507.2558,1274.8978,507.2558,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.9700,-1.0951,637.4481,30.8962,-0.1793,634.3724,827.8717,508.4111,581.9909,505.5369,-,-,-,-,-,-,-,-
22029,22029,6630515.385,14:36:15:361,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.2367,13.2367,3.0750,15.4490,15.4490,3.5661,1270.3671,514.4835,1270.3671,514.4835,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.8790,-1.0980,637.0921,30.9335,-0.2069,634.3846,827.6358,508.6467,582.1961,505.8493,-,-,-,-,-,-,-,-
22030,22030,6630535.277,14:36:15:381,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.5483,13.5483,3.1441,14.9905,14.9905,3.4630,1268.4763,510.1330,1268.4763,510.1330,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.7660,-1.1652,636.6644,31.0825,-0.2769,634.6041,827.4414,508.8407,581.4078,505.6325,-,-,-,-,-,-,-,-
22031,22031,6630555.145,14:36:15:401,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.2123,13.2123,3.0662,15.2103,15.2103,3.5110,1275.3698,508.7061,1275.3698,508.7061,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.6899,-1.1808,636.4274,31.1271,-0.2882,634.2309,826.8512,508.8083,580.9449,505.7989,-,-,-,-,-,-,-,-
22032,22032,6630575.007,14:36:15:421,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.4987,13.4987,3.1301,14.9799,14.9799,3.4570,1270.3134,510.8056,1270.3134,510.8056,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.5479,-1.1987,636.1359,31.2319,-0.2990,633.9363,826.5017,509.0004,580.6924,505.9540,-,-,-,-,-,-,-,-
22033,22033,6630594.899,14:36:15:441,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.1735,13.1735,3.0540,14.9701,14.9701,3.4527,1272.8328,514.1227,1272.8328,514.1227,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.4442,-1.2051,635.7539,31.3431,-0.3013,633.5541,825.9656,509.0606,580.1309,506.1049,-,-,-,-,-,-,-,-
22034,22034,6630614.898,14:36:15:461,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.5166,13.5166,3.1314,14.5087,14.5087,3.3476,1270.6399,517.4304,1270.6399,517.4304,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.2553,-1.2184,635.5787,31.4997,-0.3322,633.5101,825.4842,509.1346,579.4005,506.3137,-,-,-,-,-,-,-,-
22035,22035,6630634.773,14:36:15:481,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.5259,13.5259,3.1328,15.1068,15.1068,3.4828,1272.5759,517.1216,1272.5759,517.1216,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-28.0557,-1.2170,635.4361,31.6318,-0.3919,633.3602,824.5922,509.2237,578.9122,506.3433,-,-,-,-,-,-,-,-
22036,22036,6630654.663,14:36:15:501,Trial013,13 tete pointage chat droite.jpg,0.0,2883.636,51,DarkKhaki,93.6318,Eye,Fixation,Fixation,1,1,13.4392,13.4392,3.1134,15.4442,15.4442,3.5596,1269.3506,521.5727,1269.3506,521.5727,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.8817,-1.2320,635.5193,31.8681,-0.4538,633.3582,823.8568,509.2393,578.2072,506.8643,-,-,-,-,-,-,-,-
