,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
60434,60434,1572423.413,13:42:32:474,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0a574db0baf466c1a090ffa8652335d1_1280x1024.jpg
60435,60435,1572431.577,13:42:32:482,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,254.5295,331.4417,233.7257,367.5075,-,-,-,-,-,-,-,-,-0.1708,0.532,-0.8293,-0.1762,0.5258,-0.8322,-6.237,-51.943,461.6374,-66.8976,-53.5229,462.0095,676.2785,767.8739,991.4314,776.0045,0,-,-,-,-,-,-,-,-
60436,60436,1572448.276,13:42:32:499,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,245.6174,324.9766,231.4927,361.711,-,-,-,-,-,-,-,-,-0.1909,0.5356,-0.8226,-0.1781,0.5291,-0.8296,-6.3656,-51.8777,462.0233,-67.1494,-53.5044,462.4232,677.4285,767.2016,992.4607,775.5746,0,-,-,-,-,-,-,-,-
60437,60437,1572464.976,13:42:32:516,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,242.6158,322.0178,230.9708,368.0596,-,-,-,-,-,-,-,-,-0.19,0.5359,-0.8226,-0.1761,0.5169,-0.8377,-6.5632,-51.892,462.2603,-67.4572,-53.4755,462.9092,678.4106,767.134,993.6573,775.4884,0,-,-,-,-,-,-,-,-
60438,60438,1572481.676,13:42:32:532,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,239.5991,319.416,229.0713,367.4018,-,-,-,-,-,-,-,-,-0.1906,0.5364,-0.8222,-0.1779,0.5172,-0.8372,-6.74,-51.9329,462.7591,-67.7075,-53.5314,463.3339,679.3009,767.055,994.6716,775.524,0,-,-,-,-,-,-,-,-
60439,60439,1572498.375,13:42:32:549,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,240.8809,315.192,228.192,363.8868,-,-,-,-,-,-,-,-,-0.1839,0.5409,-0.8207,-0.1749,0.5228,-0.8343,-6.9315,-51.9901,463.3732,-67.9503,-53.6137,463.6219,680.0679,766.8884,995.6181,775.6303,0,-,-,-,-,-,-,-,-
60440,60440,1572515.075,13:42:32:566,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,236.6164,315.0788,223.9115,363.1999,-,-,-,-,-,-,-,-,-0.19,0.5361,-0.8225,-0.1844,0.5215,-0.8331,-7.1318,-52.0411,464.0184,-68.2212,-53.6693,463.9899,681.2031,766.9223,996.9737,775.7343,0,-,-,-,-,-,-,-,-
60441,60441,1572531.774,13:42:32:582,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,235.7914,310.0495,224.8239,362.4764,-,-,-,-,-,-,-,-,-0.1855,0.5433,-0.8188,-0.1768,0.5211,-0.835,-7.3352,-52.087,464.6004,-68.4349,-53.7337,464.047,682.0854,766.6395,997.8452,776.0526,0,-,-,-,-,-,-,-,-
60442,60442,1572548.474,13:42:32:599,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,234.665,304.9284,221.0244,361.5327,-,-,-,-,-,-,-,-,-0.1837,0.5478,-0.8162,-0.1822,0.5191,-0.8351,-7.5606,-52.1162,464.8042,-68.6402,-53.7703,463.7965,683.1846,766.5541,999.2418,776.4369,0,-,-,-,-,-,-,-,-
60443,60443,1572565.174,13:42:32:616,Trial010,9 voc devant D.png,0,2896.725,56,DarkOrange,50.6319,Eye,Fixation,Fixation,1,1,228.8171,306.8707,221.6882,359.3014,-,-,-,-,-,-,-,-,-0.1964,0.5362,-0.8209,-0.1736,0.5246,-0.8334,-7.7786,-52.0301,464.3723,-69.0157,-53.9403,464.3346,684.6747,766.6611,1000.5367,776.8587,0,-,-,-,-,-,-,-,-
