,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
93013,93013,3003215.139,08:06:03:000,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
93014,93014,3003228.392,08:06:03:013,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,19.1326,19.1326,4.7254,20.5950,20.5950,5.0949,6.3639,512.9347,6.3639,512.9347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.7539,-21.1023,677.5435,-15.2919,-19.0064,682.5633,980.3769,586.2659,776.0240,577.0514,-,-,-,-,-,-,-,-
93015,93015,3003235.707,08:06:03:021,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,19.1604,19.1604,4.7246,19.5110,19.5110,4.8312,8.3959,507.2584,8.3959,507.2584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.6029,-20.8283,676.4688,-15.2856,-18.7904,682.8107,980.2419,585.2775,775.9335,576.1214,-,-,-,-,-,-,-,-
93016,93016,3003255.601,08:06:03:040,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,17.4739,17.4739,4.3053,18.6599,18.6599,4.6216,7.7220,516.4912,7.7220,516.4912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.3735,-20.5129,675.2353,-15.2160,-18.5895,682.6523,980.2644,584.6981,775.3033,575.1587,-,-,-,-,-,-,-,-
93017,93017,3003275.503,08:06:03:060,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,17.1160,17.1160,4.2144,19.1018,19.1018,4.7263,-6.7471,539.8363,-6.7471,539.8363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.2661,-20.2164,674.6410,-15.0948,-18.3491,682.1500,980.3821,583.8077,775.0101,574.6268,-,-,-,-,-,-,-,-
93018,93018,3003295.345,08:06:03:080,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,16.8234,16.8234,4.1396,19.1147,19.1147,4.7282,-3.6844,536.9620,-3.6844,536.9620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.1593,-19.8800,674.0596,-14.9759,-18.1722,681.9769,980.0596,582.3570,774.6040,574.1102,-,-,-,-,-,-,-,-
93019,93019,3003315.335,08:06:03:100,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,18.0382,18.0382,4.4348,19.1580,19.1580,4.7363,3.6013,536.5059,3.6013,536.5059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.9461,-19.5600,674.0989,-14.7867,-18.0323,681.6225,978.8419,581.1746,774.0510,573.5119,-,-,-,-,-,-,-,-
93020,93020,3003335.205,08:06:03:120,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,17.0667,17.0667,4.1962,18.3535,18.3535,4.5320,-12.9098,477.7805,-12.9098,477.7805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.7434,-19.2334,673.7083,-14.6156,-17.9321,680.4944,978.9626,579.6676,774.0850,573.0560,-,-,-,-,-,-,-,-
93021,93021,3003355.086,08:06:03:140,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Fixation,Fixation,1,1,17.9642,17.9642,4.4056,18.9115,18.9115,4.6701,-25.0014,523.7181,-25.0014,523.7181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.1722,-18.9212,672.4551,-14.1822,-17.9164,680.7783,976.9457,578.5872,772.1844,573.1479,-,-,-,-,-,-,-,-
93022,93022,3003374.952,08:06:03:160,Trial001,01vnvg151201b1.avi,0.0,48815.765,TS,15,Gainsboro,54.3677,Eye,Saccade,Saccade,1,1,18.1789,18.1789,4.4528,18.8167,18.8167,4.6451,-27.9403,526.9346,-27.9403,526.9346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.6153,-18.6714,671.7859,-13.6843,-17.8967,680.5201,975.0077,577.8293,770.4315,573.0009,-,-,-,-,-,-,-,-
