,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
84156,84156,3187244.555,17:22:21:241,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2dc4d831e2078e304cf469b9c7827fbb_1280x1024.jpg
84157,84157,3187253.064,17:22:21:250,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Saccade,Saccade,1,1,1278.8835,465.2558,1231.3972,502.5381,-,-,-,-,-,-,-,-,0.352,0.2588,-0.8995,0.3427,0.2125,-0.9151,-7.2807,-2.5885,620.567,-63.5795,7.7249,617.0752,660.9394,516.5929,879.81,477.4827,0,-,-,-,-,-,-,-,-
84158,84158,3187269.757,17:22:21:266,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Saccade,Saccade,1,1,1281.2564,465.6856,1228.6065,502.4542,-,-,-,-,-,-,-,-,0.3606,0.2557,-0.897,0.3328,0.2122,-0.9188,-7.2564,-2.6267,620.4679,-63.5211,7.6791,617.0355,660.6835,516.7987,879.7955,477.6644,0,-,-,-,-,-,-,-,-
84159,84159,3187286.45,17:22:21:283,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Saccade,Saccade,1,1,1283.5007,466.9978,1229.8112,505.0028,-,-,-,-,-,-,-,-,0.3614,0.2532,-0.8974,0.3375,0.2056,-0.9186,-7.2204,-2.6635,620.751,-63.502,7.6474,617.2112,660.5211,516.9865,879.5628,477.9213,0,-,-,-,-,-,-,-,-
84160,84160,3187303.143,17:22:21:300,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Saccade,Saccade,1,1,1284.3141,467.2921,1232.3474,504.6106,-,-,-,-,-,-,-,-,0.3583,0.2568,-0.8976,0.3425,0.2112,-0.9155,-7.1802,-2.7119,621.796,-63.426,7.5874,616.9156,660.3889,517.095,879.2823,478.0332,0,-,-,-,-,-,-,-,-
84161,84161,3187319.836,17:22:21:316,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Saccade,Saccade,1,1,1269.5581,467.8763,1218.9213,505.2081,-,-,-,-,-,-,-,-,0.3346,0.2596,-0.9059,0.3199,0.212,-0.9234,-7.2924,-2.695,621.0544,-63.4616,7.5849,616.4165,661.3011,516.988,880.062,477.9995,0,-,-,-,-,-,-,-,-
84162,84162,3187336.529,17:22:21:333,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Saccade,Saccade,1,1,1006.3788,420.3645,944.3693,496.8427,-,-,-,-,-,-,-,-,0.2366,0.2994,-0.9243,0.2225,0.236,-0.946,-7.8071,-2.5643,620.7751,-63.8919,7.7572,616.6658,665.1599,515.7438,883.5304,476.8883,0,-,-,-,-,-,-,-,-
84163,84163,3187353.221,17:22:21:350,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Fixation,Fixation,1,1,860.7649,404.5762,787.2246,436.1738,-,-,-,-,-,-,-,-,0.1696,0.3024,-0.938,0.1535,0.2627,-0.9526,-8.0708,-2.4728,620.6719,-64.141,7.8355,616.7667,667.4544,515.341,885.7774,476.0809,0,-,-,-,-,-,-,-,-
84164,84164,3187369.914,17:22:21:366,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Fixation,Fixation,1,1,856.2173,388.557,798.8905,428.1342,-,-,-,-,-,-,-,-,0.1656,0.3085,-0.9367,0.163,0.261,-0.9515,-7.9424,-2.4536,618.9825,-64.1356,7.871,617.1183,667.1098,515.1619,885.4335,475.9953,0,-,-,-,-,-,-,-,-
84165,84165,3187386.607,17:22:21:383,Trial013,13 tete pointage chat G.png,0,2899.331,57,MediumSlateBlue,89.6759,Eye,Fixation,Fixation,1,1,853.0868,379.2353,795.9755,429.6529,-,-,-,-,-,-,-,-,0.1635,0.3139,-0.9353,0.1559,0.2583,-0.9534,-7.8668,-2.4404,617.807,-64.0299,7.9093,616.791,666.9071,515.0147,885.2921,475.8806,0,-,-,-,-,-,-,-,-
