,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
40796,40796,11754408.726,12:49:43:562,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 voc devant g.jpg
40797,40797,11754413.278,12:49:43:567,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,598.3824,358.6973,598.3824,358.6973,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.7962,-55.4228,590.4197,-0.8176,-55.8655,592.4611,958.0692,742.5219,717.5269,743.6182,-,-,-,-,-,-,-,-
40798,40798,11754433.159,12:49:43:586,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,599.2616,359.4710,599.2616,359.4710,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.6314,-55.3776,590.3351,-0.7092,-55.8588,592.3790,957.4615,742.6589,717.0150,743.4631,-,-,-,-,-,-,-,-
40799,40799,11754453.029,12:49:43:606,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,599.3378,356.4659,599.3378,356.4659,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.5283,-55.3746,590.2408,-0.5811,-55.8616,592.3583,957.1025,742.4872,716.4667,743.5708,-,-,-,-,-,-,-,-
40800,40800,11754472.919,12:49:43:626,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,599.7713,366.8081,599.7713,366.8081,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.3822,-55.3231,590.2395,-0.4774,-55.8505,592.2880,956.4482,742.6679,715.9728,743.8523,-,-,-,-,-,-,-,-
40801,40801,11754492.794,12:49:43:646,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,599.6981,356.3018,599.6981,356.3018,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.2907,-55.3795,589.9612,-0.3537,-55.8655,592.3164,956.0417,742.5477,715.5479,743.7092,-,-,-,-,-,-,-,-
40802,40802,11754512.772,12:49:43:666,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,600.7216,358.7742,600.7216,358.7742,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.1608,-55.3936,590.0599,-0.2616,-55.9037,592.0158,955.5416,742.9357,715.0168,743.7819,-,-,-,-,-,-,-,-
40803,40803,11754532.657,12:49:43:686,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,601.6178,358.5446,601.6178,358.5446,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.0755,-55.4155,589.9659,-0.1401,-55.9718,591.8404,955.1263,743.1355,714.7137,744.0447,-,-,-,-,-,-,-,-
40804,40804,11754552.519,12:49:43:706,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,600.6916,358.0274,600.6916,358.0274,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.0035,-55.4561,590.3345,-0.0745,-56.0300,591.7810,954.7662,742.9121,714.4197,744.6013,-,-,-,-,-,-,-,-
40805,40805,11754572.403,12:49:43:726,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,600.5526,362.6841,600.5526,362.6841,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.0588,-55.4877,590.2503,1.8794,-56.0128,591.5661,946.4906,743.3059,705.7068,744.7267,-,-,-,-,-,-,-,-
40806,40806,11754592.28,12:49:43:746,Trial009,9 voc devant G.jpg,0.0,2888.763,40,DeepSkyBlue,99.0043,Eye,Fixation,Fixation,1,1,599.0477,369.3834,599.0477,369.3834,-,-,-,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.8323,-55.4867,590.0450,0.1177,-56.0500,591.7351,954.2677,743.5647,713.5739,744.8909,-,-,-,-,-,-,-,-
