,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
55083,55083,3175650.979,17:22:09:648,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,adbe247ca776d866b3bfbbed256690d6_1280x1024.jpg
55084,55084,3175651.316,17:22:09:648,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,629.7313,309.5828,588.8405,340.6208,-,-,-,-,-,-,-,-,0.0631,0.3382,-0.9389,0.0599,0.2917,-0.9546,-5.9854,-1.3607,620.1276,-62.0902,9.2592,618.2836,661.4322,510.3714,878.995,470.0986,0,-,-,-,-,-,-,-,-
55085,55085,3175668.014,17:22:09:665,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.21,305.8998,588.2234,340.6089,-,-,-,-,-,-,-,-,0.0586,0.3447,-0.9369,0.055,0.2907,-0.9552,-6.0323,-1.3854,620.4107,-62.1518,9.2372,618.4688,661.6886,510.344,879.2545,470.2147,0,-,-,-,-,-,-,-,-
55086,55086,3175684.712,17:22:09:682,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.2612,305.3127,589.3046,342.0513,-,-,-,-,-,-,-,-,0.0576,0.341,-0.9383,0.0588,0.2878,-0.9559,-6.0652,-1.3924,619.4621,-62.2529,9.2322,619.0156,661.8685,510.4399,879.3616,470.3258,0,-,-,-,-,-,-,-,-
55087,55087,3175701.41,17:22:09:698,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.3649,304.0964,588.0214,343.2486,-,-,-,-,-,-,-,-,0.0576,0.3406,-0.9384,0.0533,0.2883,-0.9561,-6.0793,-1.3756,617.7418,-62.3314,9.2233,619.4271,661.9854,510.379,879.61,470.3779,0,-,-,-,-,-,-,-,-
55088,55088,3175718.108,17:22:09:715,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.7373,303.1703,588.1589,344.0809,-,-,-,-,-,-,-,-,0.0588,0.3406,-0.9384,0.0576,0.2887,-0.9557,-6.093,-1.3562,616.0655,-62.4093,9.2355,619.7945,662.0789,510.3017,879.6852,470.3476,0,-,-,-,-,-,-,-,-
55089,55089,3175734.806,17:22:09:732,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,631.0451,302.2518,589.3654,343.4181,-,-,-,-,-,-,-,-,0.0584,0.3414,-0.9381,0.062,0.2948,-0.9535,-6.1181,-1.323,615.4855,-62.3956,9.2461,619.2875,662.2053,510.156,879.7442,470.1567,0,-,-,-,-,-,-,-,-
55090,55090,3175751.505,17:22:09:749,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.889,301.7478,589.7157,343.4452,-,-,-,-,-,-,-,-,0.0591,0.34,-0.9386,0.0595,0.2913,-0.9548,-6.1471,-1.2959,615.5735,-62.3721,9.2658,618.6983,662.3011,510.078,879.9316,470.1087,0,-,-,-,-,-,-,-,-
55091,55091,3175768.203,17:22:09:765,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.3508,301.3215,588.4715,342.9056,-,-,-,-,-,-,-,-,0.0568,0.3392,-0.939,0.0544,0.292,-0.9549,-6.1738,-1.2545,614.9712,-62.391,9.2976,618.6129,662.471,509.9289,880.1354,469.9656,0,-,-,-,-,-,-,-,-
55092,55092,3175784.901,17:22:09:782,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.3942,303.6509,587.3561,342.7175,-,-,-,-,-,-,-,-,0.0585,0.332,-0.9415,0.0539,0.2909,-0.9552,-6.1835,-1.1937,614.4087,-62.4047,9.3392,618.5552,662.4984,509.8304,880.2223,469.8209,0,-,-,-,-,-,-,-,-
55093,55093,3175801.599,17:22:09:799,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.3579,306.9767,586.4385,341.03,-,-,-,-,-,-,-,-,0.0576,0.3309,-0.9419,0.0543,0.2973,-0.9532,-6.2023,-1.1625,614.8478,-62.3717,9.349,618.0794,662.5737,509.7309,880.2683,469.6301,0,-,-,-,-,-,-,-,-
55094,55094,3175818.297,17:22:09:815,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.6524,308.8971,586.9329,341.4106,-,-,-,-,-,-,-,-,0.0583,0.3318,-0.9415,0.0592,0.2908,-0.9549,-6.2266,-1.1451,615.8507,-62.3556,9.3585,617.6933,662.6157,509.648,880.2684,469.6895,0,-,-,-,-,-,-,-,-
55095,55095,3175834.995,17:22:09:832,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.4013,309.7585,586.7431,342.9951,-,-,-,-,-,-,-,-,0.0611,0.3337,-0.9407,0.0589,0.2862,-0.9563,-6.2377,-1.1406,616.7254,-62.3659,9.3696,617.5909,662.5735,509.5968,880.3563,469.7264,0,-,-,-,-,-,-,-,-
55096,55096,3175851.694,17:22:09:849,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,630.696,312.7345,587.7492,342.2654,-,-,-,-,-,-,-,-,0.0603,0.3311,-0.9417,0.0602,0.2917,-0.9546,-6.2566,-1.1568,617.343,-62.4038,9.362,617.8272,662.6382,509.7115,880.3831,469.6692,0,-,-,-,-,-,-,-,-
55097,55097,3175868.392,17:22:09:865,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,616.4515,319.1597,572.7406,349.4081,-,-,-,-,-,-,-,-,0.033,0.3217,-0.9463,0.0326,0.275,-0.9609,-6.401,-1.2466,617.1695,-62.4994,9.3129,617.8507,663.7247,510.2407,881.2789,470.1762,0,-,-,-,-,-,-,-,-
55098,55098,3175885.09,17:22:09:882,Trial009,8 voc chien D.png,0,2898.611,57,MediumSlateBlue,100.0,Eye,Fixation,Fixation,1,1,600.6811,320.7924,553.6796,348.9033,-,-,-,-,-,-,-,-,0.0298,0.3259,-0.9449,0.0273,0.2821,-0.959,-6.437,-1.2729,617.3423,-62.5324,9.2673,617.6814,663.9184,510.2634,881.5708,470.206,0,-,-,-,-,-,-,-,-
