,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
44595,44595,14840665.942,09:15:41:000,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vnvg151201b1.avi
44596,44596,14840700.279,09:15:41:034,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44597,44597,14840744.285,09:15:41:078,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44598,44598,14840788.396,09:15:41:122,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44599,44599,14840832.4,09:15:41:166,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44600,44600,14840876.396,09:15:41:210,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44601,44601,14840920.542,09:15:41:255,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44602,44602,14840964.526,09:15:41:299,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44603,44603,14841008.537,09:15:41:343,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
44604,44604,14841052.671,09:15:41:387,Trial001,01vnvg151201b1.avi,0.0,48821.63,23,Green,26.5456,Eye,Blink,Blink,1,1,5.2374,4.9014,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
