,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
98304,98304,1091418.425,11:43:22:134,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.2628,15.2628,3.3595,15.2380,15.2380,3.3681,603.2755,334.5699,626.4849,317.6986,-0.0245,0.3336,-0.9424,0.0769,0.3434,-0.9360,14.6364,20.4762,537.2346,-44.8578,18.2091,536.6884,574.6854,412.7922,838.2938,422.6119,-,-,-,-,-,-,-,-
98305,98305,1091435.126,11:43:22:150,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.2608,15.2608,3.3619,15.1857,15.1857,3.3671,602.9640,333.3981,626.6538,317.4228,-0.0276,0.3384,-0.9406,0.0743,0.3449,-0.9357,14.5841,20.4833,537.4090,-44.9202,18.2115,536.9052,575.0097,412.6875,838.5485,422.6044,-,-,-,-,-,-,-,-
98306,98306,1091451.828,11:43:22:167,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.3292,15.3292,3.3664,15.2694,15.2694,3.3700,604.1002,333.7463,627.2322,317.2651,-0.0239,0.3337,-0.9424,0.0787,0.3484,-0.9341,14.5366,20.4537,537.2404,-44.9692,18.1979,537.1523,575.1189,412.8909,838.5765,422.6313,-,-,-,-,-,-,-,-
98307,98307,1091468.53,11:43:22:184,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.3522,15.3522,3.3707,15.1981,15.1981,3.3694,605.0746,333.3936,627.7474,316.9833,-0.0244,0.3360,-0.9415,0.0760,0.3506,-0.9334,14.5119,20.4285,536.9969,-44.9981,18.1569,537.0977,575.2124,412.9073,838.7834,422.7565,-,-,-,-,-,-,-,-
98308,98308,1091485.231,11:43:22:200,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.2876,15.2876,3.3713,15.3645,15.3645,3.3754,605.0779,333.7899,629.7572,315.8162,-0.0279,0.3334,-0.9424,0.0802,0.3528,-0.9322,14.4816,20.4010,536.6843,-45.0133,18.1254,536.9585,575.3844,413.0291,838.8098,422.8246,-,-,-,-,-,-,-,-
98309,98309,1091501.933,11:43:22:217,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.2940,15.2940,3.3721,15.2704,15.2704,3.3763,604.7671,334.7212,629.8235,316.4961,-0.0291,0.3293,-0.9438,0.0760,0.3497,-0.9338,14.4547,20.3900,536.7650,-45.0186,18.0964,536.6386,575.5414,413.1836,839.0475,422.9696,-,-,-,-,-,-,-,-
98310,98310,1091518.635,11:43:22:234,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.2637,15.2637,3.3721,15.2406,15.2406,3.3757,605.9648,334.6442,630.4554,317.6461,-0.0241,0.3343,-0.9422,0.0783,0.3458,-0.9350,14.4397,20.3945,537.2263,-45.0568,18.0776,536.6138,575.5543,413.1407,839.1800,423.1351,-,-,-,-,-,-,-,-
98311,98311,1091535.336,11:43:22:251,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.1934,15.1934,3.3697,15.1738,15.1738,3.3727,606.4109,334.3162,630.6804,318.0238,-0.0242,0.3355,-0.9417,0.0767,0.3465,-0.9349,14.4218,20.4029,537.6524,-45.0983,18.0748,536.7505,575.6871,413.1555,839.3492,423.1558,-,-,-,-,-,-,-,-
98312,98312,1091552.038,11:43:22:267,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.1339,15.1339,3.3657,15.1550,15.1550,3.3702,605.7032,334.9643,630.5987,318.6274,-0.0274,0.3335,-0.9423,0.0767,0.3455,-0.9353,14.3880,20.4027,537.8877,-45.1766,18.0880,537.3102,575.9363,413.2416,839.4877,423.2106,-,-,-,-,-,-,-,-
98313,98313,1091568.74,11:43:22:284,Trial001,VNVG151201b.avi,0.0,49072.29,TS,22,Cyan,91.4977,Eye,Fixation,Fixation,78,66,15.1649,15.1649,3.3634,15.0686,15.0686,3.3651,606.0406,334.7646,630.7783,319.2974,-0.0249,0.3356,-0.9417,0.0769,0.3426,-0.9363,14.3438,20.3916,537.6899,-45.2402,18.0918,537.7582,576.0564,413.2109,839.6008,423.3302,-,-,-,-,-,-,-,-
