,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
0,0,3059221.242,10:24:38:496,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f0360d01e839ef75f5e2275fc1d71dae_1280x1024.jpg
1,1,3059222.861,10:24:38:498,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,-,-,-,0,0,739.1845,403.2959,-,-,-,-,-,-,-,-,0,0,0,-0.1509,0.4639,-0.873,0,0,0,109.8458,-105.0578,518.9575,0,0,135.3782,986.4443,0,-,-,-,-,-,-,-,-
2,2,3059239.557,10:24:38:514,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,-,-,-,0,0,751.4048,396.9249,-,-,-,-,-,-,-,-,0,0,0,-0.1377,0.4728,-0.8704,0,0,0,109.9869,-105.3176,520.3404,0,0,135.7956,986.1558,0,-,-,-,-,-,-,-,-
3,3,3059256.253,10:24:38:531,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,-,-,-,0,0,744.0016,398.0412,-,-,-,-,-,-,-,-,0,0,0,-0.1496,0.4693,-0.8703,0,0,0,110.1862,-105.5588,521.7057,0,0,136.476,986.0908,0,-,-,-,-,-,-,-,-
4,4,3059272.949,10:24:38:548,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,-,-,-,0,0,740.351,379.045,-,-,-,-,-,-,-,-,0,0,0,-0.1534,0.4846,-0.8612,0,0,0,110.3139,-105.7262,522.6555,0,0,136.9392,985.6029,0,-,-,-,-,-,-,-,-
5,5,3059289.644,10:24:38:564,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,Blink,-,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
6,6,3059306.34,10:24:38:581,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,Blink,-,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,7,3059323.036,10:24:38:598,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,Blink,-,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8,8,3059339.732,10:24:38:614,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,Blink,-,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
9,9,3059356.428,10:24:38:631,Trial002,1 coucou D.png,0,2893.729,Unidentified(Neg),Cyan,0.0,Eye,-,Blink,-,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
