,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
71656,71656,3205221.167,17:22:39:218,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ae1064decbf73478794c8391d8362a5c.avi
71657,71657,3205231.478,17:22:39:228,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,641.354,343.2534,613.1004,363.186,-,-,-,-,-,-,-,-,0.0597,0.3228,-0.9446,0.0668,0.2902,-0.9546,-4.2527,-0.8979,618.6314,-60.7612,6.3842,619.4491,654.8411,508.8717,873.2687,481.3274,0,-,-,-,-,-,-,-,-
71658,71658,3205248.175,17:22:39:245,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,640.2176,341.5948,612.4054,363.0437,-,-,-,-,-,-,-,-,0.0576,0.3261,-0.9436,0.0658,0.2872,-0.9556,-4.2427,-0.8686,618.6812,-60.8098,6.4245,620.1377,654.8399,508.6958,873.2171,481.2616,0,-,-,-,-,-,-,-,-
71659,71659,3205264.873,17:22:39:262,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,639.934,341.7306,612.9922,362.4525,-,-,-,-,-,-,-,-,0.0605,0.3255,-0.9436,0.0686,0.2884,-0.9551,-4.2385,-0.8549,618.6307,-60.8638,6.4522,620.7503,654.772,508.6535,873.1389,481.1624,0,-,-,-,-,-,-,-,-
71660,71660,3205281.571,17:22:39:278,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,639.6441,341.3625,612.2884,361.767,-,-,-,-,-,-,-,-,0.0589,0.3232,-0.9445,0.0643,0.2875,-0.9556,-4.2748,-0.8414,617.9062,-60.9263,6.453,621.0904,654.9604,508.6414,873.3323,481.1922,0,-,-,-,-,-,-,-,-
71661,71661,3205298.268,17:22:39:295,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,634.0013,340.7615,609.7898,359.8343,-,-,-,-,-,-,-,-,0.0431,0.321,-0.9461,0.0556,0.2933,-0.9544,-4.3397,-0.8498,618.4655,-60.9522,6.4535,620.7688,655.4965,508.7184,873.7171,481.0651,0,-,-,-,-,-,-,-,-
71662,71662,3205314.966,17:22:39:312,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,631.8701,340.5622,608.3714,357.9142,-,-,-,-,-,-,-,-,0.0468,0.3199,-0.9463,0.0602,0.2922,-0.9545,-4.3893,-0.8822,619.8382,-60.9666,6.4165,620.5062,655.5839,508.872,873.7859,481.2163,0,-,-,-,-,-,-,-,-
71663,71663,3205331.664,17:22:39:328,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,629.282,339.7862,606.0438,358.1917,-,-,-,-,-,-,-,-,0.0484,0.3229,-0.9452,0.0595,0.2872,-0.956,-4.4305,-0.9073,620.9569,-60.9288,6.3916,619.8192,655.6827,508.9151,873.9177,481.3732,0,-,-,-,-,-,-,-,-
71664,71664,3205348.361,17:22:39:345,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,626.8902,338.6159,603.439,358.6701,-,-,-,-,-,-,-,-,0.0489,0.3237,-0.9449,0.0556,0.284,-0.9572,-4.4716,-0.9577,621.1782,-60.8894,6.3308,619.1034,655.8264,509.0972,874.1132,481.6347,0,-,-,-,-,-,-,-,-
71665,71665,3205365.059,17:22:39:362,Trial019,Eye Tracking (ballon droite).avi,0,52265.001,57,MediumSlateBlue,98.0899,Eye,Fixation,Fixation,1,1,624.5176,337.8707,602.852,357.3748,-,-,-,-,-,-,-,-,0.0484,0.3248,-0.9445,0.0591,0.2897,-0.9553,-4.5015,-1.0289,621.2163,-60.9428,6.2701,619.1059,655.9487,509.3499,874.2496,481.7603,0,-,-,-,-,-,-,-,-
