,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
29480,29480,1533250.895,15:32:07:349,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a472879567707c4a62d8221944b6200c.avi
29481,29481,1533253.67,15:32:07:352,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29482,29482,1533270.366,15:32:07:368,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29483,29483,1533287.062,15:32:07:385,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29484,29484,1533303.758,15:32:07:402,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29485,29485,1533320.455,15:32:07:419,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29486,29486,1533353.847,15:32:07:452,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29487,29487,1533370.543,15:32:07:469,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29488,29488,1533387.239,15:32:07:485,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29489,29489,1533403.935,15:32:07:502,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29490,29490,1533420.631,15:32:07:519,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29491,29491,1533437.328,15:32:07:535,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29492,29492,1533454.024,15:32:07:552,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29493,29493,1533470.72,15:32:07:569,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29494,29494,1533487.416,15:32:07:586,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29495,29495,1533504.112,15:32:07:602,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29496,29496,1533520.808,15:32:07:619,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29497,29497,1533537.504,15:32:07:636,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29498,29498,1533554.201,15:32:07:652,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29499,29499,1533570.897,15:32:07:669,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
29500,29500,1533587.593,15:32:07:686,Trial020,01 neutre22.avi,0,16428.266,49,Olive,77.7116,Eye,Blink,Blink,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
