,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
14635,14635,8429772.825,17:01:14:408,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,eye tracking (ballon droite).avi
14636,14636,8429784.658,17:01:14:420,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.2708,10.2708,2.3012,12.2810,12.2810,2.7148,636.3931,419.3403,636.3931,419.3403,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4386,-67.5485,608.4664,63.7629,-66.1391,599.1213,671.9364,787.0488,441.0967,785.6206,-,-,-,-,-,-,-,-
14637,14637,8429805.668,17:01:14:441,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.5969,10.5969,2.3729,11.9731,11.9731,2.6484,633.2279,416.7314,633.2279,416.7314,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4309,-67.5672,608.4855,63.7983,-66.2476,599.2215,672.0086,787.2008,441.2306,785.6287,-,-,-,-,-,-,-,-
14638,14638,8429824.414,17:01:14:460,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.6908,10.6908,2.3932,12.6951,12.6951,2.8060,633.4021,421.5085,633.4021,421.5085,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4225,-67.5867,608.4178,63.7786,-66.3165,599.3605,671.8427,787.5644,441.4691,786.1786,-,-,-,-,-,-,-,-
14639,14639,8429846.66,17:01:14:482,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.7057,10.7057,2.3976,12.6428,12.6428,2.7949,634.1860,422.3823,634.1860,422.3823,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3989,-67.6741,608.6925,63.7778,-66.3273,599.4097,672.0645,787.7192,441.4297,786.1921,-,-,-,-,-,-,-,-
14640,14640,8429864.275,17:01:14:499,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.5686,10.5686,2.3676,12.5272,12.5272,2.7691,633.1237,419.6958,633.1237,419.6958,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3820,-67.7011,608.7277,63.7468,-66.3285,599.2699,672.1429,787.7147,441.4621,785.9715,-,-,-,-,-,-,-,-
14641,14641,8429884.146,17:01:14:519,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.6235,10.6235,2.3799,12.3682,12.3682,2.7337,631.4472,420.2681,631.4472,420.2681,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3317,-67.7287,608.7816,63.6826,-66.3188,599.0848,672.2867,787.8572,441.8374,786.1914,-,-,-,-,-,-,-,-
14642,14642,8429904.04,17:01:14:539,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.7302,10.7302,2.4040,12.6437,12.6437,2.7930,631.8958,423.0671,631.8958,423.0671,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2874,-67.7432,608.9450,63.5999,-66.2974,598.9813,672.5005,787.8471,441.9596,786.4014,-,-,-,-,-,-,-,-
14643,14643,8429924.801,17:01:14:560,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.7656,10.7656,2.4112,12.5913,12.5913,2.7822,632.9520,423.0641,632.9520,423.0641,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2201,-67.7153,608.7923,63.5934,-66.3236,599.1003,672.7055,787.6118,442.0595,786.3969,-,-,-,-,-,-,-,-
14644,14644,8429943.779,17:01:14:579,Trial020,Eye Tracking (ballon droite).avi,0.0,52028.987,30,LightBlue,76.8418,Eye,Fixation,Fixation,1,1,10.7250,10.7250,2.4029,12.3274,12.3274,2.7249,631.7291,421.9456,631.7291,421.9456,corps,corps,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1870,-67.7124,608.9731,63.5449,-66.3042,599.1315,672.7890,787.7257,442.4314,785.9707,-,-,-,-,-,-,-,-
