,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
5199,5199,1271382.498,13:11:05:203,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Information,Separator,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vole triste vs joie.avi
5200,5200,1271383.824,13:11:05:204,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.3222,14.3222,3.5706,-0.0346,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-107.4791,-34.3450,675.8799,1127.8516,641.5874,-,-,-,-,-,-,-,-
5201,5201,1271403.721,13:11:05:224,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.2306,14.2306,3.5467,-0.0337,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-107.6874,-34.6270,675.5616,1129.0014,642.7851,-,-,-,-,-,-,-,-
5202,5202,1271423.593,13:11:05:244,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.3625,14.3625,3.5807,-0.0327,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-107.9652,-34.8636,675.8194,1129.9515,643.5106,-,-,-,-,-,-,-,-
5203,5203,1271443.593,13:11:05:264,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.4849,14.4849,3.6124,-0.0314,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-108.1576,-35.0210,676.0948,1130.4356,644.0247,-,-,-,-,-,-,-,-
5204,5204,1271463.473,13:11:05:284,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.5603,14.5603,3.6324,-0.0301,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-108.2760,-35.0692,676.3490,1130.8659,644.1574,-,-,-,-,-,-,-,-
5205,5205,1271483.327,13:11:05:304,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.7653,14.7653,3.6854,-0.0287,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-110.4434,-37.2198,676.3781,1139.0150,652.2394,-,-,-,-,-,-,-,-
5206,5206,1271503.208,13:11:05:324,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.5924,14.5924,3.6414,-0.0174,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-108.2719,-35.1485,676.5555,1130.7326,644.4821,-,-,-,-,-,-,-,-
5207,5207,1271523.092,13:11:05:344,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,15.2253,15.2253,3.7953,-78.5697,1102.3738,-,-,-,-,0.0000,0.0000,0.0000,-108.0660,-35.1558,676.2594,1130.1009,644.2946,-,-,-,-,-,-,-,-
5208,5208,1271543.082,13:11:05:364,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,15.0400,15.0400,3.7506,-0.2632,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-107.8013,-35.1594,676.4587,1129.0125,644.4166,-,-,-,-,-,-,-,-
5209,5209,1271562.997,13:11:05:383,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.9137,14.9137,3.7177,-0.2330,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-107.3880,-35.0872,676.1931,1127.4073,644.2471,-,-,-,-,-,-,-,-
5210,5210,1271582.829,13:11:05:403,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.7268,14.7268,3.6693,-0.2301,0.0000,-,-,-,-,0.0000,0.0000,0.0000,-106.8324,-35.0216,675.8091,1125.7418,644.1024,-,-,-,-,-,-,-,-
5211,5211,1271602.719,13:11:05:423,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,-,-,14.8089,14.8089,3.6910,2.6367,1106.3209,-,-,-,-,0.0000,0.0000,0.0000,-106.2318,-34.8277,676.2140,1122.5816,642.6418,-,-,-,-,-,-,-,-
5212,5212,1271622.609,13:11:05:443,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,Fixation,1,14.5802,14.5802,3.6395,151.2245,1010.3146,-,-,-,-,0.0000,0.0000,0.0000,-105.4961,-34.5493,677.2331,1118.4129,640.2716,-,-,-,-,-,-,-,-
5213,5213,1271642.457,13:11:05:463,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,Fixation,1,14.4991,14.4991,3.6192,150.3470,1008.8875,-,-,-,-,0.0000,0.0000,0.0000,-104.8227,-34.4923,677.2667,1115.9333,640.0970,-,-,-,-,-,-,-,-
5214,5214,1271662.343,13:11:05:483,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,Fixation,1,14.5718,14.5718,3.6345,165.0573,1017.9699,-,-,-,-,0.0000,0.0000,0.0000,-102.0093,-35.4005,677.1641,1104.8991,643.6414,-,-,-,-,-,-,-,-
5215,5215,1271682.332,13:11:05:503,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,Fixation,1,14.5198,14.5198,3.6275,171.1534,1024.9233,-,-,-,-,0.0000,0.0000,0.0000,-103.5205,-34.1775,678.1019,1110.1031,638.9165,-,-,-,-,-,-,-,-
5216,5216,1271702.22,13:11:05:523,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,Fixation,1,14.5427,14.5427,3.6339,167.5219,1019.1251,-,-,-,-,0.0000,0.0000,0.0000,-102.7323,-33.9192,678.3859,1107.0966,637.8140,-,-,-,-,-,-,-,-
5217,5217,1271722.099,13:11:05:543,Trial013,13 vole triste vs joie.avi,0.0,17432.952,11,Coral,65.3934,Eye,Fixation,1,14.8050,14.8050,3.6963,168.7943,1020.7955,-,-,-,-,0.0000,0.0000,0.0000,-99.7169,-33.5558,678.4346,1095.7065,636.3876,-,-,-,-,-,-,-,-
