,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
116705,116705,3471362.282,10:16:32:507,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5408b1a819bf51422364e3f82ba25355_1280x1024.jpg
116706,116706,3471378.519,10:16:32:523,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,627.1054,334.9005,597.9885,281.6118,-,-,-,-,-,-,-,-,0.0757,0.3967,-0.9148,0.0269,0.43,-0.9024,6.9622,1.9944,519.0401,-51.0741,4.4564,518.9111,605.6086,493.2996,874.9678,481.1488,0,-,-,-,-,-,-,-,-
116707,116707,3471395.208,10:16:32:540,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,626.719,334.7122,0,0,-,-,-,-,-,-,-,-,0.0798,0.3932,-0.916,0,0,0,6.8999,2.0707,518.9977,0,0,0,605.8009,493.0267,0,0,0,-,-,-,-,-,-,-,-
116708,116708,3471411.897,10:16:32:557,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,628.0303,330.9062,0,0,-,-,-,-,-,-,-,-,0.0829,0.4018,-0.912,0,0,0,6.8641,2.1501,518.6827,0,0,0,605.8771,492.4487,0,0,0,-,-,-,-,-,-,-,-
116709,116709,3471428.586,10:16:32:573,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,628.0747,334.791,0,0,-,-,-,-,-,-,-,-,0.081,0.3945,-0.9153,0,0,0,6.867,2.2637,518.4026,0,0,0,605.8882,492.0816,0,0,0,-,-,-,-,-,-,-,-
116710,116710,3471445.276,10:16:32:590,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,626.3527,332.5051,0,0,-,-,-,-,-,-,-,-,0.0747,0.4012,-0.9129,0,0,0,6.8986,2.351,518.1535,0,0,0,605.8676,491.5144,0,0,0,-,-,-,-,-,-,-,-
116711,116711,3471461.965,10:16:32:607,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,626.7179,333.2756,0,0,-,-,-,-,-,-,-,-,0.0717,0.3908,-0.9177,0,0,0,6.943,2.4725,517.7932,0,0,0,605.7062,491.1764,0,0,0,-,-,-,-,-,-,-,-
116712,116712,3471478.654,10:16:32:623,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,625.9992,331.5687,0,0,-,-,-,-,-,-,-,-,0.0742,0.3952,-0.9156,0,0,0,6.962,2.5396,517.6114,0,0,0,605.5505,490.7565,0,0,0,-,-,-,-,-,-,-,-
116713,116713,3471495.343,10:16:32:640,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,626.3321,330.8342,0,0,-,-,-,-,-,-,-,-,0.0786,0.3966,-0.9146,0,0,0,6.9759,2.6137,517.0338,0,0,0,605.346,490.3565,0,0,0,-,-,-,-,-,-,-,-
116714,116714,3471512.032,10:16:32:657,Trial018,18 au revoir.png,0,2888.292,54,Cyan,96.3661,Eye,Fixation,Blink,1,1,625.2946,331.7648,0,0,-,-,-,-,-,-,-,-,0.077,0.3927,-0.9164,0,0,0,7.0033,2.6906,516.5201,0,0,0,605.2228,490.0686,0,0,0,-,-,-,-,-,-,-,-
