,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
8474,8474,3181467.843,12:55:47:651,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.4301,13.4301,3.2733,640.8575,499.8489,-,-,-,-,0.0000,0.0000,0.0000,-95.3189,-85.3081,656.9151,1087.4304,837.4987,-,-,-,-,-,-,-,-
8475,8475,3181487.728,12:55:47:671,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.4071,13.4071,3.2704,645.8218,506.6982,-,-,-,-,0.0000,0.0000,0.0000,-95.4451,-85.3216,657.4458,1087.2922,837.4235,-,-,-,-,-,-,-,-
8476,8476,3181507.596,12:55:47:691,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.5542,13.5542,3.3084,645.7009,510.8443,-,-,-,-,0.0000,0.0000,0.0000,-95.5584,-85.3690,657.9684,1087.5056,837.5799,-,-,-,-,-,-,-,-
8477,8477,3181527.473,12:55:47:711,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.2711,14.2711,3.4818,643.0770,507.6522,-,-,-,-,0.0000,0.0000,0.0000,-95.6063,-85.3640,658.1841,1087.7085,837.5378,-,-,-,-,-,-,-,-
8478,8478,3181547.353,12:55:47:731,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.0383,14.0383,3.4256,639.8998,509.2681,-,-,-,-,0.0000,0.0000,0.0000,-95.6283,-85.2681,658.1385,1087.9228,837.3906,-,-,-,-,-,-,-,-
8479,8479,3181567.217,12:55:47:751,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.4188,14.4188,3.5200,640.4022,520.8923,-,-,-,-,0.0000,0.0000,0.0000,-95.7035,-85.2787,658.6983,1087.8566,837.4593,-,-,-,-,-,-,-,-
8480,8480,3181587.098,12:55:47:771,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.5084,14.5084,3.5425,641.9527,528.7484,-,-,-,-,0.0000,0.0000,0.0000,-95.7087,-85.2668,658.8793,1087.7615,837.2986,-,-,-,-,-,-,-,-
8481,8481,3181607.103,12:55:47:791,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.4551,14.4551,3.5282,642.6078,505.0505,-,-,-,-,0.0000,0.0000,0.0000,-95.6455,-85.2577,658.6207,1087.6244,837.2142,-,-,-,-,-,-,-,-
8482,8482,3181626.963,12:55:47:811,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.0686,14.0686,3.4377,643.5185,509.4339,-,-,-,-,0.0000,0.0000,0.0000,-95.6379,-85.3386,659.0944,1087.3813,837.1258,-,-,-,-,-,-,-,-
8483,8483,3181646.846,12:55:47:830,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.1217,14.1217,3.4538,641.7148,509.5504,-,-,-,-,0.0000,0.0000,0.0000,-95.7125,-85.4328,659.7294,1087.4072,837.0290,-,-,-,-,-,-,-,-
8484,8484,3181666.712,12:55:47:850,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.1659,14.1659,3.4697,637.1193,509.6201,-,-,-,-,0.0000,0.0000,0.0000,-95.7697,-85.5710,660.7326,1087.1014,837.1036,-,-,-,-,-,-,-,-
8485,8485,3181686.6,12:55:47:870,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.0701,14.0701,3.4495,638.3131,513.2669,-,-,-,-,0.0000,0.0000,0.0000,-95.8681,-85.6991,661.2827,1087.0171,837.4394,-,-,-,-,-,-,-,-
8486,8486,3181706.471,12:55:47:890,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,14.3727,14.3727,3.5253,638.2053,516.2578,-,-,-,-,0.0000,0.0000,0.0000,-95.9425,-85.7673,661.8015,1086.8832,837.5495,-,-,-,-,-,-,-,-
8487,8487,3181726.351,12:55:47:910,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.7634,13.7634,3.3782,634.4645,506.2735,-,-,-,-,0.0000,0.0000,0.0000,-95.8813,-85.8363,661.8268,1086.9632,837.5228,-,-,-,-,-,-,-,-
8488,8488,3181746.226,12:55:47:930,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.6764,13.6764,3.3571,631.5424,511.0931,-,-,-,-,0.0000,0.0000,0.0000,-95.8864,-85.8364,661.8086,1087.0666,837.3638,-,-,-,-,-,-,-,-
8489,8489,3181766.214,12:55:47:950,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.8047,13.8047,3.3868,630.4021,510.0093,-,-,-,-,0.0000,0.0000,0.0000,-95.8630,-85.8511,661.5540,1086.9905,837.5789,-,-,-,-,-,-,-,-
8490,8490,3181786.114,12:55:47:970,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.2973,13.2973,3.2646,619.9668,509.6325,-,-,-,-,0.0000,0.0000,0.0000,-95.8538,-85.8797,661.6290,1087.4411,837.6359,-,-,-,-,-,-,-,-
8491,8491,3181805.98,12:55:47:990,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.3003,13.3003,3.2674,620.4112,505.4779,-,-,-,-,0.0000,0.0000,0.0000,-95.9344,-85.9678,662.0442,1087.3703,837.6396,-,-,-,-,-,-,-,-
8492,8492,3181825.842,12:55:48:009,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.3382,13.3382,3.2785,612.6425,507.0557,-,-,-,-,0.0000,0.0000,0.0000,-95.9882,-86.0180,662.4293,1087.4026,837.5728,-,-,-,-,-,-,-,-
8493,8493,3181845.724,12:55:48:029,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,2,13.9455,13.9455,3.4272,614.9079,512.7579,-,-,-,-,0.0000,0.0000,0.0000,-96.0389,-86.0630,662.7854,1087.2720,838.1683,-,-,-,-,-,-,-,-
8494,8494,3181865.59,12:55:48:049,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Saccade,3,13.1538,13.1538,3.2327,614.3146,497.9032,-,-,-,-,0.0000,0.0000,0.0000,-95.9783,-85.9714,662.2084,1087.3637,837.5408,-,-,-,-,-,-,-,-
8495,8495,3181885.472,12:55:48:069,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.3371,13.3371,3.2766,617.1097,494.0470,-,-,-,-,0.0000,0.0000,0.0000,-96.0388,-85.9576,662.0946,1087.5038,837.4533,-,-,-,-,-,-,-,-
8496,8496,3181905.338,12:55:48:089,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.8270,13.8270,3.3970,614.0712,500.7714,-,-,-,-,0.0000,0.0000,0.0000,-96.1227,-86.0295,662.4606,1087.4981,837.8301,-,-,-,-,-,-,-,-
8497,8497,3181925.343,12:55:48:109,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.9744,13.9744,3.4301,617.1247,492.3592,-,-,-,-,0.0000,0.0000,0.0000,-96.1224,-85.9397,661.9733,1087.7601,837.9255,-,-,-,-,-,-,-,-
8498,8498,3181945.24,12:55:48:129,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,14.0655,14.0655,3.4525,618.8178,498.6207,-,-,-,-,0.0000,0.0000,0.0000,-96.1659,-85.9320,662.0259,1087.8244,838.0322,-,-,-,-,-,-,-,-
8499,8499,3181965.088,12:55:48:149,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.5652,13.5652,3.3334,620.3126,496.0945,-,-,-,-,0.0000,0.0000,0.0000,-96.2394,-86.0123,662.4000,1087.8203,837.5946,-,-,-,-,-,-,-,-
8500,8500,3181984.97,12:55:48:169,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,14.1151,14.1151,3.4684,615.4465,504.8307,-,-,-,-,0.0000,0.0000,0.0000,-96.2930,-86.0606,662.7641,1088.2047,838.3500,-,-,-,-,-,-,-,-
8501,8501,3182004.837,12:55:48:188,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4068,13.4068,3.2987,614.5843,484.1884,-,-,-,-,0.0000,0.0000,0.0000,-96.3472,-86.1094,663.1296,1088.4656,837.4762,-,-,-,-,-,-,-,-
8502,8502,3182024.716,12:55:48:208,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4404,13.4404,3.3058,619.3150,487.6228,-,-,-,-,0.0000,0.0000,0.0000,-96.3566,-86.0977,662.9071,1088.3656,837.9888,-,-,-,-,-,-,-,-
8503,8503,3182044.631,12:55:48:228,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.1913,13.1913,3.2456,619.9901,488.0880,-,-,-,-,0.0000,0.0000,0.0000,-96.4086,-86.0827,662.9319,1088.2689,837.5781,-,-,-,-,-,-,-,-
8504,8504,3182064.476,12:55:48:248,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2373,13.2373,3.2586,619.1644,488.9313,-,-,-,-,0.0000,0.0000,0.0000,-96.5030,-86.1420,663.2991,1088.5051,837.8516,-,-,-,-,-,-,-,-
8505,8505,3182084.466,12:55:48:268,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,12.9336,12.9336,3.1864,627.7789,478.4553,-,-,-,-,0.0000,0.0000,0.0000,-96.5918,-86.2212,663.5702,1088.4656,837.6678,-,-,-,-,-,-,-,-
8506,8506,3182104.329,12:55:48:288,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.3892,13.3892,3.2954,623.3147,486.5102,-,-,-,-,0.0000,0.0000,0.0000,-96.5949,-86.1691,663.2926,1088.8127,838.1400,-,-,-,-,-,-,-,-
8507,8507,3182124.218,12:55:48:308,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2671,13.2671,3.2658,622.3830,485.3928,-,-,-,-,0.0000,0.0000,0.0000,-96.6096,-86.0955,663.2955,1089.1946,837.8128,-,-,-,-,-,-,-,-
8508,8508,3182144.091,12:55:48:328,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4505,13.4505,3.3085,617.2380,491.4588,-,-,-,-,0.0000,0.0000,0.0000,-96.5825,-86.0310,662.9344,1089.3057,837.8121,-,-,-,-,-,-,-,-
8509,8509,3182163.964,12:55:48:348,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.3798,13.3798,3.2914,620.8970,489.2648,-,-,-,-,0.0000,0.0000,0.0000,-96.7164,-86.0005,662.9336,1089.5892,837.5871,-,-,-,-,-,-,-,-
8510,8510,3182183.842,12:55:48:367,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2874,13.2874,3.2692,624.9701,487.7110,-,-,-,-,0.0000,0.0000,0.0000,-96.7858,-85.9647,662.9692,1089.6504,837.5033,-,-,-,-,-,-,-,-
8511,8511,3182203.707,12:55:48:387,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4780,13.4780,3.3156,624.5539,486.2039,-,-,-,-,0.0000,0.0000,0.0000,-96.8334,-85.8653,663.0273,1089.8865,837.1623,-,-,-,-,-,-,-,-
8512,8512,3182223.596,12:55:48:407,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.3411,13.3411,3.2825,616.1222,499.1203,-,-,-,-,0.0000,0.0000,0.0000,-96.8325,-85.8048,663.0467,1090.1933,836.8925,-,-,-,-,-,-,-,-
8513,8513,3182243.601,12:55:48:427,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2960,13.2960,3.2671,614.3978,500.0922,-,-,-,-,0.0000,0.0000,0.0000,-96.7625,-85.6786,662.1136,1090.3793,836.8078,-,-,-,-,-,-,-,-
8514,8514,3182263.464,12:55:48:447,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2074,13.2074,3.2459,622.6905,503.8270,-,-,-,-,0.0000,0.0000,0.0000,-96.8591,-85.6536,662.1642,1090.4403,836.7466,-,-,-,-,-,-,-,-
8515,8515,3182283.355,12:55:48:467,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2744,13.2744,3.2614,619.1982,501.2282,-,-,-,-,0.0000,0.0000,0.0000,-96.8546,-85.6167,662.0101,1090.5463,836.5262,-,-,-,-,-,-,-,-
8516,8516,3182303.202,12:55:48:487,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.1155,13.1155,3.2246,623.5751,498.3931,-,-,-,-,0.0000,0.0000,0.0000,-96.9656,-85.6751,662.3368,1090.6110,836.4083,-,-,-,-,-,-,-,-
8517,8517,3182323.091,12:55:48:507,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,12.5570,12.5570,3.0899,627.4941,489.5430,-,-,-,-,0.0000,0.0000,0.0000,-96.9644,-85.6486,662.4359,1090.4603,835.9797,-,-,-,-,-,-,-,-
8518,8518,3182342.968,12:55:48:527,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.5192,13.5192,3.3217,624.5941,503.2753,-,-,-,-,0.0000,0.0000,0.0000,-96.9538,-85.5831,662.2417,1090.7676,836.5415,-,-,-,-,-,-,-,-
8519,8519,3182362.836,12:55:48:546,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,12.9351,12.9351,3.1803,619.7980,489.5692,-,-,-,-,0.0000,0.0000,0.0000,-96.9722,-85.5498,662.2106,1091.1942,835.8785,-,-,-,-,-,-,-,-
8520,8520,3182382.842,12:55:48:566,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,12.7889,12.7889,3.1453,620.3125,489.4880,-,-,-,-,0.0000,0.0000,0.0000,-97.0220,-85.5378,662.2828,1091.1439,835.9446,-,-,-,-,-,-,-,-
8521,8521,3182402.706,12:55:48:586,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,12.8393,12.8393,3.1581,619.8678,499.9203,-,-,-,-,0.0000,0.0000,0.0000,-97.0403,-85.5371,662.4071,1091.2106,835.9193,-,-,-,-,-,-,-,-
8522,8522,3182422.588,12:55:48:606,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2331,13.2331,3.2544,619.3423,502.1100,-,-,-,-,0.0000,0.0000,0.0000,-97.1465,-85.5687,662.6003,1091.4365,836.0973,-,-,-,-,-,-,-,-
8523,8523,3182442.467,12:55:48:626,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,12.7967,12.7967,3.1530,627.9484,487.1898,-,-,-,-,0.0000,0.0000,0.0000,-97.3246,-85.7127,663.4967,1091.2750,835.8893,-,-,-,-,-,-,-,-
8524,8524,3182462.333,12:55:48:646,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4735,13.4735,3.3170,624.5005,494.8988,-,-,-,-,0.0000,0.0000,0.0000,-97.3744,-85.6941,663.4732,1091.7606,836.1768,-,-,-,-,-,-,-,-
8525,8525,3182482.217,12:55:48:666,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.1113,13.1113,3.2308,620.2541,493.6756,-,-,-,-,0.0000,0.0000,0.0000,-97.4783,-85.6812,663.7920,1092.1929,835.7572,-,-,-,-,-,-,-,-
8526,8526,3182502.077,12:55:48:686,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.7708,13.7708,3.3922,622.4029,501.2131,-,-,-,-,0.0000,0.0000,0.0000,-97.5242,-85.7173,664.1025,1092.0088,836.1750,-,-,-,-,-,-,-,-
8527,8527,3182521.953,12:55:48:705,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,12.9714,12.9714,3.1998,618.8558,496.9660,-,-,-,-,0.0000,0.0000,0.0000,-97.5695,-85.7577,664.4077,1092.1029,835.8237,-,-,-,-,-,-,-,-
8528,8528,3182541.97,12:55:48:726,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.1271,13.1271,3.2362,616.5624,494.8506,-,-,-,-,0.0000,0.0000,0.0000,-97.5318,-85.7801,664.1218,1092.2061,835.7731,-,-,-,-,-,-,-,-
8529,8529,3182561.833,12:55:48:745,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2335,13.2335,3.2606,616.2460,501.9497,-,-,-,-,0.0000,0.0000,0.0000,-97.4478,-85.7890,663.8299,1091.8773,836.2445,-,-,-,-,-,-,-,-
8530,8530,3182581.711,12:55:48:765,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4370,13.4370,3.3114,617.2459,493.0142,-,-,-,-,0.0000,0.0000,0.0000,-97.4867,-85.9055,664.1073,1091.9005,836.4027,-,-,-,-,-,-,-,-
8531,8531,3182601.579,12:55:48:785,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.6356,13.6356,3.3595,619.1858,500.8047,-,-,-,-,0.0000,0.0000,0.0000,-97.5011,-85.9380,664.0802,1091.9491,836.9876,-,-,-,-,-,-,-,-
8532,8532,3182621.461,12:55:48:805,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.1179,13.1179,3.2337,618.2197,499.1914,-,-,-,-,0.0000,0.0000,0.0000,-97.4972,-85.9346,664.0526,1092.1733,836.7167,-,-,-,-,-,-,-,-
8533,8533,3182641.343,12:55:48:825,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4162,13.4162,3.3044,614.8716,504.0932,-,-,-,-,0.0000,0.0000,0.0000,-97.4678,-85.8736,663.7111,1092.3130,836.8003,-,-,-,-,-,-,-,-
8534,8534,3182661.207,12:55:48:845,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.7121,13.7121,3.3742,615.9883,509.3763,-,-,-,-,0.0000,0.0000,0.0000,-97.5187,-85.8339,663.2988,1092.3778,837.0390,-,-,-,-,-,-,-,-
8535,8535,3182681.087,12:55:48:865,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.3807,13.3807,3.2940,616.0985,498.8268,-,-,-,-,0.0000,0.0000,0.0000,-97.5542,-85.8068,663.3222,1092.5871,836.5856,-,-,-,-,-,-,-,-
8536,8536,3182701.075,12:55:48:885,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.2258,13.2258,3.2579,618.4364,501.6198,-,-,-,-,0.0000,0.0000,0.0000,-97.6709,-85.8403,663.6071,1092.6638,836.4396,-,-,-,-,-,-,-,-
8537,8537,3182720.96,12:55:48:905,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.4277,13.4277,3.3083,617.7234,497.7564,-,-,-,-,0.0000,0.0000,0.0000,-97.7144,-85.8757,663.9024,1092.8260,836.3747,-,-,-,-,-,-,-,-
8538,8538,3182740.827,12:55:48:924,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.7375,13.7375,3.3833,619.0209,506.4382,-,-,-,-,0.0000,0.0000,0.0000,-97.6983,-85.8248,663.8955,1092.6400,836.6193,-,-,-,-,-,-,-,-
8539,8539,3182760.711,12:55:48:944,Trial005,05 punition orale triste vs joie.avi,0.0,15910.161,41,CornflowerBlue,98.5534,Eye,Fixation,3,13.6154,13.6154,3.3537,620.8386,505.9131,-,-,-,-,0.0000,0.0000,0.0000,-97.6981,-85.8244,663.8940,1092.4978,836.4026,-,-,-,-,-,-,-,-
