,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
16384,16384,5387251.263,12:55:37:985,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,8,9,3.6754,3.5411,588.5617,182.5259,588.5617,182.5259,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16385,16385,5387291.039,12:55:38:025,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,8,9,3.5838,3.4663,588.9770,180.6574,588.9770,180.6574,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16386,16386,5387330.773,12:55:38:065,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,8,9,3.5642,3.4295,598.2713,176.8314,598.2713,176.8314,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16387,16387,5387350.637,12:55:38:085,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,8,9,3.4668,3.4531,588.7416,140.6589,588.7416,140.6589,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16388,16388,5387370.639,12:55:38:105,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,8,9,3.6354,3.4496,589.9130,173.8679,589.9130,173.8679,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16389,16389,5387410.378,12:55:38:144,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,8,9,3.5878,3.5189,583.2455,216.3658,583.2455,216.3658,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16390,16390,5387450.13,12:55:38:184,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Saccade,Saccade,9,9,3.4695,3.3618,600.3297,164.1983,600.3297,164.1983,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16391,16391,5387469.999,12:55:38:204,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.4243,3.4220,596.0780,132.0717,596.0780,132.0717,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16392,16392,5387489.892,12:55:38:224,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.5094,3.5637,586.3582,169.3807,586.3582,169.3807,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16393,16393,5387549.671,12:55:38:284,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.4262,3.3947,585.3987,158.8957,585.3987,158.8957,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16394,16394,5387589.385,12:55:38:323,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.4728,3.4620,579.8497,172.5335,579.8497,172.5335,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16395,16395,5387629.203,12:55:38:363,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.5426,3.4370,581.1070,173.9260,581.1070,173.9260,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16396,16396,5387668.891,12:55:38:403,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.5208,3.4921,580.9451,172.6136,580.9451,172.6136,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16397,16397,5387708.764,12:55:38:443,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.4887,3.4076,614.0685,187.7668,614.0685,187.7668,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16398,16398,5387728.622,12:55:38:463,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.4697,3.4324,599.8763,172.7875,599.8763,172.7875,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16399,16399,5387748.506,12:55:38:482,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,9,10,3.4906,3.3422,592.5779,168.1663,592.5779,168.1663,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16400,16400,5387788.27,12:55:38:522,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Saccade,9,10,3.4227,3.3808,587.1305,164.3133,587.1305,164.3133,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16401,16401,5387808.109,12:55:38:542,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,-,Saccade,-,10,3.4922,3.4262,0.0000,0.0498,0.0000,0.0498,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16402,16402,5387828.111,12:55:38:562,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,-,Fixation,-,11,3.4922,3.3914,580.5436,227.3147,580.5436,227.3147,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16403,16403,5387867.869,12:55:38:602,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,10,11,3.7651,3.2286,587.1505,159.3090,587.1505,159.3090,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16404,16404,5387887.74,12:55:38:622,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,10,11,3.5848,3.4509,581.4986,162.2061,581.4986,162.2061,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16405,16405,5387907.632,12:55:38:642,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,10,11,3.6824,3.3952,580.7623,154.7960,580.7623,154.7960,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16406,16406,5387927.491,12:55:38:661,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,10,11,3.6799,3.3763,585.9535,153.4039,585.9535,153.4039,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
16407,16407,5387967.363,12:55:38:701,Trial001,01vnvg151201b1.avi,0.0,48826.698,45,DarkGreen,64.3091,Eye,Fixation,Fixation,10,11,3.6642,3.4379,583.0052,151.6022,583.0052,151.6022,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
