,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
56179,56179,2722154.047,12:47:44:521,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 voc devant.jpg
56180,56180,2722194.622,12:47:44:562,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Blink,Blink,1,1,0.0000,0.0000,3.1467,0.0000,0.0000,3.1403,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56181,56181,2722238.616,12:47:44:606,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Blink,Blink,1,1,0.0000,0.0000,3.1467,0.0000,0.0000,3.1403,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56182,56182,2722282.618,12:47:44:650,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Blink,Blink,1,1,0.0000,0.0000,3.1467,0.0000,0.0000,3.1403,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56183,56183,2722326.742,12:47:44:694,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Blink,Blink,1,1,0.0000,0.0000,3.1467,0.0000,0.0000,3.1403,0.0000,0.0000,0.0000,0.0000,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
56184,56184,2722482.662,12:47:44:850,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Blink,Blink,1,1,35.7248,35.7248,3.1467,0.0000,0.0000,3.1403,249.1924,469.6937,249.1924,469.6937,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.8228,4.0499,569.9691,0.0000,0.0000,0.0000,1040.8151,482.7371,0.0000,0.0000,-,-,-,-,-,-,-,-
56185,56185,2722502.534,12:47:44:869,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Saccade,Saccade,1,1,16.7888,16.7888,3.5015,15.0629,15.0629,3.1499,739.2248,377.3305,739.2248,377.3305,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.9008,4.0467,570.0782,-16.7181,0.5148,574.9431,1033.5830,481.9299,786.7682,498.0687,-,-,-,-,-,-,-,-
56186,56186,2722522.411,12:47:44:889,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,16.5024,16.5024,3.4437,15.2958,15.2958,3.1979,607.3217,374.2317,607.3217,374.2317,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.1431,4.0483,570.2348,-16.9730,0.5374,574.9244,1036.3628,481.7872,789.3261,497.8341,-,-,-,-,-,-,-,-
56187,56187,2722542.406,12:47:44:909,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,16.3608,16.3608,3.4140,15.2268,15.2268,3.1847,634.8799,368.0986,634.8799,368.0986,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.1766,4.0344,570.1524,-17.0275,0.5559,575.1106,1035.9732,481.4304,789.0698,497.6130,-,-,-,-,-,-,-,-
56188,56188,2722562.281,12:47:44:929,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,16.3011,16.3011,3.4001,15.1001,15.1001,3.1583,632.1584,367.1603,632.1584,367.1603,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.1719,4.0363,569.8750,-17.0785,0.5884,575.0640,1036.2911,481.6248,789.3872,497.5120,-,-,-,-,-,-,-,-
56189,56189,2722582.15,12:47:44:949,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,15.7279,15.7279,3.2801,14.5712,14.5712,3.0493,634.2981,366.9173,634.2981,366.9173,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.1994,4.0506,569.5144,-17.0870,0.5887,575.0863,1036.4948,481.5693,789.4577,497.5548,-,-,-,-,-,-,-,-
56190,56190,2722602.022,12:47:44:969,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,15.4568,15.4568,3.2220,14.1280,14.1280,2.9581,634.2213,366.8659,634.2213,366.8659,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.1661,4.0482,569.1151,-17.0911,0.6045,575.1136,1036.6087,481.4274,789.4942,497.5683,-,-,-,-,-,-,-,-
56191,56191,2722621.9,12:47:44:989,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,14.7178,14.7178,3.0699,13.6451,13.6451,2.8580,638.4268,361.8246,638.4268,361.8246,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.1967,4.0555,569.0889,-17.1010,0.6281,575.0275,1036.3380,481.0933,789.5849,497.2440,-,-,-,-,-,-,-,-
56192,56192,2722641.772,12:47:45:009,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,14.1908,14.1908,2.9615,13.3731,13.3731,2.8014,637.5540,362.9054,637.5540,362.9054,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.1934,4.0754,569.0739,-17.1273,0.6653,574.9107,1036.6993,481.2299,789.6210,497.2116,-,-,-,-,-,-,-,-
56193,56193,2722661.648,12:47:45:029,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,14.1382,14.1382,2.9509,12.8220,12.8220,2.6869,638.4196,359.1754,638.4196,359.1754,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.2260,4.1035,569.1219,-17.1308,0.6875,574.7391,1036.7208,480.9929,789.6778,496.8466,-,-,-,-,-,-,-,-
56194,56194,2722681.524,12:47:45:048,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,13.6527,13.6527,2.8514,12.1209,12.1209,2.5413,637.2471,356.9408,637.2471,356.9408,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.2572,4.1134,569.1830,-17.1413,0.6993,574.4788,1036.7246,481.0489,790.0269,496.6526,-,-,-,-,-,-,-,-
56195,56195,2722701.52,12:47:45:068,Trial010,9 voc devant.jpg,0.0,2886.692,33,Green,64.4336,Eye,Fixation,Fixation,1,1,13.3258,13.3258,2.7846,11.3427,11.3427,2.3798,637.0897,351.3576,637.0897,351.3576,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.2712,4.1156,569.2648,-17.1368,0.6989,574.2116,1036.7936,480.6865,789.9735,496.6031,-,-,-,-,-,-,-,-
