,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],groupe d'enfants,Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
114637,114637,220933.868,14:24:57:798,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81253c30cfbaa6c85caec3e60c0f192a.avi
114638,114638,220945.587,14:24:57:810,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.3434,24.3434,5.8592,24.7060,24.7060,5.9177,1164.6975,947.1241,1212.6693,976.4574,0.4107,0.0692,-0.9092,0.3142,0.0505,-0.9480,-38.6975,-17.8828,584.8453,-92.3634,-24.8800,576.3316,789.8293,583.3857,1017.3274,613.9662,-,-,-,-,-,-,-,-
114639,114639,220962.279,14:24:57:826,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.4408,24.4408,5.8632,24.6479,24.6479,5.9148,1153.2091,943.3955,1203.0901,976.3938,0.4112,0.0667,-0.9091,0.3148,0.0471,-0.9480,-38.6722,-18.0400,584.2461,-92.1588,-24.9448,575.0026,789.8697,584.1548,1017.3427,614.5443,-,-,-,-,-,-,-,-
114640,114640,220978.971,14:24:57:843,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.4261,24.4261,5.8654,24.6293,24.6293,5.9120,1149.8734,934.3839,1191.3464,968.2744,0.4130,0.0694,-0.9081,0.3129,0.0518,-0.9484,-38.6930,-18.0975,583.9726,-92.2813,-25.0611,575.2107,789.9889,584.3703,1017.7542,614.8961,-,-,-,-,-,-,-,-
114641,114641,220995.663,14:24:57:860,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.3673,24.3673,5.8650,24.4952,24.4952,5.9053,1137.7223,937.4307,1179.6347,964.1151,0.4081,0.0635,-0.9107,0.3091,0.0519,-0.9496,-38.7618,-18.1474,584.2043,-92.4520,-25.1202,575.9824,790.3135,584.6651,1018.0354,615.0013,-,-,-,-,-,-,-,-
114642,114642,221012.355,14:24:57:876,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.3555,24.3555,5.8644,24.5543,24.5543,5.9006,1130.3242,938.0858,1187.1685,962.3500,0.4046,0.0606,-0.9125,0.3162,0.0502,-0.9474,-38.8004,-18.1760,584.3186,-92.3677,-25.1039,574.9826,790.5150,584.8263,1018.1958,615.1491,-,-,-,-,-,-,-,-
114643,114643,221029.048,14:24:57:893,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.2935,24.2935,5.8603,24.4770,24.4770,5.8916,1129.4680,931.0345,1173.4999,966.2344,0.4074,0.0656,-0.9109,0.3079,0.0428,-0.9504,-38.8457,-18.1953,583.8607,-92.2711,-25.0726,574.0273,790.7625,584.8623,1018.6069,615.3439,-,-,-,-,-,-,-,-
114644,114644,221045.743,14:24:57:910,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.3121,24.3121,5.8579,24.7228,24.7228,5.8951,1126.9317,926.8864,1172.6158,964.9057,0.4068,0.0673,-0.9110,0.3103,0.0438,-0.9496,-38.9027,-18.2118,583.8713,-92.3308,-25.0889,574.1046,791.0048,584.8948,1018.7545,615.3763,-,-,-,-,-,-,-,-
114645,114645,221062.438,14:24:57:927,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.2671,24.2671,5.8543,24.6136,24.6136,5.8933,1130.1046,924.0734,1171.7373,961.4159,0.4127,0.0678,-0.9083,0.3119,0.0466,-0.9490,-38.9771,-18.2060,584.1031,-92.3813,-25.1073,574.1336,791.1264,584.8302,1018.9098,615.3919,-,-,-,-,-,-,-,-
114646,114646,221079.134,14:24:57:943,Trial001,VNVG151201b.avi,0.0,49103.112,TS,29,DarkOliveGreen,11.9476,Eye,Fixation,Fixation,1,1,24.1874,24.1874,5.8483,24.5359,24.5359,5.8883,1124.9276,924.0515,1169.3518,959.0637,0.4054,0.0645,-0.9119,0.3106,0.0481,-0.9493,-39.0242,-18.1938,584.3086,-92.4167,-25.1090,574.0884,791.4199,584.8234,1019.1149,615.3765,-,-,-,-,-,-,-,-
