,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
14489,14489,6208975.958,14:29:50:215,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12 tete chat gauche.jpg
14490,14490,6208976.512,14:29:50:216,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.7186,4.0857,679.1613,389.2843,679.1613,389.2843,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14491,14491,6208996.38,14:29:50:235,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.7341,3.9634,680.9767,385.9418,680.9767,385.9418,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14492,14492,6209016.263,14:29:50:255,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.6895,4.0332,686.0479,365.8143,686.0479,365.8143,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14493,14493,6209036.151,14:29:50:275,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.8502,3.9484,688.8581,382.0006,688.8581,382.0006,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14494,14494,6209056.016,14:29:50:295,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.8414,4.0155,684.6227,374.5110,684.6227,374.5110,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14495,14495,6209075.907,14:29:50:315,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.8188,4.0406,688.4323,369.4608,688.4323,369.4608,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14496,14496,6209095.862,14:29:50:335,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.8533,4.0494,687.0964,365.5334,687.0964,365.5334,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14497,14497,6209115.762,14:29:50:355,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.8564,4.0171,687.2847,365.4634,687.2847,365.4634,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14498,14498,6209135.643,14:29:50:375,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Fixation,Fixation,1,1,3.6967,3.9910,689.4004,355.4477,689.4004,355.4477,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
14499,14499,6209155.51,14:29:50:395,Trial013,13 tete chat gauche.jpg,0.0,2884.617,51,DarkCyan,100.0,Eye,Saccade,Saccade,1,1,3.8099,3.9868,687.9549,358.3414,687.9549,358.3414,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
