,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
377153,377153,3395744.815,17:25:49:742,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,199d60f088b758400ff70edc242a7b64.avi
377154,377154,3395750.193,17:25:49:747,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,214.3189,413.031,196.5276,445.9992,-,-,-,-,-,-,-,-,-0.1045,0.3024,-0.9474,-0.0863,0.2746,-0.9577,-29.3682,-13.3383,639.1103,-86.215,-11.3904,639.3172,751.4859,555.9584,964.1379,549.1548,0,-,-,-,-,-,-,-,-
377155,377155,3395766.881,17:25:49:764,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,212.9643,412.9692,195.8015,445.363,-,-,-,-,-,-,-,-,-0.1099,0.3015,-0.9471,-0.0862,0.2764,-0.9572,-29.3792,-13.3109,638.9297,-86.2524,-11.3679,639.4067,751.6576,555.8848,964.2305,549.0313,0,-,-,-,-,-,-,-,-
377156,377156,3395783.569,17:25:49:781,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,213.0993,413.0633,194.7451,445.5863,-,-,-,-,-,-,-,-,-0.1078,0.3018,-0.9473,-0.0842,0.2757,-0.9575,-29.412,-13.2927,638.9682,-86.2632,-11.3397,639.2372,751.7357,555.8079,964.322,548.9481,0,-,-,-,-,-,-,-,-
377157,377157,3395800.257,17:25:49:797,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,211.1759,413.5934,193.9458,446.3798,-,-,-,-,-,-,-,-,-0.1088,0.3016,-0.9472,-0.083,0.2728,-0.9585,-29.4284,-13.2746,638.8108,-86.2208,-11.3197,638.7703,751.842,555.7542,964.3809,548.9552,0,-,-,-,-,-,-,-,-
377158,377158,3395816.945,17:25:49:814,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,209.8436,413.7104,193.654,447.3243,-,-,-,-,-,-,-,-,-0.1078,0.3006,-0.9476,-0.0832,0.2747,-0.9579,-29.4315,-13.2446,638.5109,-86.2185,-11.3074,638.5015,751.8895,555.6813,964.5125,548.889,0,-,-,-,-,-,-,-,-
377159,377159,3395833.633,17:25:49:831,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,210.3699,412.945,192.7413,447.1785,-,-,-,-,-,-,-,-,-0.103,0.3048,-0.9468,-0.0845,0.2759,-0.9575,-29.4398,-13.243,638.2179,-86.2439,-11.3142,638.467,751.8851,555.6193,964.6484,548.8956,0,-,-,-,-,-,-,-,-
377160,377160,3395850.321,17:25:49:848,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,210.3024,414.4422,194.4058,447.6726,-,-,-,-,-,-,-,-,-0.1029,0.2981,-0.949,-0.0771,0.2759,-0.9581,-29.4464,-13.2533,637.7419,-86.2286,-11.3411,638.1642,751.9931,555.8146,964.612,549.0149,0,-,-,-,-,-,-,-,-
377161,377161,3395867.009,17:25:49:864,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,210.6427,416.0172,194.3814,447.9061,-,-,-,-,-,-,-,-,-0.1012,0.2951,-0.9501,-0.0805,0.275,-0.9581,-29.481,-13.3055,637.9505,-86.2376,-11.4166,638.1028,752.055,556.0513,964.7392,549.3175,0,-,-,-,-,-,-,-,-
377162,377162,3395883.697,17:25:49:881,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,209.0106,415.5786,193.8261,447.9652,-,-,-,-,-,-,-,-,-0.1064,0.3012,-0.9476,-0.0822,0.277,-0.9574,-29.5262,-13.3917,638.5695,-86.2389,-11.4688,637.9162,752.2096,556.2189,964.8712,549.4885,0,-,-,-,-,-,-,-,-
377163,377163,3395900.385,17:25:49:898,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,208.5604,412.4049,192.7585,448.8119,-,-,-,-,-,-,-,-,-0.1042,0.31,-0.945,-0.0835,0.2732,-0.9583,-29.5307,-13.4816,638.2695,-86.1809,-11.5248,637.3708,752.2363,556.4146,964.9596,549.8022,0,-,-,-,-,-,-,-,-
377164,377164,3395917.073,17:25:49:914,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,209.1187,413.3058,192.7202,449.9651,-,-,-,-,-,-,-,-,-0.103,0.3034,-0.9473,-0.0862,0.273,-0.9581,-29.5514,-13.5209,638.2417,-86.2414,-11.5743,637.6453,752.3001,556.6852,965.0938,549.9739,0,-,-,-,-,-,-,-,-
377165,377165,3395933.761,17:25:49:931,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,209.1433,411.97,191.8727,450.2101,-,-,-,-,-,-,-,-,-0.1042,0.3065,-0.9461,-0.0888,0.2743,-0.9575,-29.5654,-13.524,638.3117,-86.29,-11.5954,637.8994,752.3604,556.6342,965.1924,550.0128,0,-,-,-,-,-,-,-,-
377166,377166,3395950.454,17:25:49:948,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,209.6165,411.5474,191.1643,450.5769,-,-,-,-,-,-,-,-,-0.1059,0.3046,-0.9466,-0.0886,0.2752,-0.9573,-29.5783,-13.5247,638.5736,-86.3385,-11.6017,638.2044,752.3928,556.6545,965.2144,550.0028,0,-,-,-,-,-,-,-,-
377167,377167,3395967.147,17:25:49:964,Trial032,bonbons triste vs joie1.avi,0,16949.128,57,MediumSlateBlue,97.7435,Eye,Fixation,Fixation,1,1,210.2792,410.6527,192.1526,449.8597,-,-,-,-,-,-,-,-,-0.1039,0.3053,-0.9466,-0.0819,0.2788,-0.9569,-29.5938,-13.5256,638.7919,-86.3525,-11.5939,638.3096,752.3766,556.6293,965.089,549.9014,0,-,-,-,-,-,-,-,-
