,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
71186,71186,3092285.21,15:58:06:384,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5554a2034150ce0c4a7a6ac45617bdb1_1280x1024.jpg
71187,71187,3092288.545,15:58:06:387,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,668.2376,365.3786,672.4345,387.1971,-,-,-,-,-,-,-,-,0.0036,0.3892,-0.9212,-0.0522,0.397,-0.9163,53.131,-42.7171,505.6488,4.1148,-38.3447,499.18,387.2979,705.1831,620.9461,686.5024,0,-,-,-,-,-,-,-,-
71188,71188,3092305.234,15:58:06:404,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,667.4983,366.5243,673.3451,385.7841,-,-,-,-,-,-,-,-,0.0018,0.3802,-0.9249,-0.0492,0.4017,-0.9145,53.3168,-42.7453,505.3311,4.3659,-38.3425,499.4351,386.2895,705.6557,619.6784,686.2886,0,-,-,-,-,-,-,-,-
71189,71189,3092321.924,15:58:06:421,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,666.1182,365.4647,673.4096,385.2733,-,-,-,-,-,-,-,-,-0.0017,0.3889,-0.9213,-0.0484,0.3984,-0.9159,53.593,-42.8362,505.6601,4.631,-38.3809,499.9646,385.2334,705.7502,618.4084,686.3663,0,-,-,-,-,-,-,-,-
71190,71190,3092338.613,15:58:06:437,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,664.9757,364.5164,672.4947,382.2217,-,-,-,-,-,-,-,-,-0.0008,0.3884,-0.9215,-0.0518,0.4075,-0.9117,53.8294,-42.9102,505.5608,4.9302,-38.3864,499.9218,384.039,706.1528,617.0526,686.1842,0,-,-,-,-,-,-,-,-
71191,71191,3092355.303,15:58:06:454,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,663.7243,366.8068,671.6595,381.8657,-,-,-,-,-,-,-,-,-0.001,0.3776,-0.926,-0.0539,0.4023,-0.9139,54.1715,-43.0481,506.3293,5.2255,-38.4206,500.1509,382.8046,706.768,615.6941,686.395,0,-,-,-,-,-,-,-,-
71192,71192,3092371.992,15:58:06:471,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,662.1536,364.6565,672.4769,385.5335,-,-,-,-,-,-,-,-,-0.0035,0.3878,-0.9218,-0.0509,0.3909,-0.919,54.45,-43.1756,506.5516,5.5153,-38.472,500.4251,381.6661,707.0409,614.2448,686.8242,0,-,-,-,-,-,-,-,-
71193,71193,3092388.682,15:58:06:487,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,661.6635,365.891,671.8956,387.9457,-,-,-,-,-,-,-,-,-0.0009,0.382,-0.9242,-0.0538,0.3919,-0.9184,54.6633,-43.2355,506.3162,5.807,-38.4995,500.1757,380.4689,707.5554,612.9016,687.0179,0,-,-,-,-,-,-,-,-
71194,71194,3092405.371,15:58:06:504,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,660.6677,363.9585,670.9754,386.9107,-,-,-,-,-,-,-,-,-0.0017,0.3879,-0.9217,-0.0569,0.3995,-0.915,54.8924,-43.3282,506.3399,6.0757,-38.6307,500.9165,379.4205,707.8434,611.7268,687.1996,0,-,-,-,-,-,-,-,-
71195,71195,3092422.061,15:58:06:521,Trial011,11 yeux chat G.png,0,2898.178,36,OliveDrab,100.0,Eye,Fixation,Fixation,1,1,660.5463,363.8695,670.4597,389.4825,-,-,-,-,-,-,-,-,0.0002,0.388,-0.9217,-0.057,0.3929,-0.9178,55.1172,-43.434,506.6425,6.3053,-38.7045,501.5211,378.4684,708.2243,610.6635,687.4997,0,-,-,-,-,-,-,-,-
