,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
38056,38056,2656781.803,18:08:42:374,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82a56e4a3aa3c436ab2933e5780f4321_1280x1024.jpg
38057,38057,2656796.898,18:08:42:389,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,1,1,727.2776,330.8878,716.6736,322.1197,-,-,-,-,-,-,-,-,-0.0311,0.2195,-0.9751,-0.0255,0.2145,-0.9764,42.2446,67.6142,605.9938,-18.9326,60.2949,601.7483,473.0082,239.8227,715.4144,267.143,0,-,-,-,-,-,-,-,-
38058,38058,2656813.581,18:08:42:406,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,1,1,725.5203,329.3833,716.1089,320.23,-,-,-,-,-,-,-,-,-0.0304,0.222,-0.9746,-0.0281,0.2225,-0.9745,42.2952,67.6934,606.7084,-18.9284,60.278,601.5075,472.9934,239.7836,715.4765,266.9593,0,-,-,-,-,-,-,-,-
38059,38059,2656830.264,18:08:42:422,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,1,1,725.1427,328.3899,717.4533,321.8761,-,-,-,-,-,-,-,-,-0.0283,0.2214,-0.9748,-0.029,0.2153,-0.9761,42.3405,67.7634,607.3445,-18.921,60.255,601.2679,472.9512,239.8055,715.4972,267.0909,0,-,-,-,-,-,-,-,-
38060,38060,2656846.948,18:08:42:439,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,1,1,723.9589,326.789,718.5922,320.5624,-,-,-,-,-,-,-,-,-0.0286,0.2192,-0.9753,-0.0289,0.2161,-0.9759,42.3808,67.8238,607.9231,-18.9152,60.241,601.0638,472.9561,239.8705,715.4973,267.0472,0,-,-,-,-,-,-,-,-
38061,38061,2656863.631,18:08:42:456,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,1,1,726.2309,325.8166,721.6689,321.0381,-,-,-,-,-,-,-,-,-0.0211,0.2178,-0.9758,-0.0207,0.2156,-0.9763,42.4175,67.8801,608.4131,-18.9045,60.224,600.8008,472.8026,239.8951,715.3286,267.0167,0,-,-,-,-,-,-,-,-
38062,38062,2656880.314,18:08:42:473,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Saccade,Saccade,1,1,717.2034,325.3137,718.4204,322.3716,-,-,-,-,-,-,-,-,-0.041,0.2196,-0.9747,-0.0351,0.215,-0.976,42.3449,67.8311,607.9118,-18.9589,60.1565,600.3268,473.3347,239.8306,715.8871,267.1038,0,-,-,-,-,-,-,-,-
38063,38063,2656896.997,18:08:42:489,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,2,2,428.7208,327.7537,425.9733,330.1926,-,-,-,-,-,-,-,-,-0.1393,0.2053,-0.9687,-0.1435,0.1986,-0.9695,41.7737,67.6789,607.3444,-19.446,60.1837,601.2185,477.3338,240.4655,719.8227,267.688,0,-,-,-,-,-,-,-,-
38064,38064,2656913.681,18:08:42:506,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,2,2,417.1336,329.6533,424.5505,334.5446,-,-,-,-,-,-,-,-,-0.1466,0.2018,-0.9684,-0.1442,0.2,-0.9691,41.5157,67.6515,607.0657,-19.6608,60.1696,601.441,478.419,240.5167,720.6634,267.8085,0,-,-,-,-,-,-,-,-
38065,38065,2656930.364,18:08:42:523,Trial007,6 devant point chien D.png,0,2897.982,58,DarkKhaki,87.9923,Eye,Fixation,Fixation,2,2,399.8114,331.008,401.1835,341.351,-,-,-,-,-,-,-,-,-0.1557,0.2012,-0.9671,-0.1606,0.1957,-0.9674,41.5413,67.7008,607.3229,-19.6878,60.2437,601.8957,478.5647,240.4522,721.0282,267.7859,0,-,-,-,-,-,-,-,-
