,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
15893,15893,821475.273,14:24:42:821,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4 tete chien g.jpg
15894,15894,821495.04,14:24:42:841,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.8640,12.8640,2.9649,12.4646,12.4646,2.8379,616.4462,333.0303,616.4462,333.0303,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.8571,17.0853,631.2404,21.0045,20.6359,623.7288,857.8883,433.2932,627.3909,416.6440,-,-,-,-,-,-,-,-
15895,15895,821514.914,14:24:42:861,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.1718,12.1718,2.8072,12.6748,12.6748,2.8849,617.4334,321.7153,617.4334,321.7153,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.6397,16.9278,631.1011,21.2339,20.4004,623.7068,856.8854,433.5102,626.5855,417.6192,-,-,-,-,-,-,-,-
15896,15896,821534.795,14:24:42:881,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.4730,12.4730,2.8775,12.7036,12.7036,2.8912,615.2739,336.2767,615.2739,336.2767,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.4965,16.8042,631.5419,21.4178,20.2444,623.6852,856.4317,434.2912,625.7917,418.5998,-,-,-,-,-,-,-,-
15897,15897,821554.661,14:24:42:900,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.1927,12.1927,2.8152,12.5760,12.5760,2.8629,619.0684,324.7609,619.0684,324.7609,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.3656,16.7145,631.8459,21.5372,20.1045,623.7479,855.6531,434.3817,625.1601,419.0847,-,-,-,-,-,-,-,-
15898,15898,821574.538,14:24:42:920,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.3125,12.3125,2.8449,12.6230,12.6230,2.8735,616.7524,331.9709,616.7524,331.9709,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.2666,16.6112,632.4132,21.6957,19.9603,623.7608,855.2762,435.2201,624.6607,419.6077,-,-,-,-,-,-,-,-
15899,15899,821594.54,14:24:42:940,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.2605,12.2605,2.8349,12.4476,12.4476,2.8352,617.3462,321.8397,617.3462,321.8397,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.1723,16.5022,632.8270,21.7610,19.8120,623.9740,854.8145,435.4052,624.3237,420.0228,-,-,-,-,-,-,-,-
15900,15900,821614.413,14:24:42:960,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.5044,12.5044,2.8915,12.3601,12.3601,2.8164,615.4421,332.9145,615.4421,332.9145,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.0836,16.4759,633.0857,21.8431,19.7666,624.1487,854.5297,436.0432,624.0797,420.3843,-,-,-,-,-,-,-,-
15901,15901,821634.289,14:24:42:980,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.5088,12.5088,2.8964,12.2879,12.2879,2.8020,619.5099,328.2392,619.5099,328.2392,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.0806,16.3968,633.9542,21.9240,19.6837,624.5400,853.8258,436.2602,623.9276,420.6669,-,-,-,-,-,-,-,-
15902,15902,821654.159,14:24:43:000,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.3991,12.3991,2.8724,12.4621,12.4621,2.8415,620.3721,325.6252,620.3721,325.6252,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.0223,16.3266,634.1754,21.9701,19.6329,624.6477,853.8500,436.2828,623.5353,421.0542,-,-,-,-,-,-,-,-
15903,15903,821674.033,14:24:43:020,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.4545,12.4545,2.8859,12.4490,12.4490,2.8388,619.4981,323.9900,619.4981,323.9900,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.0176,16.3316,634.3656,21.9907,19.6192,624.7080,853.8323,436.3328,623.5092,420.9705,-,-,-,-,-,-,-,-
15904,15904,821693.905,14:24:43:040,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.5412,12.5412,2.9038,12.4520,12.4520,2.8403,618.2226,327.6836,618.2226,327.6836,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.9571,16.3498,633.9703,22.0041,19.6203,624.8698,853.7764,436.3808,623.4461,421.0413,-,-,-,-,-,-,-,-
15905,15905,821713.851,14:24:43:060,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.6296,12.6296,2.9224,12.3858,12.3858,2.8257,618.5058,324.4326,618.5058,324.4326,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.9375,16.3592,633.6222,22.0000,19.6279,624.9278,853.7425,436.1939,623.3724,421.0267,-,-,-,-,-,-,-,-
15906,15906,821733.69,14:24:43:079,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.6878,12.6878,2.9341,12.4854,12.4854,2.8481,618.1289,328.1541,618.1289,328.1541,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.9237,16.3606,633.2979,21.9881,19.6346,624.9390,853.7472,436.2698,623.4916,421.0544,-,-,-,-,-,-,-,-
15907,15907,821753.673,14:24:43:099,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.3859,12.3859,2.8664,12.3827,12.3827,2.8269,616.1885,326.5553,616.1885,326.5553,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.9946,14.3465,633.6232,22.9341,17.6977,625.3695,849.9461,444.5550,619.9873,428.8856,-,-,-,-,-,-,-,-
15908,15908,821773.562,14:24:43:119,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.5627,12.5627,2.9073,12.6179,12.6179,2.8806,615.0368,330.6540,615.0368,330.6540,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.0432,16.2726,633.6586,21.8985,19.6215,625.5589,854.1807,436.7582,624.0996,421.2876,-,-,-,-,-,-,-,-
15909,15909,821793.414,14:24:43:139,Trial004,04 tete chien g.jpg,0.0,2884.088,52,DarkGray,100.0,Eye,Fixation,Fixation,1,1,12.7478,12.7478,2.9508,12.3214,12.3214,2.8140,617.8215,332.1086,617.8215,332.1086,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.1235,16.2594,633.9508,21.8008,19.5898,625.5604,854.3126,436.9078,624.2158,421.3986,-,-,-,-,-,-,-,-
