,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
96799,96799,1586916.537,13:42:46:967,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d8c27495bb1e34980594b37ee19c2310_1280x1024.jpg
96800,96800,1586923.306,13:42:46:974,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,1,1,948.9756,582.6868,930.6729,611.5513,-,-,-,-,-,-,-,-,0.2195,0.3214,-0.9212,0.2265,0.2898,-0.9299,11.9989,-50.5059,548.2208,-44.8741,-41.1907,543.4302,582.3303,725.5298,832.6503,687.0342,0,-,-,-,-,-,-,-,-
96801,96801,1586939.996,13:42:46:990,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,1,1,948.0294,585.5516,930.0912,614.5125,-,-,-,-,-,-,-,-,0.2148,0.3128,-0.9252,0.2224,0.2832,-0.9329,12.7652,-50.9981,548.3278,-44.0723,-41.4247,543.7358,579.0896,727.8338,829.0991,688.1137,0,-,-,-,-,-,-,-,-
96802,96802,1586956.685,13:42:47:007,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,1,1,948.953,588.1072,928.6975,614.5729,-,-,-,-,-,-,-,-,0.2133,0.3111,-0.9261,0.2127,0.2877,-0.9338,13.5593,-51.6722,547.6237,-43.2172,-41.8685,543.8643,575.5655,731.1037,825.4921,689.934,0,-,-,-,-,-,-,-,-
96803,96803,1586973.375,13:42:47:024,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,1,1,948.3397,589.6665,927.3225,616.0543,-,-,-,-,-,-,-,-,0.2165,0.3132,-0.9247,0.2152,0.2844,-0.9342,14.399,-52.3183,547.6225,-42.3146,-42.223,543.7064,571.8217,733.8842,821.5126,691.6202,0,-,-,-,-,-,-,-,-
96804,96804,1586990.065,13:42:47:041,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,1,1,948.246,592.5007,927.8869,615.2063,-,-,-,-,-,-,-,-,0.2111,0.3111,-0.9266,0.2182,0.293,-0.9309,15.2515,-52.8352,547.6867,-41.4082,-42.5346,543.1171,568.2122,736.1704,817.6378,693.0016,0,-,-,-,-,-,-,-,-
96805,96805,1587006.754,13:42:47:057,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,1,1,949.0626,593.4528,928.6896,615.9849,-,-,-,-,-,-,-,-,0.2156,0.3156,-0.9241,0.2183,0.2846,-0.9335,16.073,-53.2606,547.5191,-40.5044,-42.7905,542.6988,564.4962,738.0014,813.7858,694.4601,0,-,-,-,-,-,-,-,-
96806,96806,1587023.444,13:42:47:074,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,1,1,949.2173,593.7827,930.5399,616.3312,-,-,-,-,-,-,-,-,0.2139,0.3181,-0.9236,0.2241,0.2829,-0.9326,16.6795,-53.4134,547.7839,-39.8438,-42.7887,542.6417,561.9153,738.506,810.7582,694.5069,0,-,-,-,-,-,-,-,-
96807,96807,1587040.134,13:42:47:091,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Saccade,Saccade,1,1,949.3905,593.7507,930.1991,617.159,-,-,-,-,-,-,-,-,0.2103,0.3194,-0.924,0.2146,0.2858,-0.9339,17.184,-53.3612,547.1365,-39.2928,-42.7416,542.3253,559.6876,738.519,808.6292,694.346,0,-,-,-,-,-,-,-,-
96808,96808,1587056.824,13:42:47:107,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Saccade,Saccade,1,1,0,0,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
96809,96809,1587073.513,13:42:47:124,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,2,2,948.2265,596.5724,931.0569,618.3784,-,-,-,-,-,-,-,-,0.2067,0.3103,-0.9279,0.2177,0.2862,-0.9331,18.02,-53.3037,547.5677,-38.5058,-42.5851,542.2936,556.1652,738.2928,805.0908,693.6534,0,-,-,-,-,-,-,-,-
96810,96810,1587090.203,13:42:47:141,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,2,2,947.5057,597.3451,931.385,617.3816,-,-,-,-,-,-,-,-,0.2038,0.3124,-0.9278,0.2169,0.2908,-0.9319,18.2592,-53.3593,547.9074,-38.2807,-42.6682,542.0461,555.233,738.3484,804.1867,694.005,0,-,-,-,-,-,-,-,-
96811,96811,1587106.893,13:42:47:157,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,2,2,949.0128,595.7467,933.0306,617.8231,-,-,-,-,-,-,-,-,0.2102,0.3222,-0.9231,0.2191,0.288,-0.9322,18.5213,-53.6112,548.1085,-38.0292,-42.8916,541.8569,553.9824,739.1465,803.0852,695.117,0,-,-,-,-,-,-,-,-
96812,96812,1587123.582,13:42:47:174,Trial015,15 devant.png,0,2894.595,56,DarkOrange,92.7015,Eye,Fixation,Fixation,2,2,949.6542,597.4998,931.4619,617.7763,-,-,-,-,-,-,-,-,0.2108,0.3173,-0.9246,0.2103,0.2924,-0.9329,18.7559,-53.9326,548.4194,-37.7973,-43.1496,541.8605,552.9927,740.5285,802.2489,696.1653,0,-,-,-,-,-,-,-,-
