,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
23390,23390,2069526.1,17:58:55:118,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a083ab3b4d7c6e63c12f3b51307da008.avi
23391,23391,2069532.7,17:58:55:125,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,634.6,305.7,653.4,327.3,-,-,-,-,-,-,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,69.0,50.1,610.9,7.1,47.6,599.7,369.5,310.1,611.6,316.5,0,-,-,-,-,-,-,-,-
23392,23392,2069549.4,17:58:55:141,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.7,13.7,3.5,13.4,13.4,3.3,632.6,305.4,652.8,328.9,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.2,-1.0,69.0,50.1,610.8,7.1,47.6,599.2,369.6,310.0,611.7,316.6,0,-,-,-,-,-,-,-,-
23393,23393,2069566.1,17:58:55:158,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.4,13.4,3.3,631.9,305.8,652.7,330.0,-,-,-,-,-,-,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,69.0,50.1,610.5,7.1,47.5,598.8,369.5,310.0,611.6,316.5,0,-,-,-,-,-,-,-,-
23394,23394,2069582.8,17:58:55:175,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.3,13.3,3.3,630.7,306.5,652.5,331.9,-,-,-,-,-,-,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,68.9,50.1,610.3,7.1,47.5,598.5,369.6,310.1,611.7,316.6,0,-,-,-,-,-,-,-,-
23395,23395,2069599.5,17:58:55:191,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,630.8,306.6,652.3,332.9,-,-,-,-,-,-,-,-,0.0,0.2,-1.0,0.0,0.2,-1.0,68.9,50.1,610.2,7.1,47.5,598.3,369.5,310.1,611.6,316.5,0,-,-,-,-,-,-,-,-
23396,23396,2069616.2,17:58:55:208,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.3,13.3,3.3,627.7,305.2,642.7,332.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.1,610.5,7.1,47.6,599.5,370.1,309.9,612.3,316.4,0,-,-,-,-,-,-,-,-
23397,23397,2069632.9,17:58:55:225,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,624.5,304.2,637.5,332.5,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.1,610.8,7.1,47.6,600.1,370.1,310.0,612.2,316.4,0,-,-,-,-,-,-,-,-
23398,23398,2069649.6,17:58:55:241,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,621.3,302.0,635.3,332.1,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.1,610.6,7.1,47.7,600.4,370.0,310.0,612.1,316.4,0,-,-,-,-,-,-,-,-
23399,23399,2069666.3,17:58:55:258,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.4,13.4,3.3,619.7,301.0,629.4,330.2,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.1,610.4,7.1,47.7,600.7,369.9,310.0,612.1,316.3,0,-,-,-,-,-,-,-,-
23400,23400,2069683.0,17:58:55:275,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,14.0,14.0,3.5,13.3,13.3,3.3,617.3,300.8,621.8,329.3,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.0,610.2,7.1,47.7,600.9,369.9,310.1,612.2,316.3,0,-,-,-,-,-,-,-,-
23401,23401,2069699.7,17:58:55:292,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.4,13.4,3.3,614.9,299.5,621.4,328.3,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.0,610.0,7.1,47.7,601.2,369.9,310.0,612.1,316.4,0,-,-,-,-,-,-,-,-
23402,23402,2069716.4,17:58:55:308,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,611.8,298.3,618.8,326.8,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.0,609.9,7.1,47.8,601.5,370.0,310.0,612.1,316.4,0,-,-,-,-,-,-,-,-
23403,23403,2069733.1,17:58:55:325,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,611.0,297.2,616.7,325.1,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.8,50.0,609.7,7.1,47.8,601.7,369.9,310.0,612.1,316.4,0,-,-,-,-,-,-,-,-
23404,23404,2069749.7,17:58:55:342,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,608.5,295.8,615.2,323.8,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.8,50.0,609.7,7.1,47.8,601.8,369.9,310.0,612.1,316.4,0,-,-,-,-,-,-,-,-
23405,23405,2069766.4,17:58:55:358,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.4,13.4,3.3,605.9,294.2,613.9,321.3,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.9,50.0,609.7,7.2,47.8,601.8,370.0,310.0,612.0,316.3,0,-,-,-,-,-,-,-,-
23406,23406,2069783.1,17:58:55:375,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.7,13.7,3.5,13.2,13.2,3.3,604.3,294.5,612.4,320.1,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.8,50.0,609.5,7.2,47.8,601.6,369.9,310.2,611.9,316.4,0,-,-,-,-,-,-,-,-
23407,23407,2069799.8,17:58:55:392,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.2,13.2,3.3,604.1,295.0,613.8,318.9,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,0.0,0.2,-1.0,68.8,50.0,609.2,7.2,47.7,601.1,369.8,310.1,611.9,316.4,0,-,-,-,-,-,-,-,-
23408,23408,2069816.5,17:58:55:408,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.3,13.3,3.3,603.6,295.4,614.4,318.9,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.8,50.0,609.1,7.2,47.7,600.5,369.8,310.0,611.9,316.4,0,-,-,-,-,-,-,-,-
23409,23409,2069833.2,17:58:55:425,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.2,13.2,3.3,604.4,296.3,614.1,318.7,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.8,50.0,609.0,7.2,47.6,600.0,369.8,310.0,611.9,316.4,0,-,-,-,-,-,-,-,-
23410,23410,2069849.9,17:58:55:442,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.7,13.7,3.5,13.2,13.2,3.3,604.5,297.4,615.4,319.8,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,0.0,0.2,-1.0,68.8,49.9,608.7,7.2,47.6,599.4,369.8,310.1,611.8,316.5,0,-,-,-,-,-,-,-,-
23411,23411,2069866.6,17:58:55:458,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.3,13.3,3.3,605.7,298.3,616.6,321.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.2,-1.0,68.7,49.9,608.4,7.2,47.5,599.4,369.7,310.3,611.8,316.7,0,-,-,-,-,-,-,-,-
23412,23412,2069883.3,17:58:55:475,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.7,13.7,3.5,13.3,13.3,3.3,605.3,300.5,617.5,322.1,-,-,-,-,-,-,-,-,-0.1,0.2,-1.0,0.0,0.2,-1.0,68.7,49.8,608.5,7.1,47.4,598.7,369.8,310.5,611.9,317.0,0,-,-,-,-,-,-,-,-
23413,23413,2069900.0,17:58:55:492,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.7,13.7,3.5,13.2,13.2,3.3,605.3,301.9,617.5,322.1,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.7,49.7,608.2,7.1,47.3,598.9,369.8,310.7,611.9,317.2,0,-,-,-,-,-,-,-,-
23414,23414,2069916.7,17:58:55:509,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.2,13.2,3.3,605.6,301.1,618.3,322.2,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,0.0,0.2,-1.0,68.7,49.7,608.3,7.1,47.4,599.7,369.8,310.9,612.0,317.3,0,-,-,-,-,-,-,-,-
23415,23415,2069933.4,17:58:55:525,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.2,13.2,3.3,605.2,302.0,619.6,322.5,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,0.0,0.2,-1.0,68.7,49.6,608.3,7.1,47.4,600.4,369.9,311.1,612.0,317.4,0,-,-,-,-,-,-,-,-
23416,23416,2069950.1,17:58:55:542,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,605.8,301.1,619.8,323.0,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,0.0,0.2,-1.0,68.7,49.6,608.5,7.1,47.5,601.2,370.0,311.0,612.1,317.5,0,-,-,-,-,-,-,-,-
23417,23417,2069966.8,17:58:55:559,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.4,13.4,3.3,607.3,300.9,619.8,323.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,-0.1,0.2,-1.0,68.8,49.7,609.4,7.1,47.5,602.2,370.0,311.2,612.2,317.6,0,-,-,-,-,-,-,-,-
23418,23418,2069983.5,17:58:55:575,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.3,13.3,3.3,608.6,299.9,620.1,323.8,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.2,-1.0,68.8,49.7,609.9,7.1,47.6,603.6,370.0,311.2,612.2,317.7,0,-,-,-,-,-,-,-,-
23419,23419,2070000.2,17:58:55:592,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.4,13.4,3.3,608.6,299.4,620.7,323.0,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,0.0,0.2,-1.0,68.9,49.8,610.5,7.1,47.7,604.8,370.1,311.2,612.3,317.8,0,-,-,-,-,-,-,-,-
23420,23420,2070016.8,17:58:55:609,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.9,13.9,3.5,13.3,13.3,3.3,609.4,299.1,621.8,321.5,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.2,-1.0,68.9,49.8,610.8,7.1,47.7,606.0,370.0,311.3,612.3,317.9,0,-,-,-,-,-,-,-,-
23421,23421,2070033.5,17:58:55:625,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.4,13.4,3.3,610.1,298.5,623.0,316.4,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,69.0,49.8,611.3,7.1,47.8,606.9,370.0,311.3,612.2,317.8,0,-,-,-,-,-,-,-,-
23422,23422,2070050.2,17:58:55:642,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.4,13.4,3.3,611.0,299.0,623.7,314.3,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,69.0,49.8,611.6,7.1,47.9,607.5,369.9,311.4,612.2,317.9,0,-,-,-,-,-,-,-,-
23423,23423,2070066.9,17:58:55:659,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.8,13.8,3.5,13.5,13.5,3.3,611.0,299.4,624.0,314.0,-,-,-,-,-,-,-,-,-0.1,0.2,-1.0,0.0,0.2,-1.0,69.0,49.9,611.9,7.1,47.9,607.8,370.0,311.5,612.2,317.9,0,-,-,-,-,-,-,-,-
23424,23424,2070083.6,17:58:55:675,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,14.1,14.1,3.5,13.5,13.5,3.3,612.0,299.1,624.3,313.6,-,-,-,-,-,-,-,-,0.0,0.3,-1.0,0.0,0.2,-1.0,69.0,49.9,612.4,7.2,48.0,608.3,370.2,311.5,612.2,317.7,0,-,-,-,-,-,-,-,-
23425,23425,2070100.3,17:58:55:692,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,1,1,13.3,13.3,3.5,13.7,13.7,3.4,611.2,304.0,622.4,316.4,-,-,-,-,-,-,-,-,-0.1,0.2,-1.0,-0.1,0.2,-1.0,68.9,49.9,611.9,7.2,48.0,607.4,370.5,311.4,612.2,317.7,0,-,-,-,-,-,-,-,-
23426,23426,2070117.0,17:58:55:709,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-
23427,23427,2070133.7,17:58:55:726,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-
23428,23428,2070150.4,17:58:55:742,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-
23429,23429,2070167.1,17:58:55:759,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,-,2,-,13.2,13.2,3.5,0.0,0.0,0.0,515.5,311.4,0.0,0.0,-,-,-,-,-,-,-,-,-0.1,0.2,-1.0,0.0,0.0,0.0,68.5,50.0,611.0,0.0,0.0,0.0,372.8,310.9,0.0,0.0,0,-,-,-,-,-,-,-,-
23430,23430,2070183.8,17:58:55:776,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,2,2,14.3,14.3,3.5,14.0,14.0,3.4,509.0,304.0,518.6,298.8,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.3,-1.0,68.4,50.0,610.6,6.7,48.0,606.7,372.8,310.5,614.9,316.8,0,-,-,-,-,-,-,-,-
23431,23431,2070200.5,17:58:55:792,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,2,2,14.0,14.0,3.5,13.5,13.5,3.4,507.8,307.2,531.9,310.7,-,-,-,-,-,-,-,-,-0.1,0.2,-1.0,-0.1,0.2,-1.0,68.4,50.0,610.3,6.7,47.9,605.9,372.8,310.6,614.7,317.2,0,-,-,-,-,-,-,-,-
23432,23432,2070217.1,17:58:55:809,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,2,2,14.2,14.2,3.5,13.7,13.7,3.4,505.3,305.3,517.9,302.7,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.3,-1.0,68.4,50.0,610.8,6.7,47.9,605.2,373.0,310.4,614.9,316.9,0,-,-,-,-,-,-,-,-
23433,23433,2070233.8,17:58:55:826,Trial018,VNVD151207.avi,0.0,49119.6,58,DarkCyan,90.3,Eye,Fixation,Fixation,2,2,14.4,14.4,3.5,13.6,13.6,3.4,504.2,306.2,514.3,306.0,-,-,-,-,-,-,-,-,-0.1,0.3,-1.0,-0.1,0.2,-1.0,68.5,50.1,611.6,6.7,47.9,604.3,373.0,310.5,615.0,316.9,0,-,-,-,-,-,-,-,-
