,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
8730,8730,1046319.513,13:41:29:945,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Information,Separator,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a083ab3b4d7c6e63c12f3b51307da008.avi
8731,8731,1046330.58,13:41:29:956,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8732,8732,1046347.444,13:41:29:973,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8733,8733,1046364.309,13:41:29:990,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8734,8734,1046381.174,13:41:30:007,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8735,8735,1046398.039,13:41:30:024,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8736,8736,1046414.903,13:41:30:040,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8737,8737,1046431.768,13:41:30:057,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8738,8738,1046448.633,13:41:30:074,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8739,8739,1046465.626,13:41:30:091,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8740,8740,1046482.618,13:41:30:108,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8741,8741,1046499.611,13:41:30:125,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8742,8742,1046516.603,13:41:30:142,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8743,8743,1046533.596,13:41:30:159,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8744,8744,1046550.588,13:41:30:176,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8745,8745,1046567.581,13:41:30:193,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8746,8746,1046584.573,13:41:30:210,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8747,8747,1046601.566,13:41:30:227,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8748,8748,1046618.558,13:41:30:244,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8749,8749,1046635.551,13:41:30:261,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8750,8750,1046652.543,13:41:30:278,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8751,8751,1046669.536,13:41:30:295,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8752,8752,1046686.529,13:41:30:312,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8753,8753,1046703.521,13:41:30:329,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8754,8754,1046720.514,13:41:30:346,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8755,8755,1046737.506,13:41:30:363,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8756,8756,1046754.499,13:41:30:380,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8757,8757,1046771.491,13:41:30:397,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8758,8758,1046788.484,13:41:30:414,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8759,8759,1046805.476,13:41:30:431,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8760,8760,1046822.469,13:41:30:448,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8761,8761,1046839.461,13:41:30:465,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8762,8762,1046856.454,13:41:30:482,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8763,8763,1046873.447,13:41:30:499,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8764,8764,1046890.439,13:41:30:516,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8765,8765,1046907.432,13:41:30:533,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8766,8766,1046924.424,13:41:30:550,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8767,8767,1046941.417,13:41:30:567,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8768,8768,1046958.409,13:41:30:584,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8769,8769,1046975.402,13:41:30:601,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8770,8770,1046992.394,13:41:30:618,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.0749,14.0749,2.8876,589.2612,382.8765,-,-,-,-,-0.0038,0.3506,-0.9365,17.1357,35.7443,506.3462,558.3734,333.9455,0,-,-,-,-,-,-,-,-
8771,8771,1047009.387,13:41:30:635,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.4579,14.4579,2.905,589.9935,389.2272,-,-,-,-,0.0051,0.346,-0.9382,16.9144,34.9313,500.3549,558.2436,335.8063,0,-,-,-,-,-,-,-,-
8772,8772,1047026.379,13:41:30:652,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.8142,14.8142,2.9273,588.6779,393.55,-,-,-,-,0.0038,0.3447,-0.9387,16.762,34.1454,495.3077,558.1768,337.84,0,-,-,-,-,-,-,-,-
8773,8773,1047043.372,13:41:30:669,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8774,8774,1047060.364,13:41:30:686,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8775,8775,1047077.357,13:41:30:703,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8776,8776,1047094.35,13:41:30:720,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8777,8777,1047111.342,13:41:30:737,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.7577,14.7577,2.9385,585.2734,405.9368,-,-,-,-,-0.002,0.3409,-0.9401,17.3496,30.9432,491.1142,554.7419,352.0867,0,-,-,-,-,-,-,-,-
8778,8778,1047128.335,13:41:30:754,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.7115,14.7115,2.9416,583.3709,414.84,-,-,-,-,-0.0027,0.3376,-0.9413,17.4166,30.2903,487.2494,553.7496,354.107,0,-,-,-,-,-,-,-,-
8779,8779,1047145.327,13:41:30:771,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.8912,14.8912,2.9473,650.2616,399.3494,-,-,-,-,0.0578,0.3565,-0.9325,17.2376,29.7273,484.2311,552.6333,355.4509,0,-,-,-,-,-,-,-,-
8780,8780,1047162.32,13:41:30:788,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.1055,15.1055,2.956,584.467,397.8636,-,-,-,-,0.0066,0.3595,-0.9331,17.5877,29.0961,480.8567,551.5242,357.4268,0,-,-,-,-,-,-,-,-
8781,8781,1047179.312,13:41:30:805,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8782,8782,1047196.305,13:41:30:822,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.8639,14.8639,2.9502,679.9553,249.2822,-,-,-,-,0.0761,0.4671,-0.8809,17.4307,27.9947,477.3089,549.9725,359.163,0,-,-,-,-,-,-,-,-
8783,8783,1047213.297,13:41:30:839,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.1532,15.1532,2.9528,588.3896,375.563,-,-,-,-,0.0143,0.3964,-0.918,17.8491,28.0689,474.5662,548.8461,359.6526,0,-,-,-,-,-,-,-,-
8784,8784,1047230.29,13:41:30:856,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8785,8785,1047247.288,13:41:30:873,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.0519,15.0519,2.9486,583.6165,386.5607,-,-,-,-,-0.0028,0.3824,-0.924,18.0366,27.7971,472.2659,547.8671,360.6345,0,-,-,-,-,-,-,-,-
8786,8786,1047264.285,13:41:30:890,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8787,8787,1047281.283,13:41:30:907,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.0937,15.0937,2.9442,582.8064,391.0175,-,-,-,-,-0.0023,0.3808,-0.9247,18.3192,27.4938,470.2205,546.0095,361.561,0,-,-,-,-,-,-,-,-
8788,8788,1047298.281,13:41:30:924,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.2854,15.2854,2.9452,586.3611,392.0152,-,-,-,-,0.0039,0.3837,-0.9234,18.5403,27.359,468.2624,544.3243,361.5461,0,-,-,-,-,-,-,-,-
8789,8789,1047315.278,13:41:30:941,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.0925,15.0925,2.9371,586.6918,396.0489,-,-,-,-,0.0009,0.3786,-0.9256,18.7633,27.2434,466.5204,542.8926,361.7043,0,-,-,-,-,-,-,-,-
8790,8790,1047332.276,13:41:30:958,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.7186,15.7186,2.9511,591.3196,395.8433,-,-,-,-,0.0099,0.3811,-0.9245,18.9244,27.1785,465.1089,541.5361,361.5174,0,-,-,-,-,-,-,-,-
8791,8791,1047348.985,13:41:30:974,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.0683,15.0683,2.9381,592.3855,403.2111,-,-,-,-,0.0058,0.365,-0.931,18.9704,27.2451,463.9911,541.1576,361.2131,0,-,-,-,-,-,-,-,-
8792,8792,1047365.693,13:41:30:991,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.0212,15.0212,2.9239,689.8467,276.4021,-,-,-,-,0.0799,0.4617,-0.8834,18.5597,26.8319,462.3091,541.0776,360.3494,0,-,-,-,-,-,-,-,-
8793,8793,1047382.402,13:41:31:008,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,14.9634,14.9634,2.9088,687.0747,289.2493,-,-,-,-,0.0664,0.4556,-0.8877,18.6181,26.7361,461.09,540.8533,360.6014,0,-,-,-,-,-,-,-,-
8794,8794,1047399.11,13:41:31:025,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8795,8795,1047415.819,13:41:31:041,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.7935,15.7935,2.9241,693.9463,288.8431,-,-,-,-,0.0813,0.4601,-0.8841,18.4535,26.3064,459.8705,541.069,362.3253,0,-,-,-,-,-,-,-,-
8796,8796,1047432.528,13:41:31:058,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8797,8797,1047449.236,13:41:31:075,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.1551,15.1551,2.9137,590.8592,402.4047,-,-,-,-,-0.0053,0.3737,-0.9275,18.8287,25.8602,459.3406,541.1821,366.6969,0,-,-,-,-,-,-,-,-
8798,8798,1047465.945,13:41:31:091,Trial018,VNVD151207.avi,0,49052.802,59,Cyan,81.8166,Eye,Blink,1,15.2489,15.2489,2.9075,476.7567,333.7459,-,-,-,-,-0.0814,0.4298,-0.8992,19.2659,25.0208,458.5955,540.7188,369.4254,0,-,-,-,-,-,-,-,-
