,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
9975,9975,2294358.514,07:55:19:054,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15 devant - copie.jpg
9976,9976,2294359.42,07:55:19:055,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.2459,16.2459,4.4704,15.6209,15.6209,4.3257,1118.4928,379.2837,1118.4928,379.2837,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6734,-14.4507,757.4992,54.8177,-21.5986,759.7733,714.2052,555.4448,527.1918,579.4563,-,-,-,-,-,-,-,-
9977,9977,2294379.412,07:55:19:075,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.3660,16.3660,4.4987,15.3170,15.3170,4.2398,1142.6098,386.1640,1142.6098,386.1640,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6406,-14.3187,756.7696,54.8155,-21.6487,759.2444,713.8951,555.4232,526.4489,579.4905,-,-,-,-,-,-,-,-
9978,9978,2294399.295,07:55:19:095,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.2581,16.2581,4.4795,15.4944,15.4944,4.2834,1118.8283,402.4214,1118.8283,402.4214,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4945,-14.2855,758.4888,54.9871,-21.4554,758.3833,713.5130,555.1633,526.2925,579.2809,-,-,-,-,-,-,-,-
9979,9979,2294419.202,07:55:19:115,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.4018,16.4018,4.5155,15.4549,15.4549,4.2692,1128.1610,404.5803,1128.1610,404.5803,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3761,-14.2678,757.9650,54.9602,-21.3661,757.7717,713.1666,555.0073,525.9128,579.2369,-,-,-,-,-,-,-,-
9980,9980,2294439.051,07:55:19:135,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.2119,16.2119,4.4601,15.6022,15.6022,4.3126,1130.3446,400.0707,1130.3446,400.0707,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3399,-14.2345,757.3204,55.0639,-21.3577,758.3383,712.9503,554.9503,525.7141,579.0457,-,-,-,-,-,-,-,-
9981,9981,2294458.931,07:55:19:154,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.2638,16.2638,4.4807,15.3328,15.3328,4.2424,1115.4596,391.3820,1115.4596,391.3820,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2128,-14.2260,758.4157,55.2520,-21.3761,758.9184,712.6427,554.7478,525.4925,578.9056,-,-,-,-,-,-,-,-
9982,9982,2294478.795,07:55:19:174,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.3146,16.3146,4.4976,15.4800,15.4800,4.2773,1120.4545,384.7663,1120.4545,384.7663,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1379,-14.2685,758.9375,55.2551,-21.3514,757.9767,712.3278,554.7783,525.0857,578.8278,-,-,-,-,-,-,-,-
9983,9983,2294498.667,07:55:19:194,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.4569,16.4569,4.5329,15.4154,15.4154,4.2543,1131.3482,382.8353,1131.3482,382.8353,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0797,-14.2368,758.3730,55.1880,-21.3209,757.0101,712.2150,554.7665,524.6587,578.7021,-,-,-,-,-,-,-,-
9984,9984,2294518.674,07:55:19:214,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.4138,16.4138,4.5179,15.4644,15.4644,4.2686,1130.3341,369.4904,1130.3341,369.4904,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0343,-14.2246,757.8133,55.2943,-21.3026,757.1866,711.8850,554.4870,524.6406,578.6836,-,-,-,-,-,-,-,-
9985,9985,2294538.548,07:55:19:234,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.3166,16.3166,4.4999,15.5462,15.5462,4.2919,1111.0220,359.0321,1111.0220,359.0321,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0765,-14.2386,759.2393,55.4148,-21.3147,757.3652,711.8255,554.4318,524.5298,578.5407,-,-,-,-,-,-,-,-
9986,9986,2294558.423,07:55:19:254,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.3741,16.3741,4.5168,15.3488,15.3488,4.2341,1108.5495,400.5584,1108.5495,400.5584,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1463,-13.9992,759.4532,55.4466,-21.1119,756.6295,711.5123,554.1028,524.2647,578.1997,-,-,-,-,-,-,-,-
9987,9987,2294578.297,07:55:19:274,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.5101,16.5101,4.5515,15.2536,15.2536,4.2036,1127.6841,394.3603,1127.6841,394.3603,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2068,-13.9582,759.0739,55.4002,-20.9961,755.8111,711.2595,553.8269,523.7433,577.8778,-,-,-,-,-,-,-,-
9988,9988,2294598.171,07:55:19:294,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.4923,16.4923,4.5445,15.3962,15.3962,4.2433,1120.3212,381.1117,1120.3212,381.1117,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2495,-13.9421,758.7093,55.5032,-20.9769,755.9633,711.0883,553.6165,523.6488,577.7404,-,-,-,-,-,-,-,-
9989,9989,2294618.068,07:55:19:314,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.3869,16.3869,4.5121,15.5631,15.5631,4.2927,1118.5980,360.9421,1118.5980,360.9421,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2816,-13.9189,758.0776,55.6805,-21.0194,756.6719,710.8855,553.4611,523.4264,577.5921,-,-,-,-,-,-,-,-
9990,9990,2294637.954,07:55:19:333,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.4106,16.4106,4.5305,15.1684,15.1684,4.1811,1117.2733,377.1250,1117.2733,377.1250,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3943,-13.7301,760.0973,55.6895,-20.9910,755.9026,710.6761,553.2040,523.0390,577.3928,-,-,-,-,-,-,-,-
9991,9991,2294657.832,07:55:19:353,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.5206,16.5206,4.5572,15.3416,15.3416,4.2234,1120.7779,382.2865,1120.7779,382.2865,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5065,-13.7013,759.5425,55.6769,-20.9288,755.0570,710.3446,553.0870,522.6267,577.4962,-,-,-,-,-,-,-,-
9992,9992,2294677.81,07:55:19:373,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.5896,16.5896,4.5719,15.4113,15.4113,4.2377,1126.8844,380.6992,1126.8844,380.6992,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5180,-13.6937,758.8723,55.6172,-20.9099,754.2290,710.2961,553.0604,522.4592,577.5013,-,-,-,-,-,-,-,-
9993,9993,2294697.678,07:55:19:393,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.5737,16.5737,4.5624,15.5893,15.5893,4.2823,1121.3848,384.0582,1121.3848,384.0582,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5270,-13.6658,757.9999,55.5763,-20.8954,753.5788,710.2905,552.9758,522.6599,577.5984,-,-,-,-,-,-,-,-
9994,9994,2294717.542,07:55:19:413,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6005,16.6005,4.5678,15.3417,15.3417,4.2109,1126.1309,382.3727,1126.1309,382.3727,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5014,-13.6698,757.6973,55.5121,-20.8680,752.8111,710.2869,552.9546,522.5148,577.5373,-,-,-,-,-,-,-,-
9995,9995,2294737.418,07:55:19:433,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.5260,16.5260,4.5505,15.6775,15.6775,4.2986,1106.4269,385.3210,1106.4269,385.3210,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4516,-13.6624,758.1912,55.4361,-20.8851,752.2489,710.6313,552.8877,523.1374,577.6702,-,-,-,-,-,-,-,-
9996,9996,2294757.294,07:55:19:453,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6431,16.6431,4.5781,15.5966,15.5966,4.2840,1122.6547,373.2204,1122.6547,373.2204,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2482,-13.6439,757.4792,55.3891,-20.9014,753.5497,711.0641,552.7103,523.3722,577.3834,-,-,-,-,-,-,-,-
9997,9997,2294777.166,07:55:19:473,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6230,16.6230,4.5794,15.5682,15.5682,4.2717,1116.7126,384.1393,1116.7126,384.1393,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1028,-13.6398,758.5991,55.1711,-20.7629,752.7538,711.6503,552.7235,524.1070,577.3492,-,-,-,-,-,-,-,-
9998,9998,2294797.044,07:55:19:493,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6454,16.6454,4.5810,15.2143,15.2143,4.1730,1122.5737,388.0825,1122.5737,388.0825,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1123,-13.6247,757.8670,54.8568,-20.6203,752.2579,712.4156,552.6780,524.6561,577.1369,-,-,-,-,-,-,-,-
9999,9999,2294816.911,07:55:19:512,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6665,16.6665,4.5821,15.5263,15.5263,4.2553,1119.2672,380.5228,1119.2672,380.5228,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4049,-13.6117,757.0996,54.5454,-20.5667,751.9006,713.4570,552.5831,525.7414,576.6593,-,-,-,-,-,-,-,-
10000,10000,2294836.906,07:55:19:532,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.7716,16.7716,4.6182,15.3897,15.3897,4.2143,1122.2115,379.2529,1122.2115,379.2529,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7885,-13.6384,758.3435,54.1767,-20.4268,751.1937,714.6489,552.5316,526.8202,576.2573,-,-,-,-,-,-,-,-
10001,10001,2294856.787,07:55:19:552,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6121,16.6121,4.5729,15.5940,15.5940,4.2655,1117.7480,383.5446,1117.7480,383.5446,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2148,-13.5742,758.0174,53.8345,-20.2616,750.5260,715.9463,552.4358,528.1930,575.8479,-,-,-,-,-,-,-,-
10002,10002,2294876.661,07:55:19:572,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.5488,16.5488,4.5497,15.6297,15.6297,4.2731,1112.7514,382.2877,1112.7514,382.2877,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5374,-13.4971,757.0228,53.4710,-20.2149,750.1937,717.0602,552.3598,529.4328,575.5277,-,-,-,-,-,-,-,-
10003,10003,2294896.53,07:55:19:592,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6942,16.6942,4.5843,15.8533,15.8533,4.3537,1102.3077,381.1882,1102.3077,381.1882,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8720,-13.5917,756.2232,53.3768,-20.1437,753.7300,718.5012,552.5574,530.5326,575.1540,-,-,-,-,-,-,-,-
10004,10004,2294916.417,07:55:19:612,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.6816,16.6816,4.5900,15.4851,15.4851,4.2506,1112.9398,384.2739,1112.9398,384.2739,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2761,-13.6189,757.7107,52.8670,-20.0563,753.1907,719.8111,552.7099,531.7438,574.9519,-,-,-,-,-,-,-,-
10005,10005,2294936.282,07:55:19:632,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.7741,16.7741,4.6187,15.2899,15.2899,4.1937,1116.7759,382.8489,1116.7759,382.8489,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6461,-13.6674,758.3068,52.5119,-20.0217,752.4824,721.0000,552.7456,532.6364,574.9015,-,-,-,-,-,-,-,-
10006,10006,2294956.152,07:55:19:652,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,1,1,16.5663,16.5663,4.5658,15.6987,15.6987,4.3004,1118.0535,388.7909,1118.0535,388.7909,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9454,-13.6799,758.9047,52.1723,-20.0046,751.8159,721.8249,553.0199,533.8926,574.8458,-,-,-,-,-,-,-,-
10007,10007,2294976.037,07:55:19:672,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Saccade,Saccade,1,1,16.6400,16.6400,4.5936,15.6769,15.6769,4.2984,1114.9457,393.1083,1114.9457,393.1083,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1622,-13.7286,760.1848,52.0026,-20.0214,752.5097,722.7062,553.0766,534.6101,574.9418,-,-,-,-,-,-,-,-
10008,10008,2294996.03,07:55:19:692,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,2,2,16.6905,16.6905,4.6045,16.1849,16.1849,4.4317,1106.5001,429.4852,1106.5001,429.4852,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3163,-13.7335,759.7020,51.8703,-20.0066,751.8234,723.0870,553.2392,535.3901,575.3807,-,-,-,-,-,-,-,-
10009,10009,2295015.907,07:55:19:711,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,2,2,16.8072,16.8072,4.6327,15.9343,15.9343,4.3673,1088.9249,395.8105,1088.9249,395.8105,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3380,-13.8866,759.1093,51.8283,-20.0304,752.3894,723.5013,553.3782,535.6262,575.2626,-,-,-,-,-,-,-,-
10010,10010,2295035.783,07:55:19:731,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,2,2,16.7716,16.7716,4.6242,15.8328,15.8328,4.3499,1099.7656,392.4174,1099.7656,392.4174,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4105,-13.9686,759.3094,51.8878,-20.0843,754.1483,723.6489,553.5316,535.5924,575.2598,-,-,-,-,-,-,-,-
10011,10011,2295055.654,07:55:19:751,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,2,2,16.7770,16.7770,4.6225,15.6367,15.6367,4.3058,1094.7818,401.0234,1094.7818,401.0234,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3395,-13.8826,758.7929,52.0147,-20.1266,755.7321,723.5713,553.4888,535.4368,575.2503,-,-,-,-,-,-,-,-
10012,10012,2295075.536,07:55:19:771,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,2,2,16.7067,16.7067,4.6011,15.8692,15.8692,4.3658,1098.2434,403.0694,1098.2434,403.0694,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3105,-13.7080,758.4186,52.0885,-20.1117,755.1883,723.1404,553.2409,535.2752,574.8621,-,-,-,-,-,-,-,-
10013,10013,2295095.404,07:55:19:791,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Fixation,Fixation,2,2,16.7076,16.7076,4.6098,15.5075,15.5075,4.2630,1107.1684,399.0637,1107.1684,399.0637,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1553,-13.7069,759.8179,52.0928,-20.0273,754.3555,722.7229,552.9598,534.6857,574.6341,-,-,-,-,-,-,-,-
10014,10014,2295115.277,07:55:19:811,Trial016,15 devant - Copie.jpg,0.0,2885.104,4,DarkBlue,100.0,Eye,Saccade,Saccade,2,2,16.5870,16.5870,4.5750,15.9443,15.9443,4.3783,1096.8346,406.5980,1096.8346,406.5980,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0184,-13.6416,759.4948,52.2896,-19.7794,753.8177,722.1468,552.6379,534.3739,574.2784,-,-,-,-,-,-,-,-
