,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
60478,60478,1052200.901,08:17:31:943,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1 coucou d.jpg
60479,60479,1052210.197,08:17:31:952,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.2458,4.1802,645.1073,350.9953,645.1073,350.9953,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60480,60480,1052230.062,08:17:31:972,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.2249,4.1364,646.4709,348.1436,646.4709,348.1436,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60481,60481,1052249.951,08:17:31:992,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.1709,4.0478,644.3575,340.0889,644.3575,340.0889,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60482,60482,1052269.839,08:17:32:012,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.1380,4.1259,641.3457,344.0746,641.3457,344.0746,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60483,60483,1052289.686,08:17:32:032,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.1083,4.1591,640.5604,345.1763,640.5604,345.1763,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60484,60484,1052309.566,08:17:32:052,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.2515,4.1747,640.7328,350.0817,640.7328,350.0817,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60485,60485,1052329.441,08:17:32:072,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.2511,4.2240,638.9730,347.1674,638.9730,347.1674,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60486,60486,1052349.45,08:17:32:092,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.1329,4.1343,641.9626,341.6342,641.9626,341.6342,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
60487,60487,1052369.32,08:17:32:111,Trial002,02 coucou d.jpg,0.0,2892.105,14,LawnGreen,79.5268,Eye,Fixation,Fixation,1,1,4.1876,4.1301,642.9416,347.4200,642.9416,347.4200,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
