,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
0,0,2196567.279,08:00:35:970,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1 coucou d.jpg
1,1,2196575.582,08:00:35:978,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,15.1123,15.1123,3.5451,15.3536,15.3536,3.6329,664.4126,320.0356,664.4126,320.0356,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.3523,-21.3603,642.6116,-8.6213,-19.4448,650.6378,932.3935,587.6975,747.0408,578.4814,-,-,-,-,-,-,-,-
2,2,2196595.464,08:00:35:998,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,14.5621,14.5621,3.4134,14.9389,14.9389,3.5319,672.3533,310.2524,672.3533,310.2524,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.1608,-21.2796,641.7913,-8.3920,-19.4607,649.8747,931.6705,587.2405,746.2591,578.4009,-,-,-,-,-,-,-,-
3,3,2196615.335,08:00:36:018,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,14.6377,14.6377,3.4274,14.9538,14.9538,3.5301,673.7400,307.4094,673.7400,307.4094,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.9496,-21.3068,641.1513,-8.1639,-19.5392,648.9070,931.0898,587.3338,745.4151,578.8359,-,-,-,-,-,-,-,-
4,4,2196635.219,08:00:36:038,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,14.1976,14.1976,3.3225,14.8688,14.8688,3.5083,675.7986,315.2275,675.7986,315.2275,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.6714,-21.2968,640.5262,-7.9492,-19.6276,648.5312,930.2289,587.6036,744.5553,579.4430,-,-,-,-,-,-,-,-
5,5,2196655.083,08:00:36:058,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,14.3919,14.3919,3.3643,14.6931,14.6931,3.4665,677.8512,310.8403,677.8512,310.8403,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.4187,-21.3752,639.9846,-7.7072,-19.7720,648.3499,929.4210,587.9822,743.5898,579.7097,-,-,-,-,-,-,-,-
6,6,2196674.961,08:00:36:078,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,14.2018,14.2018,3.3177,14.6131,14.6131,3.4462,675.0006,312.0320,675.0006,312.0320,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.1430,-21.4113,639.4511,-7.4793,-19.8572,648.0240,928.5090,588.1286,742.9284,580.2355,-,-,-,-,-,-,-,-
7,7,2196694.96,08:00:36:098,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,14.2771,14.2771,3.3320,14.3701,14.3701,3.3876,678.5700,312.8366,678.5700,312.8366,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.8814,-21.4941,638.8770,-7.2710,-19.9733,647.6225,927.6805,588.5311,741.9062,580.7788,-,-,-,-,-,-,-,-
8,8,2196714.829,08:00:36:118,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,13.8553,13.8553,3.2310,14.3667,14.3667,3.3859,679.2934,312.5581,679.2934,312.5581,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.5954,-21.5460,638.1047,-7.0393,-20.0722,647.4570,926.8098,588.7935,741.0542,581.1713,-,-,-,-,-,-,-,-
9,9,2196734.701,08:00:36:137,Trial002,1 coucou D.jpg,0.0,2892.515,Unidentified(Neg),Coral,100.0,Eye,Fixation,Fixation,1,1,13.4937,13.4937,3.1447,14.0257,14.0257,3.3051,680.1461,305.1554,680.1461,305.1554,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.3076,-21.6174,637.4731,-6.7954,-20.2111,647.1410,925.9245,588.8119,740.0845,581.5765,-,-,-,-,-,-,-,-
