,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
85048,85048,3622896.53,16:06:56:993,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.4914,21.4914,4.5154,623.89,275.64,-,-,-,-,0.0004,0.461,-0.8874,31.8279,-59.6809,505.4131,488.4374,784.0435,0,-,-,-,-,-,-,-,-
85049,85049,3622913.22,16:06:57:010,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.6443,21.6443,4.5188,625.1814,278.8586,-,-,-,-,0.0093,0.4532,-0.8914,31.8284,-59.6742,505.4767,488.2429,784.1712,0,-,-,-,-,-,-,-,-
85050,85050,3622929.909,16:06:57:026,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.0683,21.0683,4.4999,622.9736,277.6692,-,-,-,-,-0.0003,0.4569,-0.8895,31.8241,-59.6784,505.5564,488.5111,784.0563,0,-,-,-,-,-,-,-,-
85051,85051,3622946.599,16:06:57:043,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.3147,21.3147,4.4938,623.2677,279.9196,-,-,-,-,0.0037,0.4518,-0.8921,31.8242,-59.688,505.6316,488.4377,784.1877,0,-,-,-,-,-,-,-,-
85052,85052,3622963.288,16:06:57:060,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.2221,21.2221,4.4855,621.0804,279.8332,-,-,-,-,-0.0039,0.4576,-0.8891,31.8399,-59.687,505.7285,488.5728,783.9854,0,-,-,-,-,-,-,-,-
85053,85053,3622979.978,16:06:57:076,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.0145,21.0145,4.4713,620.7575,278.1597,-,-,-,-,-0.0014,0.4617,-0.887,31.8896,-59.7053,506.0311,488.3722,783.8062,0,-,-,-,-,-,-,-,-
85054,85054,3622996.667,16:06:57:093,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.2101,21.2101,4.4677,622.0647,280.2255,-,-,-,-,0.0032,0.4515,-0.8923,31.9567,-59.747,506.3728,488.0454,784.0732,0,-,-,-,-,-,-,-,-
85055,85055,3623013.357,16:06:57:110,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.2975,21.2975,4.4676,625.4078,281.7251,-,-,-,-,0.0123,0.4522,-0.8918,31.9733,-59.7241,506.0851,487.6685,784.101,0,-,-,-,-,-,-,-,-
85056,85056,3623030.046,16:06:57:126,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.2656,21.2656,4.4665,621.8392,281.8472,-,-,-,-,-0.0014,0.4526,-0.8917,32.0544,-59.7758,506.2478,487.6513,784.2507,0,-,-,-,-,-,-,-,-
85057,85057,3623046.736,16:06:57:143,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.372,21.372,4.4698,627.114,283.1614,-,-,-,-,0.0155,0.4505,-0.8926,32.1443,-59.8116,506.3058,486.8505,784.4381,0,-,-,-,-,-,-,-,-
85058,85058,3623063.425,16:06:57:160,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.1557,21.1557,4.4648,622.3481,280.0141,-,-,-,-,-0.0023,0.4629,-0.8864,32.2322,-59.8494,506.605,486.9448,784.1491,0,-,-,-,-,-,-,-,-
85059,85059,3623080.115,16:06:57:177,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.35,21.35,4.4676,621.8032,281.1277,-,-,-,-,-0.0027,0.4586,-0.8886,32.2932,-59.839,506.3016,486.5713,784.3702,0,-,-,-,-,-,-,-,-
85060,85060,3623096.805,16:06:57:193,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.1653,21.1653,4.4627,623.8297,280.033,-,-,-,-,0.007,0.4588,-0.8885,32.3435,-59.8312,506.1989,486.0754,784.3853,0,-,-,-,-,-,-,-,-
85061,85061,3623113.494,16:06:57:210,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.1919,21.1919,4.4606,622.8447,281.7008,-,-,-,-,0.0007,0.4528,-0.8916,32.4465,-59.8861,506.7468,485.8971,784.4951,0,-,-,-,-,-,-,-,-
85062,85062,3623130.184,16:06:57:227,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.4058,21.4058,4.4667,624.175,276.3783,-,-,-,-,0.0051,0.4652,-0.8852,32.5254,-59.8456,506.5957,485.3838,784.0777,0,-,-,-,-,-,-,-,-
85063,85063,3623146.873,16:06:57:243,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.1639,21.1639,4.4626,621.9894,278.2999,-,-,-,-,-0.0054,0.4571,-0.8894,32.5875,-59.8439,506.6107,485.3323,784.2633,0,-,-,-,-,-,-,-,-
85064,85064,3623163.57,16:06:57:260,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.4773,21.4773,4.4707,626.1102,280.1882,-,-,-,-,0.0078,0.4545,-0.8907,32.6406,-59.7757,506.3624,484.6966,784.1386,0,-,-,-,-,-,-,-,-
85065,85065,3623180.267,16:06:57:277,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.483,21.483,4.4778,626.1353,276.3896,-,-,-,-,0.0052,0.4623,-0.8867,32.7428,-59.7751,506.4621,484.3093,783.8897,0,-,-,-,-,-,-,-,-
85066,85066,3623196.964,16:06:57:293,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.6238,21.6238,4.4889,625.6558,272.3366,-,-,-,-,0.0057,0.4667,-0.8844,32.7886,-59.6899,506.4828,484.0914,783.3636,0,-,-,-,-,-,-,-,-
85067,85067,3623213.661,16:06:57:310,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.7085,21.7085,4.5023,627.8823,269.7959,-,-,-,-,0.0087,0.4661,-0.8847,32.9096,-59.7259,507.1036,483.6396,783.2131,0,-,-,-,-,-,-,-,-
85068,85068,3623230.358,16:06:57:327,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.7185,21.7185,4.5127,624.203,267.5615,-,-,-,-,-0.0024,0.4659,-0.8848,32.9598,-59.65,506.5501,483.4881,783.1587,0,-,-,-,-,-,-,-,-
85069,85069,3623247.055,16:06:57:343,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.5737,21.5737,4.5159,625.0483,265.9887,-,-,-,-,0.0003,0.4672,-0.8841,33.0335,-59.6129,506.6592,483.1126,782.8916,0,-,-,-,-,-,-,-,-
85070,85070,3623263.752,16:06:57:360,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.5217,21.5217,4.516,625.3202,266.7056,-,-,-,-,-0.0006,0.4619,-0.8869,33.0553,-59.5272,506.3291,482.9231,782.7968,0,-,-,-,-,-,-,-,-
85071,85071,3623280.449,16:06:57:377,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.3315,21.3315,4.5087,623.1034,262.2589,-,-,-,-,-0.0053,0.47,-0.8827,33.131,-59.4072,506.1998,482.6389,782.0971,0,-,-,-,-,-,-,-,-
85072,85072,3623297.146,16:06:57:394,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.5832,21.5832,4.512,624.7198,262.0098,-,-,-,-,0.0034,0.4649,-0.8854,33.1559,-59.3278,506.0724,482.2739,781.916,0,-,-,-,-,-,-,-,-
85073,85073,3623313.843,16:06:57:410,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.3033,21.3033,4.504,621.0304,260.1493,-,-,-,-,-0.0089,0.4688,-0.8832,33.1714,-59.2207,506.0042,482.4685,781.3469,0,-,-,-,-,-,-,-,-
85074,85074,3623330.54,16:06:57:427,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.4138,21.4138,4.5014,620.9753,255.6215,-,-,-,-,-0.0067,0.4751,-0.8799,33.1573,-59.1105,505.8742,482.449,780.7369,0,-,-,-,-,-,-,-,-
85075,85075,3623347.237,16:06:57:444,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85076,85076,3623363.934,16:06:57:460,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.5325,21.5325,4.5032,620.6119,258.7165,-,-,-,-,-0.0018,0.4593,-0.8883,33.0982,-58.9172,505.5825,482.5114,780.3709,0,-,-,-,-,-,-,-,-
85077,85077,3623380.631,16:06:57:477,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.4082,21.4082,4.5004,621.1525,259.5993,-,-,-,-,0.0031,0.4589,-0.8885,33.0666,-58.8786,505.7929,482.6136,780.0851,0,-,-,-,-,-,-,-,-
85078,85078,3623397.328,16:06:57:494,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85079,85079,3623414.025,16:06:57:510,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.5524,21.5524,4.5043,619.7234,257.2939,-,-,-,-,-0.0012,0.4674,-0.8841,33.0249,-58.8575,506.2924,483.073,779.5077,0,-,-,-,-,-,-,-,-
85080,85080,3623430.722,16:06:57:527,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.2847,21.2847,4.498,616.53,257.0122,-,-,-,-,-0.0096,0.4664,-0.8845,33.0384,-58.8788,506.7234,483.3363,779.4023,0,-,-,-,-,-,-,-,-
85081,85081,3623447.418,16:06:57:544,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.3953,21.3953,4.4977,616.1827,256.7563,-,-,-,-,-0.0064,0.4658,-0.8849,33.0755,-58.9052,507.139,483.2157,779.3212,0,-,-,-,-,-,-,-,-
85082,85082,3623464.115,16:06:57:561,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.2317,21.2317,4.4912,615.0141,254.5913,-,-,-,-,-0.0071,0.4705,-0.8824,33.1185,-58.9152,507.0918,483.0169,779.2756,0,-,-,-,-,-,-,-,-
85083,85083,3623480.812,16:06:57:577,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85084,85084,3623497.509,16:06:57:594,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85085,85085,3623514.206,16:06:57:611,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.3959,21.3959,4.4922,615.2213,254.1372,-,-,-,-,-0.0032,0.4679,-0.8838,33.4148,-59.2239,507.1226,481.5334,780.7854,0,-,-,-,-,-,-,-,-
85086,85086,3623530.903,16:06:57:627,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85087,85087,3623547.6,16:06:57:644,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85088,85088,3623564.297,16:06:57:661,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85089,85089,3623580.994,16:06:57:677,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85090,85090,3623597.691,16:06:57:694,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85091,85091,3623614.388,16:06:57:711,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85092,85092,3623631.085,16:06:57:728,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,20.9917,20.9917,4.4774,612.3268,253.066,-,-,-,-,-0.0164,0.471,-0.882,34.27,-59.5573,506.829,477.7011,782.4428,0,-,-,-,-,-,-,-,-
85093,85093,3623647.782,16:06:57:744,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85094,85094,3623664.477,16:06:57:761,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85095,85095,3623681.172,16:06:57:778,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85096,85096,3623697.867,16:06:57:794,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85097,85097,3623714.562,16:06:57:811,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85098,85098,3623731.257,16:06:57:828,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85099,85099,3623747.951,16:06:57:844,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,22.1627,22.1627,4.5105,615.8362,349.0881,-,-,-,-,0.0023,0.4191,-0.9079,34.5899,-59.5404,507.2599,475.8572,783.4115,0,-,-,-,-,-,-,-,-
85100,85100,3623764.646,16:06:57:861,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85101,85101,3623781.341,16:06:57:878,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,22.0526,22.0526,4.5333,619.7534,357.9093,-,-,-,-,0.0057,0.4147,-0.9099,34.7649,-59.7726,507.1308,474.9066,784.688,0,-,-,-,-,-,-,-,-
85102,85102,3623798.036,16:06:57:894,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85103,85103,3623814.731,16:06:57:911,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.9979,21.9979,4.5492,626.8988,365.8335,-,-,-,-,0.0127,0.409,-0.9124,34.9855,-60.0352,506.69,473.5504,786.31,0,-,-,-,-,-,-,-,-
85104,85104,3623831.426,16:06:57:928,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85105,85105,3623848.121,16:06:57:945,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85106,85106,3623864.816,16:06:57:961,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85107,85107,3623881.511,16:06:57:978,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,22.0643,22.0643,4.5653,621.5492,373.4705,-,-,-,-,-0.0036,0.404,-0.9148,35.4737,-60.3876,506.9354,471.6946,787.9687,0,-,-,-,-,-,-,-,-
85108,85108,3623898.206,16:06:57:995,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85109,85109,3623914.9,16:06:58:011,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.9956,21.9956,4.5758,630.3527,378.0826,-,-,-,-,0.0108,0.4029,-0.9152,35.5999,-60.3742,506.8536,470.7376,787.9756,0,-,-,-,-,-,-,-,-
85110,85110,3623931.595,16:06:58:028,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85111,85111,3623948.29,16:06:58:045,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85112,85112,3623964.985,16:06:58:061,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85113,85113,3623981.68,16:06:58:078,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85114,85114,3623998.371,16:06:58:095,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,21.9204,21.9204,4.5818,633.4182,381.5168,-,-,-,-,0.0096,0.4019,-0.9156,35.9181,-60.5696,506.9808,469.2997,788.8558,0,-,-,-,-,-,-,-,-
85115,85115,3624015.063,16:06:58:111,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85116,85116,3624031.754,16:06:58:128,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85117,85117,3624048.445,16:06:58:145,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85118,85118,3624065.137,16:06:58:162,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85119,85119,3624081.828,16:06:58:178,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85120,85120,3624098.519,16:06:58:195,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85121,85121,3624115.211,16:06:58:212,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
85122,85122,3624131.902,16:06:58:228,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,1,22.6118,22.6118,4.6133,639.3026,350.9912,-,-,-,-,0.0139,0.4367,-0.8995,36.2644,-63.2352,506.848,467.5417,800.6892,0,-,-,-,-,-,-,-,-
85123,85123,3624148.594,16:06:58:245,Trial018,VNVD151207.avi,0,49092.035,36,MediumTurquoise,92.9547,Eye,Blink,2,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
