,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
87955,87955,1137221.451,11:44:07:937,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,bcdc807ea6c4d884f70b6a6c6381ecd4_1280x1024.jpg
87956,87956,1137224.582,11:44:07:940,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,1,1,1101.3981,432.2494,1133.9673,410.5592,-,-,-,-,-,-,-,-,0.231,0.2433,-0.942,0.3038,0.2627,-0.9158,-5.7047,27.2753,596.1653,-65.0327,15.9811,611.1098,657.8926,397.0698,888.6133,443.8186,0,-,-,-,-,-,-,-,-
87957,87957,1137241.272,11:44:07:957,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,1,1,1102.6798,433.1125,1130.654,410.5546,-,-,-,-,-,-,-,-,0.2283,0.2414,-0.9432,0.2995,0.2631,-0.9171,-5.6542,27.3451,596.7308,-64.8608,15.9882,610.1248,657.7255,396.9356,888.43,443.6719,0,-,-,-,-,-,-,-,-
87958,87958,1137257.963,11:44:07:974,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,1,1,1102.3057,433.8676,1138.2154,407.9941,-,-,-,-,-,-,-,-,0.2253,0.2411,-0.944,0.3047,0.2695,-0.9135,-5.5661,27.359,596.4127,-64.7594,16.015,609.5489,657.4407,396.823,888.1589,443.3803,0,-,-,-,-,-,-,-,-
87959,87959,1137274.653,11:44:07:990,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,1,1,1104.0471,434.4724,1140.6227,407.7345,-,-,-,-,-,-,-,-,0.225,0.2413,-0.944,0.3052,0.2637,-0.915,-5.4783,27.3984,596.5309,-64.7828,16.0816,610.3746,657.0906,396.685,887.9055,443.3226,0,-,-,-,-,-,-,-,-
87960,87960,1137291.344,11:44:08:007,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,1,1,1105.7536,434.6323,1139.7877,406.6507,-,-,-,-,-,-,-,-,0.2246,0.2412,-0.9441,0.3007,0.2681,-0.9153,-5.4386,27.4247,596.7264,-64.6236,16.0875,609.7418,656.9323,396.6199,887.6276,443.143,0,-,-,-,-,-,-,-,-
87961,87961,1137308.035,11:44:08:024,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,1,1,1109.3323,433.9444,1141.9173,407.8396,-,-,-,-,-,-,-,-,0.2321,0.243,-0.9418,0.3025,0.2623,-0.9163,-5.3615,27.4056,596.1438,-64.5319,16.131,609.5788,656.4912,396.5472,887.3017,443.065,0,-,-,-,-,-,-,-,-
87962,87962,1137324.725,11:44:08:040,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Saccade,Saccade,1,1,1105.0289,431.2443,1101.5846,407.8868,-,-,-,-,-,-,-,-,0.2173,0.2524,-0.9429,0.275,0.265,-0.9242,-5.3827,27.3875,595.1113,-64.6486,16.188,609.6867,656.8976,396.2348,888.2614,442.8003,0,-,-,-,-,-,-,-,-
87963,87963,1137341.416,11:44:08:057,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Saccade,Saccade,1,1,873.2483,429.2824,842.3025,402.7436,-,-,-,-,-,-,-,-,0.1288,0.2568,-0.9578,0.1886,0.2843,-0.94,-5.8668,27.3925,594.3632,-65.0966,16.2361,609.0515,660.6222,395.9739,891.9794,442.1624,0,-,-,-,-,-,-,-,-
87964,87964,1137358.106,11:44:08:074,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,2,2,698.3337,407.2279,726.7033,362.3651,-,-,-,-,-,-,-,-,0.0535,0.2771,-0.9594,0.1415,0.3069,-0.9412,-6.3332,27.5052,594.7218,-65.3986,16.3518,608.5631,663.9726,395.1894,894.2811,441.2123,0,-,-,-,-,-,-,-,-
87965,87965,1137374.797,11:44:08:090,Trial014,14 devant point chat G.png,0,2899.436,22,Cyan,74.7272,Eye,Fixation,Fixation,2,2,689.2941,405.1984,715.0804,359.6011,-,-,-,-,-,-,-,-,0.0459,0.2729,-0.961,0.1328,0.3043,-0.9433,-6.271,27.5098,594.4994,-65.168,16.3217,607.2441,663.8805,395.2097,894.1005,441.2266,0,-,-,-,-,-,-,-,-
