,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
71897,71897,1438581.308,07:40:10:002,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,punition orale triste vs joie4.avi
71898,71898,1438581.908,07:40:10:003,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,3.0622,2.9110,1271.1890,1032.4803,1271.1890,1032.4803,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71899,71899,1438601.779,07:40:10:022,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9486,2.8845,1277.6782,1030.1342,1277.6782,1030.1342,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71900,71900,1438621.717,07:40:10:042,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9806,2.8112,1299.4677,1045.8205,1299.4677,1045.8205,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71901,71901,1438641.523,07:40:10:062,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9433,2.8315,1285.1353,1040.2003,1285.1353,1040.2003,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71902,71902,1438661.428,07:40:10:082,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9833,2.9011,1289.6350,1049.5657,1289.6350,1049.5657,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71903,71903,1438681.415,07:40:10:102,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9788,2.7939,1288.7013,1050.3575,1288.7013,1050.3575,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71904,71904,1438701.287,07:40:10:122,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9737,2.7901,1287.1995,1050.3256,1287.1995,1050.3256,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71905,71905,1438721.161,07:40:10:142,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9905,2.8825,1296.4772,1047.5915,1296.4772,1047.5915,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71906,71906,1438741.044,07:40:10:162,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,3.0054,2.8765,1302.3779,1053.9490,1302.3779,1053.9490,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71907,71907,1438760.912,07:40:10:182,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9812,2.8564,1295.3510,1051.3747,1295.3510,1051.3747,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71908,71908,1438780.793,07:40:10:201,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,1,1,2.9629,2.9015,1300.5233,1054.2291,1300.5233,1054.2291,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71909,71909,1438800.66,07:40:10:221,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Saccade,Saccade,1,1,2.9404,2.8172,1291.9228,1043.2061,1291.9228,1043.2061,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71910,71910,1438820.657,07:40:10:241,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Saccade,Saccade,1,1,3.0385,2.8440,913.3844,814.3267,913.3844,814.3267,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71911,71911,1438840.523,07:40:10:261,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,2,2,2.9881,2.8079,711.0039,668.1482,711.0039,668.1482,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71912,71912,1438860.403,07:40:10:281,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,2,2,3.0547,2.9151,679.8826,664.6214,679.8826,664.6214,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71913,71913,1438880.277,07:40:10:301,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,2,2,3.0500,2.9090,654.7823,660.6162,654.7823,660.6162,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71914,71914,1438900.16,07:40:10:321,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,2,2,3.0368,2.9005,664.8107,639.7709,664.8107,639.7709,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71915,71915,1438920.04,07:40:10:341,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,2,2,3.0537,2.9156,655.9123,654.5967,655.9123,654.5967,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71916,71916,1438939.903,07:40:10:361,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,2,2,3.0524,2.8738,662.8387,642.5233,662.8387,642.5233,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
71917,71917,1438959.783,07:40:10:380,Trial031,31 punition orale triste vs joie4.avi,0.0,15885.564,Unidentified(Pos),DarkViolet,54.389,Eye,Fixation,Fixation,2,2,3.0547,2.7810,662.5597,648.8203,662.5597,648.8203,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-
